Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.947	201.254	69.638%	57.053	52.457%	1.16795	0.947
V2	187	0.998	31.027	16.592%	7.287	6.942%	0.11413	0.998
V3	282	0.998	54.25	19.238%	12.425	7.688%	0.11193	0.998
V4	236	0.998	27.356	11.592%	8.512	6.134%	0.07042	0.998
V5	332	0.992	65.03	19.587%	18.695	12.951%	0.11786	0.991
V6	367	0.979	116.614	31.775%	25.625	22.587%	0.15687	0.977
V7	196	0.978	63.695	32.497%	21.655	21.59%	0.32226	0.977
V8	318	0.978	239.04	75.17%	106.932	56.827%	6.91059	0.98
V9	323	0.954	125.935	38.989%	37.801	34.197%	0.21813	0.95
V10	616	0.997	115.163	18.695%	32.198	11.278%	0.1175	0.997
V11	70	0.938	32.955	47.079%	8.024	35.671%	0.24371	0.93
V12	149	0.949	72.896	48.923%	19.839	36.846%	0.64134	0.945
V13	318	0.999	41.385	13.014%	9.382	6.356%	0.0577	0.999
V14	98	0.992	43.23	44.112%	14.388	22.732%	1.44381	0.993
V15	301	0.969	108.005	35.882%	26.484	26.297%	0.17502	0.966
V16	627	0.987	129.813	20.704%	42.296	16.319%	0.06612	0.986
V17	279	0.984	80.65	28.907%	16.481	18.039%	0.1245	0.983
V18	609	0.976	185.049	30.386%	46.738	22.511%	0.16795	0.973
V19	336	0.984	96.625	28.757%	22.941	18.974%	0.12968	0.982
V20	448	0.989	158.838	35.455%	37.879	19.993%	0.36277	0.989
V21	347	0.981	158.17	45.582%	53.013	30.353%	0.31818	0.981
V22	254	0.969	103.216	40.636%	23.95	32.707%	0.4858	0.967
V23	213	0.979	68.238	32.037%	17.889	20.691%	0.18114	0.977
V24	234	0.959	79.579	34.008%	28.951	28.674%	0.39697	0.957
V25	351	0.97	121.137	34.512%	29.614	26.769%	0.2091	0.967
V26	203	0.989	94.278	46.442%	30.072	25.559%	0.90495	0.989
V27	364	0.969	178.908	49.151%	43.661	32.567%	0.33253	0.967
V28	115	0.9	64.006	55.657%	21.634	44.713%	0.85108	0.892
V29	88	0.98	32.114	36.493%	9.462	22.364%	0.55918	0.979
V30	321	0.999	25.441	7.926%	7.075	4.066%	0.0521	0.999
V31	344	0.984	84.788	24.648%	26.653	18.377%	0.1283	0.982
V32	72	0.97	32.853	45.629%	7.048	27.188%	0.27881	0.968
V33	404	0.992	125.25	31.002%	27.447	15.773%	0.27443	0.992
V34	781	0.996	178.627	22.872%	44.015	10.198%	0.90096	0.996
V35	207	0.929	108.406	52.37%	30.183	41.331%	0.65513	0.923
V36	177	0.989	63.696	35.986%	16.967	20.827%	0.92221	0.988
V37	563	0.993	161.512	28.688%	37.585	14.818%	0.25259	0.993
V38	96	0.937	46.736	48.683%	11.199	38.549%	0.5039	0.929
V39	165	0.986	48.053	29.123%	11.905	18.128%	0.18968	0.985
V40	178	0.993	45.64	25.64%	12.688	17.013%	0.21256	0.993
V41	603	0.977	297.989	49.418%	108.49	39.59%	0.82766	0.978
V42	293	0.989	94.014	32.087%	30.516	16.432%	0.53896	0.989
V43	96	0.96	34.496	35.933%	15.408	28.514%	0.22359	0.958
V44	221	0.972	78.15	35.362%	18.878	23.809%	0.37177	0.97
V45	52	0.953	24.121	46.387%	5.126	30.417%	0.57055	0.946
V46	124	0.934	60.494	48.785%	15.368	46.252%	0.50487	0.927
V47	105	0.986	30.476	29.025%	7.794	17.82%	0.36144	0.985
V48	716	0.983	237.753	33.206%	73.226	21.872%	0.3427	0.982
V49	504	0.99	268.3	53.234%	126.826	37.885%	5.93102	0.991
V50	297	0.978	104.006	35.019%	26.343	23.731%	0.47925	0.977
V51	325	0.975	105.753	32.539%	29.901	22.632%	0.20884	0.973
V52	94	0.981	39.882	42.428%	10.894	25.206%	0.49674	0.981
V53	354	0.98	118.966	33.606%	33.787	20.016%	0.15867	0.979
V54	522	0.919	217.684	41.702%	68.786	44.837%	0.24567	0.908
V55	499	0.988	193.153	38.708%	67.351	26.94%	0.27537	0.988
V56	332	0.999	55.997	16.867%	11.206	5.904%	0.1399	0.999
V57	135	0.99	57.134	42.321%	15.544	21.5%	1.40927	0.99
V58	333	0.997	89.323	26.824%	33.323	12.254%	2.8146	0.997
V59	41	0.928	30.872	75.298%	11.642	73.778%	1.3822	0.929
V60	44	0.983	19.345	43.966%	7.346	33.813%	0.73723	0.983
V61	310	0.987	118.83	38.332%	46.046	21.7%	1.05568	0.987
V62	148	0.985	48.692	32.9%	10.012	17.578%	0.20797	0.984
V63	262	0.996	58.856	22.464%	12.34	10.67%	0.2433	0.996
V64	290	0.994	104.142	35.911%	40.555	21.074%	1.001	0.994
V65	295	0.968	97.913	33.191%	27.186	26.706%	0.14032	0.964
V66	155	0.922	77.664	50.106%	23.432	40.587%	0.50969	0.914
V67	246	0.927	127.35	51.768%	33.382	43.585%	0.50182	0.919
V68	287	0.998	91.44	31.861%	35.893	16.047%	1.45038	0.998
V69	153	0.978	57.691	37.707%	18.784	27.093%	0.57699	0.977
V70	189	0.986	64.32	34.032%	14.334	19.218%	0.45332	0.985
V71	176	0.979	63.115	35.861%	15.165	20.695%	0.28203	0.977
V72	124	0.989	38.721	31.227%	13.905	16.648%	0.38627	0.988
V73	148	0.951	60.806	41.085%	16.884	31.538%	0.6908	0.947
V74	249	0.969	86.89	34.896%	20.683	24.712%	0.28137	0.965
V75	533	0.998	78.989	14.82%	16.51	6.918%	0.0971	0.997
V76	59	0.982	25.326	42.925%	6.427	28.829%	0.53661	0.982
V77	252	0.989	91.505	36.312%	31.174	20.626%	0.53283	0.989
V78	311	0.986	173.49	55.785%	57.598	37.266%	1.52364	0.987
V79	339	0.965	124.796	36.813%	47.066	28.313%	0.65137	0.964
V80	279	0.986	96.473	34.578%	23.63	19.597%	0.35359	0.986
V81	83	0.978	39.949	48.131%	9.314	28.621%	0.43745	0.977
V82	863	0.99	156.347	18.117%	49.981	14.444%	0.07442	0.989
V83	100	0.975	32.521	32.521%	8.137	22.229%	0.22117	0.973
V84	229	0.983	72.25	31.55%	18.98	19.332%	0.36676	0.982
V85	81	0.967	35.825	44.228%	8.099	26.804%	0.69088	0.964
