Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	361	0.999	39.275	10.88%	7.325	4.193%	0.05946	0.999
V2	888	0.999	70.282	7.915%	11.799	4.175%	0.02723	0.999
V3	282	0.996	43.496	15.424%	7.783	9.343%	0.08313	0.995
V4	211	0.999	22.806	10.809%	4.08	4.889%	0.07581	0.999
V5	368	0.989	74.589	20.269%	14.732	15.169%	0.11359	0.986
V6	265	0.998	38.99	14.713%	6.768	7.0%	0.07942	0.998
V7	587	1.0	66.245	11.285%	20.24	4.914%	0.04498	1.0
V8	156	0.98	41.587	26.658%	10.857	20.481%	0.1491	0.978
V9	609	0.999	59.805	9.82%	11.426	4.164%	0.04648	0.999
V10	469	0.998	66.334	14.144%	15.913	6.708%	0.066	0.998
V11	216	0.999	33.421	15.473%	6.908	6.569%	0.08674	0.999
V12	539	1.0	50.622	9.392%	9.043	3.152%	0.03894	1.0
V13	335	0.997	56.078	16.74%	11.765	8.88%	0.09306	0.997
V14	377	0.997	68.049	18.05%	13.327	9.823%	0.09601	0.997
V15	599	1.0	31.58	5.272%	7.756	1.628%	0.03392	1.0
V16	201	0.998	28.171	14.015%	5.022	5.945%	0.08525	0.998
V17	140	0.997	29.066	20.761%	5.852	8.889%	0.14413	0.997
V18	98	0.999	11.562	11.798%	2.382	4.641%	0.11641	0.999
V19	198	0.984	51.725	26.124%	10.862	17.949%	0.14971	0.982
V20	146	0.999	15.695	10.75%	4.127	5.466%	0.05944	0.999
V21	188	0.993	33.205	17.662%	8.508	12.056%	0.09601	0.992
V22	248	0.995	47.356	19.095%	9.244	11.146%	0.08308	0.995
V23	426	0.999	36.823	8.644%	6.321	3.761%	0.04221	0.999
V24	387	1.0	23.218	5.999%	4.285	1.95%	0.03559	1.0
V25	99	0.998	17.461	17.637%	4.606	8.467%	0.13016	0.997
V26	289	0.996	53.772	18.606%	10.941	10.08%	0.08869	0.996
V27	456	1.0	38.172	8.371%	7.3	3.047%	0.04868	1.0
V28	542	1.0	19.832	3.659%	4.06	0.822%	0.02172	1.0
V29	447	0.998	56.621	12.667%	11.153	6.9%	0.0622	0.998
V30	63	0.996	13.602	21.59%	3.391	10.551%	0.12746	0.996
V31	297	0.999	58.755	19.783%	12.348	8.798%	0.11003	0.999
V32	127	0.999	20.598	16.219%	4.053	6.144%	0.10672	0.999
V33	135	0.996	31.576	23.39%	5.772	10.651%	0.14104	0.996
V34	494	0.999	60.431	12.233%	11.176	5.406%	0.05752	0.999
V35	242	0.998	38.284	15.82%	6.775	6.594%	0.08806	0.998
V36	471	1.0	29.851	6.338%	7.047	2.357%	0.03443	1.0
V37	144	0.992	31.918	22.165%	7.98	12.457%	0.15055	0.992
V38	152	0.998	18.507	12.176%	3.813	5.695%	0.09593	0.998
V39	197	0.997	28.776	14.607%	5.972	7.367%	0.08189	0.997
V40	201	0.998	26.906	13.386%	4.977	6.281%	0.08948	0.998
V41	361	0.996	55.567	15.393%	11.587	9.133%	0.05183	0.996
V42	142	0.996	25.321	17.832%	5.55	8.712%	0.13436	0.996
V43	502	0.999	77.125	15.364%	16.596	5.532%	0.07207	0.999
V44	181	0.995	35.24	19.47%	6.729	9.964%	0.14327	0.995
V45	160	0.998	25.749	16.093%	4.79	6.874%	0.13174	0.998
V46	327	0.996	63.708	19.483%	11.519	9.427%	0.10695	0.995
V47	233	0.997	46.15	19.807%	10.193	8.346%	0.11735	0.997
V48	219	0.996	45.499	20.776%	8.567	8.806%	0.17082	0.996
V49	633	1.0	51.954	8.208%	14.002	3.06%	0.03746	1.0
V50	242	0.999	26.68	11.025%	6.737	5.797%	0.06662	0.999
V51	216	0.994	38.003	17.594%	7.709	10.721%	0.09538	0.994
V52	326	0.999	29.255	8.974%	6.892	4.269%	0.06358	0.999
V53	643	0.997	77.586	12.066%	15.341	7.599%	0.05353	0.997
V54	303	0.999	51.912	17.133%	10.551	6.486%	0.0788	0.998
V55	157	0.998	21.276	13.552%	4.248	6.025%	0.09859	0.998
V56	320	0.997	67.342	21.044%	15.676	10.252%	0.09547	0.997
V57	184	0.997	28.934	15.725%	6.302	7.396%	0.12746	0.997
V58	516	1.0	42.223	8.183%	7.853	3.24%	0.03759	1.0
V59	344	0.998	54.009	15.7%	9.276	8.495%	0.06282	0.998
V60	374	0.998	58.261	15.578%	9.734	7.522%	0.06758	0.998
V61	371	1.0	34.996	9.433%	6.486	3.353%	0.05089	1.0
V62	399	0.999	45.828	11.486%	8.245	5.355%	0.0615	0.999
V63	113	0.994	27.424	24.269%	5.025	12.33%	0.16666	0.993
V64	270	0.998	44.31	16.411%	9.211	7.73%	0.08031	0.998
V65	748	1.0	70.498	9.425%	12.423	2.94%	0.04052	1.0
V66	248	0.998	33.186	13.381%	6.585	6.753%	0.1034	0.998
V67	299	0.991	71.982	24.074%	13.171	15.125%	0.10987	0.991
V68	85	0.994	22.266	26.195%	4.761	13.24%	0.13675	0.993
V69	187	0.995	36.401	19.466%	7.225	11.061%	0.08774	0.995
V70	136	0.999	19.849	14.595%	3.65	3.737%	0.12838	0.999
V71	54	0.993	18.281	33.854%	3.201	11.815%	0.28305	0.993
V72	347	0.999	50.098	14.437%	8.023	4.261%	0.07435	0.999
V73	273	0.997	51.903	19.012%	10.174	8.093%	0.11455	0.997
V74	302	0.999	36.807	12.188%	6.303	5.139%	0.0807	0.999
V75	203	0.999	23.913	11.78%	5.26	4.969%	0.07644	0.999
V76	74	0.989	14.479	19.566%	3.959	15.505%	0.12612	0.987
V77	348	0.993	64.935	18.659%	15.95	12.687%	0.0613	0.992
V78	321	0.998	46.442	14.468%	8.477	6.479%	0.07434	0.998
V79	262	1.0	26.216	10.006%	4.962	3.199%	0.0581	0.999
V80	451	0.999	34.56	7.663%	6.253	3.195%	0.04815	0.999
V81	285	0.998	43.053	15.106%	8.061	6.406%	0.08145	0.998
V82	72	0.997	16.152	22.433%	3.437	9.252%	0.20379	0.997
V83	367	0.998	55.832	15.213%	10.295	6.921%	0.08519	0.997
V84	74	0.995	17.261	23.326%	3.74	11.266%	0.18148	0.994
V85	118	0.998	23.743	20.121%	6.483	7.81%	0.20541	0.998
V86	265	0.998	29.518	11.139%	5.702	5.62%	0.09559	0.998
V87	776	1.0	60.291	7.769%	11.024	2.006%	0.03791	1.0
V88	109	0.991	22.004	20.187%	4.489	13.492%	0.13035	0.99
V89	262	0.996	44.297	16.907%	7.931	8.709%	0.09451	0.996
V90	525	0.999	52.721	10.042%	10.187	5.209%	0.04958	0.999
V91	113	0.996	23.12	20.46%	5.167	10.781%	0.14575	0.995
V92	341	0.996	59.979	17.589%	11.577	10.633%	0.09235	0.995
V93	380	0.999	58.938	15.51%	15.334	5.464%	0.08181	0.999
V94	296	0.999	33.999	11.486%	6.042	4.286%	0.06551	0.999
V95	145	0.999	23.637	16.301%	5.654	5.332%	0.12712	0.999
V96	518	0.999	50.107	9.673%	8.586	4.183%	0.05572	0.999
V97	231	0.985	55.393	23.98%	11.324	17.912%	0.11123	0.983
V98	268	0.993	50.018	18.663%	10.395	12.611%	0.10549	0.992
V99	501	0.999	42.035	8.39%	8.661	3.243%	0.03791	0.999
V100	57	0.996	13.198	23.154%	2.857	12.375%	0.1268	0.996
