Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	385	0.998	46.058	11.963%	9.881	6.142%	0.06037	0.998
V2	377	0.998	53.099	14.085%	11.579	7.041%	0.05737	0.998
V3	604	0.999	55.306	9.157%	9.514	4.791%	0.03917	0.999
V4	344	0.999	45.479	13.221%	8.126	4.645%	0.08939	0.999
V5	623	0.999	77.27	12.403%	15.364	6.434%	0.04908	0.998
V6	99	0.997	20.661	20.87%	3.407	7.2%	0.15628	0.997
V7	428	1.0	42.453	9.919%	6.914	3.195%	0.05166	1.0
V8	235	0.995	37.058	15.769%	6.288	10.006%	0.09837	0.994
V9	144	0.997	40.195	27.913%	9.533	13.043%	0.16611	0.997
V10	301	0.995	51.168	16.999%	9.937	11.043%	0.07314	0.994
V11	562	0.998	70.44	12.534%	14.126	6.519%	0.05083	0.998
V12	397	0.998	64.065	16.137%	14.244	8.513%	0.06047	0.997
V13	252	0.998	43.69	17.337%	7.843	8.527%	0.07782	0.998
V14	171	0.998	30.644	17.92%	5.319	9.0%	0.0867	0.998
V15	343	0.999	39.202	11.429%	6.566	5.582%	0.06141	0.998
V16	208	0.999	24.168	11.619%	4.971	5.677%	0.06926	0.999
V17	287	0.995	48.317	16.835%	8.9	10.471%	0.08184	0.994
V18	34	0.996	11.292	33.212%	3.335	15.935%	0.19711	0.996
V19	328	0.994	63.855	19.468%	11.833	11.513%	0.10234	0.993
V20	971	0.999	86.566	8.915%	20.194	4.499%	0.03441	0.999
V21	194	0.997	37.262	19.207%	7.599	9.586%	0.10693	0.997
V22	213	0.987	60.634	28.467%	13.636	18.517%	0.11827	0.986
V23	518	0.999	65.881	12.718%	17.39	6.481%	0.04791	0.999
V24	543	1.0	52.338	9.639%	10.294	3.073%	0.04975	1.0
V25	119	0.993	27.54	23.143%	4.718	12.542%	0.16529	0.992
V26	174	0.997	24.198	13.907%	4.333	8.305%	0.1014	0.996
V27	199	0.994	36.98	18.583%	6.943	11.513%	0.11194	0.993
V28	328	0.996	53.151	16.205%	11.901	9.043%	0.07659	0.996
V29	153	0.992	34.831	22.765%	6.445	14.197%	0.11855	0.991
V30	169	0.998	27.888	16.502%	5.125	5.635%	0.13814	0.998
V31	42	0.993	11.219	26.712%	2.805	14.06%	0.20263	0.993
V32	212	0.999	30.947	14.598%	5.043	5.775%	0.10012	0.998
V33	184	0.994	40.492	22.007%	7.366	11.518%	0.13007	0.993
V34	170	0.999	25.589	15.052%	4.976	4.323%	0.08909	0.999
V35	146	0.997	32.044	21.948%	7.4	10.115%	0.15164	0.997
V36	258	0.999	32.114	12.447%	5.908	4.685%	0.06496	0.999
V37	289	0.997	52.702	18.236%	9.29	8.435%	0.09446	0.997
