Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83C
V1	5:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0
V1	5:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0
V1	5:Del:M:3	1.0	0.0	0.0	0.0	0.0	0.0
V1	5:Del:M:4	1.0	0.0	0.0	0.0	0.0	0.0
V1	5:Del:M:5	1.0	0.0	0.0	0.0	0.0	0.0
V2	1:Del:C:0	0.0	0.0	0.9999988437350587	0.0	1.1562649413959979e-06	0.0
V2	1:Del:C:1	0.0	0.0	0.9999999343034783	0.0	6.569652170016988e-08	0.0
V2	1:Del:C:2	0.0	0.0	0.9496973883911365	0.0	0.05030261160886357	0.0
V2	1:Del:C:3	0.0	0.0	0.9727387239564642	0.0	0.027261276043535756	0.0
V2	1:Del:C:4	0.0	0.0	0.5707359607642083	0.0	0.4292640392357918	0.0
V2	1:Del:C:5	0.0	0.0	0.29750884332805705	0.0	0.702491156671943	0.0
V2	1:Del:T:0	0.0	0.0	0.17674661150815002	0.0	0.8232533884918499	0.0
V2	1:Del:T:1	0.0	0.0	0.9590984266195958	0.0	0.04090157338040435	0.0
V2	1:Del:T:2	0.0	0.0	0.9797236982832636	0.0	0.02027630171673649	0.0
V2	1:Del:T:3	0.0	0.0	1.0	0.0	0.0	0.0
V2	1:Del:T:4	0.0	0.0	0.429400783178792	0.0	0.5705992168212081	0.0
V2	1:Del:T:5	0.0	0.0	0.9999399370361024	0.0	6.006296389755181e-05	0.0
V2	1:Ins:C:0	0.0	0.0	0.37062143005700776	0.0	0.6293785699429921	0.0
V2	1:Ins:C:1	0.0	0.0	0.9999902826220646	0.0	9.717377935474927e-06	0.0
V2	1:Ins:C:2	0.0	0.0	0.9325714877134683	0.0	0.06742851228653172	0.0
V2	1:Ins:C:3	0.0	0.0	0.17938623134942072	0.0	0.8206137686505793	0.0
V2	1:Ins:C:4	0.0	0.0	0.9128997202693405	0.0	0.08710027973065947	0.0
V2	1:Ins:C:5	0.0	0.0	0.8152382659998946	0.0	0.18476173400010545	0.0
V2	1:Ins:T:0	0.0	0.0	0.8257058550653203	0.0	0.17429414493467976	0.0
V2	1:Ins:T:1	0.0	0.0	0.9015250388247836	0.0	0.09847496117521623	0.0
V2	1:Ins:T:2	0.0	0.0	0.9999944645801968	0.0	5.5354198032157405e-06	0.0
V2	1:Ins:T:3	0.0	0.0	0.9096927705708048	0.0	0.09030722942919517	0.0
V2	1:Ins:T:4	0.0	0.0	0.5912546830873906	0.0	0.40874531691260946	0.0
V2	1:Ins:T:5	0.0	0.0	0.9999938014043023	0.0	6.1985956977487816e-06	0.0
V2	2:Del:R:0	0.0	0.0	0.8969485209473541	0.0	0.10305147905264592	0.0
V2	2:Del:R:1	0.0	0.0	1.0	0.0	0.0	0.0
V2	2:Del:R:2	0.0	0.0	0.0032313133447443255	0.0	0.9967686866552556	0.0
V2	2:Del:R:3	0.0	0.0	0.09993830037656004	0.0	0.90006169962344	0.0
V2	2:Del:R:4	0.0	0.0	0.998885002832735	0.0	0.0011149971672650564	0.0
V2	2:Del:R:5	0.0	0.0	0.9997534567434622	0.0	0.00024654325653780413	0.0
V2	3:Del:R:0	0.0	0.0	0.9530584217521602	0.0	0.04694157824783982	0.0
V2	3:Del:R:1	0.0	0.0	0.4530225690047978	0.0	0.5469774309952022	0.0
V2	3:Del:R:2	0.0	0.0	1.0	0.0	0.0	0.0
V2	3:Del:R:3	0.0	0.0	0.783859168993698	0.0	0.21614083100630205	0.0
V2	3:Del:R:4	0.0	0.0	0.845311571832322	0.0	0.15468842816767803	0.0
V2	3:Del:R:5	0.0	0.0	0.9946395636438068	0.0	0.00536043635619322	0.0
V2	4:Del:R:0	0.0	0.0	0.9999980067696298	0.0	1.9932303702285944e-06	0.0
V2	4:Del:R:1	0.0	0.0	0.8600243808817215	0.0	0.1399756191182785	0.0
V2	4:Del:R:2	0.0	0.0	0.999652623283964	0.0	0.0003473767160360206	0.0
V2	4:Del:R:3	0.0	0.0	0.9832563522308596	0.0	0.016743647769140352	0.0
V2	4:Del:R:4	0.0	0.0	0.9969088960535218	0.0	0.00309110394647813	0.0
V2	4:Del:R:5	0.0	0.0	0.9281994370903063	0.0	0.07180056290969376	0.0
V2	5:Del:R:0	0.0	0.0	0.999999510035239	0.0	4.899647610266574e-07	0.0
V2	5:Del:R:1	0.0	0.0	0.42909920545916796	0.0	0.5709007945408321	0.0
V2	5:Del:R:2	0.0	0.0	0.6535358877688208	0.0	0.3464641122311792	0.0
V2	5:Del:R:3	0.0	0.0	0.9693923414779555	0.0	0.030607658522044487	0.0
V2	5:Del:R:4	0.0	0.0	0.9956747912834939	0.0	0.004325208716506153	0.0
V2	5:Del:R:5	0.0	0.0	3.8399327501015825e-05	0.0	0.999961600672499	0.0
V2	2:Ins:R:0	0.0	0.0	0.9999966322183906	0.0	3.3677816093119032e-06	0.0
V2	2:Ins:R:1	0.0	0.0	0.9999999193796467	0.0	8.062035334089332e-08	0.0
V2	2:Ins:R:2	0.0	0.0	0.9999482545212713	0.0	5.174547872863907e-05	0.0
V2	2:Ins:R:3	0.0	0.0	0.9944518028295939	0.0	0.00554819717040613	0.0
V2	2:Ins:R:4	0.0	0.0	0.9986940382605265	0.0	0.0013059617394734764	0.0
V2	2:Ins:R:5	0.0	0.0	0.03486373439989316	0.0	0.9651362656001069	0.0
V2	3:Ins:R:0	0.0	0.0	0.9998254841295957	0.0	0.00017451587040428966	0.0
V2	3:Ins:R:1	0.0	0.0	0.6574108567478025	0.0	0.34258914325219747	0.0
V2	3:Ins:R:2	0.0	0.0	0.9964007465462137	0.0	0.003599253453786286	0.0
V2	3:Ins:R:3	0.0	0.0	0.9921534804142348	0.0	0.007846519585765177	0.0
V2	3:Ins:R:4	0.0	0.0	0.844588155566797	0.0	0.15541184443320297	0.0
V2	3:Ins:R:5	0.0	0.0	0.07802448214473173	0.0	0.9219755178552683	0.0
V2	4:Ins:R:0	0.0	0.0	0.9999070410667178	0.0	9.295893328222341e-05	0.0
V2	4:Ins:R:1	0.0	0.0	0.7642495624783052	0.0	0.2357504375216949	0.0
V2	4:Ins:R:2	0.0	0.0	0.5030909381226284	0.0	0.49690906187737155	0.0
V2	4:Ins:R:3	0.0	0.0	0.0377620770578799	0.0	0.96223792294212	0.0
V2	4:Ins:R:4	0.0	0.0	0.7197567106064887	0.0	0.28024328939351123	0.0
V2	4:Ins:R:5	0.0	0.0	0.9999775407846343	0.0	2.2459215365743725e-05	0.0
V2	5:Ins:R:0	0.0	0.0	0.972647355167973	0.0	0.027352644832027064	0.0
V2	5:Ins:R:1	0.0	0.0	0.9100039256528692	0.0	0.08999607434713074	0.0
V2	5:Ins:R:2	0.0	0.0	0.9985905959742221	0.0	0.0014094040257778932	0.0
V2	5:Ins:R:3	0.0	0.0	0.9992485580867407	0.0	0.000751441913259286	0.0
V2	5:Ins:R:4	0.0	0.0	0.9321715702339984	0.0	0.06782842976600154	0.0
V2	5:Ins:R:5	0.0	0.0	0.9989200772580097	0.0	0.0010799227419902658	0.0
V2	2:Del:M:1	0.0	0.0	0.16349248968438568	0.0	0.8365075103156143	0.0
V2	3:Del:M:1	0.0	0.0	0.9999984065909798	0.0	1.5934090201287509e-06	0.0
V2	3:Del:M:2	0.0	0.0	0.952851712972085	0.0	0.04714828702791494	0.0
V2	4:Del:M:1	0.0	0.0	0.9999968316717059	0.0	3.1683282940103196e-06	0.0
V2	4:Del:M:2	0.0	0.0	0.999995795576898	0.0	4.204423102050468e-06	0.0
V2	4:Del:M:3	0.0	0.0	0.9999874090922916	0.0	1.2590907708462104e-05	0.0
V2	5:Del:M:1	0.0	0.0	0.9982004468943744	0.0	0.0017995531056255662	0.0
V2	5:Del:M:2	0.0	0.0	0.9978558157006117	0.0	0.0021441842993883227	0.0
V2	5:Del:M:3	0.0	0.0	0.99999914906267	0.0	8.509373300018411e-07	0.0
V2	5:Del:M:4	0.0	0.0	0.988856225759746	0.0	0.011143774240253987	0.0
V2	5:Del:M:5	0.0	0.0	0.9869233869350879	0.0	0.013076613064912092	0.0
V3	1:Del:C:0	0.0004967288178189358	0.0048487777761107706	0.0	0.994654093771401	4.680375491613265e-08	3.5283091423879177e-07
V3	1:Del:C:1	0.00802379093336601	7.416729066048065e-05	0.0	0.9914840673946246	5.331809010740006e-09	0.00041796904953981677
V3	1:Del:C:2	1.2582360215849449e-15	0.00038247960101671374	0.0	0.9776796595554762	0.021937860843505748	0.0
V3	1:Del:C:3	0.14522451012954876	0.06088709211202319	0.0	0.7732145771194429	0.003771249584360379	0.016902571054624786
V3	1:Del:C:4	0.047777046842607675	0.08444646163339047	0.0	0.8084023373038953	0.021242226247582704	0.03813192797252371
V3	1:Del:C:5	0.10418174294637003	0.14617465757995413	0.0	0.0013238212741205528	0.022297034984522443	0.7260227432150328
V3	1:Del:T:0	0.008293912237426029	0.016174284665528005	0.0	0.6353100619352903	0.32995727549420306	0.01026446566755264
V3	1:Del:T:1	7.592684981523404e-17	2.931421383038848e-17	0.0	0.9712101511395862	0.003344915649346708	0.025444933211066997
V3	1:Del:T:2	0.010966285862908312	0.026658700550596062	0.0	0.9611226213653385	0.0007129430570845133	0.0005394491640725044
V3	1:Del:T:3	0.019159183578803106	0.05463161057230008	0.0	0.9033951197758358	0.0	0.022814086073060943
V3	1:Del:T:4	0.03860478852761472	0.13713815840532118	0.0	0.8118484882814582	0.0049812817498271515	0.007427283035778792
V3	1:Del:T:5	1.2515705281440832e-17	0.9966377666085846	0.0	0.00336076129964437	7.891091318236238e-07	6.829826391935018e-07
V3	1:Ins:C:0	2.0789140653701372e-15	8.026374279396876e-16	0.0	3.247956864614398e-15	0.9645149707398333	0.035485029260160554
V3	1:Ins:C:1	8.909579177462063e-15	0.1977054144816734	0.0	0.004965819743258468	1.8561124264368134e-05	0.7973102046507949
V3	1:Ins:C:2	6.252841291081779e-15	0.016012696464277314	0.0	0.6367434580950483	0.06823202822297217	0.279011817217696
V3	1:Ins:C:3	0.7296111590029527	0.11999440917675519	0.0	4.459950110135815e-15	0.15039443182028772	0.0
V3	1:Ins:C:4	0.5766600291718956	0.30425385172337255	0.0	0.0006668253619238215	0.005586467481207304	0.11283282626160064
V3	1:Ins:C:5	0.8689045517354215	0.10433484262241949	0.0	0.0025194146140400044	0.001297885885830263	0.022943305142288872
V3	1:Ins:T:0	0.14777067868824645	0.027811170570122765	0.0	0.7801885451564602	0.020142034771765897	0.024087570813404707
V3	1:Ins:T:1	0.003653440224222222	1.1585314387859843e-16	0.0	0.8999520344205222	0.015772336379706684	0.08062218897554878
V3	1:Ins:T:2	0.0737603790047871	0.08005895504393482	0.0	0.8461783928138731	9.901170713293576e-07	1.2830203336004384e-06
V3	1:Ins:T:3	0.08379341343566564	0.006918361039943167	0.0	0.03021858342743205	0.0006972997051152101	0.878372342391844
V3	1:Ins:T:4	0.8400021561213833	0.056926182717253145	0.0	0.07645746688325568	0.009386500916701493	0.0172276933614064
V3	1:Ins:T:5	0.9908165752829645	0.0011271397953405995	0.0	0.006136603057821703	4.546874355104878e-08	0.0019196363951295091
V3	2:Del:R:0	0.028745988753082402	0.0022206266218553357	0.0	0.5276801322067903	0.013810519964775376	0.4275427324534966
V3	2:Del:R:1	0.18960814921459537	0.1794545713795872	0.0	0.4751870207575316	0.0	0.15575025864828582
V3	2:Del:R:2	0.008397977512594279	0.010629909532808264	0.0	0.020201559589949573	0.9537414222088448	0.00702913115580304
V3	2:Del:R:3	0.002916900100724049	0.0016344160586384336	0.0	0.0006266161850815303	0.0005457912363535538	0.9942762764192025
V3	2:Del:R:4	0.1605204697601804	0.8388545185853747	0.0	1.520335681727199e-14	0.00029418992429560494	0.0003308217301341785
V3	2:Del:R:5	3.549903254950745e-13	1.6203885747895838e-13	0.0	5.546132395607915e-13	0.007207975672753455	0.9927920243261749
V3	3:Del:R:0	0.04210958951458557	0.001329970979470801	0.0	0.8984615324621417	0.05809890704380204	0.0
V3	3:Del:R:1	0.4434479783110056	0.14324437484304367	0.0	0.3638954907688284	0.04714851253220568	0.0022636435449167307
V3	3:Del:R:2	0.2611454670060607	0.2514597526034318	0.0	0.4139031127122623	0.0	0.07349166767824514
V3	3:Del:R:3	0.37145755767159777	0.13031944831105055	0.0	0.28893839935685794	0.02288053956759564	0.1864040550928981
V3	3:Del:R:4	9.645820323291388e-12	3.742962266910742e-12	0.0	1.5069987189823247e-11	0.4675471005380797	0.5324528994334615
V3	3:Del:R:5	9.64582032329157e-12	3.724106033828138e-12	0.0	1.5069987189823535e-11	0.4675471005380885	0.5324528994334716
V3	4:Del:R:0	0.06767661391908289	0.0026573123230367373	0.0	0.9296631119880973	2.9617697830654845e-06	0.0
V3	4:Del:R:1	0.14206870172316807	0.10799383411076341	0.0	0.6928340066377449	0.013633260950623633	0.04347019657769992
V3	4:Del:R:2	0.0031191800985470356	0.16974031629118536	0.0	0.8271076072679526	2.9928875826313636e-05	2.9674664886217353e-06
V3	4:Del:R:3	1.300834089146192e-13	0.09243620233607691	0.0	0.8940778105158872	0.006305334189076651	0.007180652958829246
V3	4:Del:R:4	1.6892191410757162e-11	6.52182083523546e-12	0.0	2.63912347147359e-11	0.5036946827199096	0.49630531723028515
V3	4:Del:R:5	0.26174326993028196	0.6165439173765974	0.0	0.11860491648326686	0.0014530878617317717	0.0016548083481220009
V3	5:Del:R:0	0.011002014494832672	0.016411951879399915	0.0	0.9723816029582528	5.0260588254573284e-05	0.00015417007925994246
V3	5:Del:R:1	0.09747543514232865	0.4924548720553001	0.0	0.23433566671350917	0.1273302490276214	0.04840377706124056
V3	5:Del:R:2	0.21132663684957592	0.21509980853428937	0.0	0.4236052364790021	0.14991443388785622	5.388424927650187e-05
V3	5:Del:R:3	0.24843758776850428	0.6725757584421788	0.0	0.07689734859501324	0.0011079357324704417	0.000981369461833243
V3	5:Del:R:4	0.08230508861468805	0.7252094861197735	0.0	0.1834039767811223	0.00424600490769554	0.004835443576720598
V3	5:Del:R:5	8.292110077782332e-05	1.817064527474948e-05	0.0	7.571751520470757e-05	0.9998216569414589	1.533797283825312e-06
V3	2:Ins:R:0	0.24602904957525865	0.06570235882268675	0.0	0.6799213826815144	1.2922948856771195e-06	0.008345916625654566
V3	2:Ins:R:1	0.0016724157821489817	0.018653721887251912	0.0	0.4260705173415519	9.30216622269491e-09	0.5536033356868811
V3	2:Ins:R:2	0.1631421785370647	0.2468822108906157	0.0	0.5361027635262876	3.8004570170857033e-06	0.05386904658901495
V3	2:Ins:R:3	0.08493508370507447	0.02037547789331481	0.0	0.055512930952664206	5.3531022747735424e-05	0.8391229764261988
V3	2:Ins:R:4	0.7817119485617658	0.17167407119431471	0.0	0.007874702880472003	1.9056179242809945e-06	0.03873737174552314
V3	2:Ins:R:5	0.4473741671549925	0.10889098515732187	0.0	1.2766635394894865e-16	0.3944763538902168	0.04925849379746874
V3	3:Ins:R:0	0.0007889013585719067	0.048210638579394303	0.0	0.6273617868666951	9.831907290236983e-05	0.32354035412243637
V3	3:Ins:R:1	0.14896210342811783	0.23218352737082204	0.0	0.46030633083767825	0.06697623146634919	0.09157180689703266
V3	3:Ins:R:2	0.19560687544968347	0.30146275707684056	0.0	0.5014082984330652	0.0007116389666831086	0.0008104300737277114
V3	3:Ins:R:3	0.9646496771636167	0.005653918241457873	0.0	0.02865253268962772	0.0005674199663108097	0.00047645193898684474
V3	3:Ins:R:4	0.4939941876470592	0.2549362044082352	0.0	0.08551659454983249	0.0408228528423136	0.12473016055255942
V3	3:Ins:R:5	0.6263938755168271	0.3026322115411248	0.0	2.594134510833375e-15	0.07097391294204547	0.0
V3	4:Ins:R:0	2.0357118443048795e-14	0.03342807435823189	0.0	0.9664073481310425	0.00014547979797748648	1.909771272782292e-05
V3	4:Ins:R:1	0.31757307672833407	0.16614624411362416	0.0	0.2918111829550951	0.047526323554169386	0.17694317264877746
V3	4:Ins:R:2	0.016937266134020527	0.0008854620627914119	0.0	0.009092151434624185	0.005791778563253625	0.9672933418053102
V3	4:Ins:R:3	0.5376275522083032	0.14813087913714382	0.0	0.07013302205500609	0.24407984551382786	2.8701085718970183e-05
V3	4:Ins:R:4	0.5840993630809461	0.14743209744181784	0.0	9.44951800801157e-15	0.04783429310108392	0.22063424637614268
V3	4:Ins:R:5	0.5845048699486536	0.41426244076838314	0.0	0.0012163993539076098	3.7967467968116582e-06	1.2493182258929685e-05
V3	5:Ins:R:0	1.1129518403557223e-17	4.296939529363438e-18	0.0	0.0005330375737300642	9.847066865798652e-06	0.9994571153594042
V3	5:Ins:R:1	0.48080216242505674	0.014622490206367408	0.0	0.39935833790372366	0.10521562363821856	1.3858266335865435e-06
V3	5:Ins:R:2	0.7178157744422933	0.005039621669931183	0.0	0.27692588520054984	0.00013156010954644035	8.715857767937079e-05
V3	5:Ins:R:3	0.002804831075936404	0.00037394463006864116	0.0	0.0009069383811983932	2.0635047691955943e-07	0.9959140795623196
V3	5:Ins:R:4	0.8415339472683449	0.0022353545274109983	0.0	0.15512793311261314	0.0005155946211813877	0.0005871704704496779
V3	5:Ins:R:5	0.7183377923316482	0.2242483196079767	0.0	0.056669501855066175	0.0004039803345141462	0.0003404058707948714
V3	2:Del:M:1	0.05693701280224076	0.002699771164043291	0.0	0.1772483527707298	0.3909502709984866	0.37216459226449944
V3	3:Del:M:1	0.02766369964432572	5.966680315442803e-05	0.0	0.9722744318691421	1.6357773031636144e-06	5.659060746076681e-07
V3	3:Del:M:2	0.3497012990083798	0.22512091481134228	0.0	0.3486665949644995	0.016461686437423472	0.06004950477835501
V3	4:Del:M:1	0.03358307313345563	0.01905997344020079	0.0	0.7384567064532824	2.4131755953255606e-06	0.20889783379746585
V3	4:Del:M:2	0.04185731318246702	0.05125450672426946	0.0	0.9068875502274301	6.298658334945974e-07	0.0
V3	4:Del:M:3	0.05324136931184212	0.07434951593509584	0.0	0.8057709746566544	1.4990463793317806e-06	0.06663664105002833
V3	5:Del:M:1	0.0019663749092462147	0.48724146433389787	0.0	0.08154247163666992	0.3989710706018491	0.030278618518336877
V3	5:Del:M:2	6.529959883469064e-08	0.010448484549675164	0.0	0.058022147374348444	0.023840778992476653	0.9076885237839009
V3	5:Del:M:3	2.789968321344478e-09	0.021965453698845634	0.0	0.6534512047980168	1.537683592568996e-05	0.3245679618772436
V3	5:Del:M:4	0.057276657379341116	0.2210509924215123	0.0	0.6325966273374575	0.08907572286168913	0.0
V3	5:Del:M:5	0.3626229797953292	0.41756922052018386	0.0	2.8194190903857267e-15	0.030284663954091674	0.18952313573039248
V4	1:Del:C:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:C:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:C:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:C:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:C:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:C:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:T:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:T:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:T:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:T:3						
V4	1:Del:T:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Del:T:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:C:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	1:Ins:T:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Del:R:1						
V4	2:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	3:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	3:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	3:Del:R:2						
V4	3:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	3:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	3:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	4:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V4	5:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Ins:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V4	2:Ins:R:1	0.0	0.0	0.0	0.0	1.0	0.0
