Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.893	17.169	63.589%	4.075	47.694%	0.83833	0.879
V2	359	0.992	87.312	24.321%	19.755	14.615%	0.11072	0.992
V3	252	0.997	58.428	23.186%	17.054	11.643%	0.20246	0.997
V4	115	0.979	49.597	43.128%	13.397	27.027%	0.308	0.979
V5	401	0.91	192.13	47.913%	54.674	42.066%	0.20645	0.899
V6	326	0.917	210.405	64.541%	68.454	58.557%	0.88002	0.914
V7	344	0.973	115.944	33.705%	35.431	23.582%	0.20724	0.971
V8	225	0.991	66.144	29.397%	19.008	17.262%	0.33552	0.991
V9	341	0.956	113.78	33.367%	26.921	31.051%	0.11853	0.947
V10	382	0.977	142.263	37.242%	35.693	21.653%	0.33746	0.976
V11	294	0.982	99.372	33.8%	20.566	19.226%	0.2244	0.98
V12	516	0.998	98.777	19.143%	27.347	8.701%	0.16243	0.997
V13	298	0.994	75.306	25.27%	15.019	12.673%	0.15248	0.993
V14	316	0.993	120.198	38.037%	62.805	25.661%	1.67759	0.994
V15	146	0.962	54.272	37.173%	12.659	27.572%	0.18303	0.957
V16	674	0.987	168.658	25.023%	40.665	16.061%	0.11982	0.986
V17	453	0.995	120.499	26.6%	30.309	13.24%	0.24599	0.995
V18	1472	0.998	357.613	24.294%	134.118	11.144%	1.33018	0.998
V19	198	0.968	66.001	33.334%	14.942	25.064%	0.20044	0.963
V20	306	0.899	156.884	51.269%	42.863	45.022%	0.46952	0.885
V21	142	0.975	86.737	61.082%	32.56	44.557%	1.42836	0.976
V22	246	0.968	82.927	33.71%	19.416	25.299%	0.1698	0.963
V23	563	0.97	159.971	28.414%	37.399	25.167%	0.09179	0.964
V24	185	0.998	41.281	22.314%	9.657	7.505%	0.19907	0.998
V25	111	0.979	43.488	39.178%	10.164	26.393%	0.42957	0.978
V26	259	0.982	62.115	23.983%	19.11	19.142%	0.13689	0.98
V27	310	0.934	137.081	44.22%	41.151	36.059%	0.27386	0.928
V28	80	0.959	36.313	45.391%	9.887	28.565%	0.30734	0.956
V29	319	0.98	98.552	30.894%	21.515	19.999%	0.18044	0.978
V30	215	0.996	39.858	18.539%	8.325	9.526%	0.13349	0.996
V31	449	0.984	164.738	36.69%	49.436	25.319%	0.25523	0.984
V32	425	0.988	85.005	20.001%	19.982	15.743%	0.07975	0.986
V33	263	0.972	116.073	44.134%	31.259	28.225%	0.2767	0.971
V34	221	0.978	88.806	40.184%	19.669	23.942%	0.23179	0.977
V35	876	0.934	342.89	39.143%	91.335	37.242%	0.13315	0.923
V36	111	0.953	82.419	74.251%	22.527	46.166%	1.10883	0.952
V37	318	0.984	90.234	28.375%	22.291	18.298%	0.11932	0.983
V38	414	0.989	144.827	34.982%	40.063	17.924%	0.28551	0.988
V39	681	0.99	149.754	21.99%	35.354	14.716%	0.16679	0.989
V40	289	0.985	78.774	27.257%	17.651	19.304%	0.20733	0.984
V41	263	0.989	83.267	31.66%	24.109	19.253%	0.33051	0.989
V42	331	0.989	73.918	22.332%	17.342	15.682%	0.12613	0.988
V43	389	0.987	84.16	21.635%	20.909	16.046%	0.13841	0.985
V44	277	0.995	104.051	37.564%	35.094	24.263%	0.49408	0.996
V45	539	0.986	141.932	26.332%	35.44	17.21%	0.23946	0.985
V46	164	0.979	51.733	31.545%	11.835	20.602%	0.28212	0.976
V47	331	0.961	127.074	38.391%	29.923	27.736%	0.4456	0.956
V48	411	0.955	171.177	41.649%	48.528	32.727%	0.23209	0.952
V49	36	0.98	17.536	48.711%	3.709	21.932%	0.64815	0.979
V50	350	0.978	144.958	41.417%	35.418	29.47%	0.24468	0.977
V51	175	0.973	78.847	45.055%	17.634	28.754%	0.77544	0.972
V52	263	0.975	75.705	28.785%	15.86	22.289%	0.12294	0.97
V53	360	0.99	130.57	36.269%	31.152	19.716%	0.2989	0.99
V54	247	0.929	103.464	41.888%	30.463	37.12%	0.24033	0.919
V55	464	0.967	183.044	39.449%	46.577	30.624%	0.3388	0.964
V56	1103	0.962	336.736	30.529%	103.968	27.552%	0.11736	0.957
V57	484	0.991	99.218	20.5%	23.632	13.77%	0.07573	0.99
V58	195	0.916	98.646	50.588%	23.435	40.138%	0.2843	0.903
V59	237	0.995	63.688	26.873%	16.599	12.755%	0.40102	0.994
V60	412	0.979	124.3	30.17%	36.78	20.568%	0.19318	0.978
V61	293	0.975	103.438	35.303%	27.343	26.029%	0.1409	0.973
V62	284	0.963	97.204	34.227%	25.253	26.997%	0.19277	0.958
V63	203	0.996	39.953	19.681%	10.924	10.431%	0.08461	0.996
V64	434	0.979	160.266	36.928%	40.34	26.836%	0.2832	0.978
V65	474	0.979	208.012	43.884%	56.736	23.014%	0.41493	0.979
V66	528	0.973	179.892	34.07%	49.482	24.268%	0.19055	0.97
V67	57	0.985	19.585	34.36%	5.277	17.258%	0.42684	0.985
V68	133	0.998	31.606	23.764%	9.849	8.855%	0.59874	0.998
V69	60	0.934	33.919	56.532%	7.336	37.732%	0.46654	0.926
