Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	137	0.999	20.811	15.191%	4.386	4.67%	0.09953	0.999
V2	146	0.996	27.185	18.62%	5.957	8.768%	0.2222	0.996
V3	240	0.994	53.241	22.184%	11.229	11.832%	0.14257	0.993
V4	555	0.988	130.824	23.572%	30.911	16.288%	0.102	0.986
V5	715	0.992	138.571	19.381%	29.516	12.927%	0.07243	0.991
V6	181	0.998	36.114	19.952%	9.649	7.637%	0.27043	0.998
V7	457	0.996	68.896	15.076%	12.577	8.896%	0.06362	0.996
V8	211	0.988	59.12	28.019%	12.337	15.259%	0.16037	0.987
V9	348	0.998	60.416	17.361%	12.027	6.88%	0.09424	0.998
V10	220	0.999	40.281	18.31%	9.812	5.912%	0.27408	0.999
V11	214	0.99	60.936	28.475%	14.126	14.493%	0.23194	0.99
V12	319	0.993	61.856	19.391%	13.103	11.938%	0.10177	0.992
V13	84	0.99	31.288	37.248%	7.831	16.803%	0.43417	0.989
V14	117	0.996	23.596	20.168%	4.269	9.606%	0.1397	0.995
V15	268	0.996	48.639	18.149%	10.151	9.01%	0.12836	0.996
V16	88	0.939	35.655	40.517%	8.412	34.515%	0.23945	0.927
V17	468	0.996	90.082	19.248%	22.41	9.356%	0.09038	0.996
V18	111	0.977	31.952	28.786%	8.487	21.833%	0.16434	0.975
V19	295	0.963	92.249	31.271%	21.97	27.316%	0.1691	0.955
V20	218	0.993	47.639	21.853%	9.01	12.307%	0.13268	0.992
V21	59	0.955	21.667	36.724%	6.062	29.686%	0.27176	0.95
V22	408	0.997	62.605	15.344%	14.414	8.42%	0.06849	0.996
V23	553	0.996	113.981	20.611%	24.856	11.339%	0.07772	0.995
V24	723	0.999	87.803	12.144%	15.449	5.613%	0.04449	0.998
V25	104	0.959	48.734	46.86%	10.519	30.912%	0.32568	0.955
V26	346	0.99	67.393	19.478%	13.813	14.157%	0.08701	0.988
V27	102	0.993	32.742	32.1%	7.067	13.284%	0.26471	0.993
V28	272	0.997	53.687	19.738%	11.285	8.413%	0.13488	0.996
V29	307	0.98	81.037	26.396%	24.113	20.165%	0.09699	0.978
V30	254	0.999	31.722	12.489%	7.638	4.28%	0.07741	0.999
V31	110	0.99	27.362	24.875%	7.27	14.247%	0.22439	0.99
V32	198	0.97	63.576	32.109%	17.195	24.24%	0.16775	0.967
V33	441	0.99	90.721	20.572%	23.892	14.261%	0.13095	0.989
V34	152	0.997	27.897	18.353%	5.473	8.168%	0.13052	0.996
V35	386	0.998	60.582	15.695%	16.119	7.175%	0.08231	0.998
V36	714	0.98	173.801	24.342%	56.444	19.85%	0.08514	0.978
V37	593	0.987	113.195	19.089%	25.906	15.862%	0.08054	0.985
V38	286	0.996	64.308	22.485%	14.977	9.519%	0.12468	0.996
V39	572	0.997	84.362	14.749%	20.504	8.248%	0.06673	0.996
V40	66	0.902	34.0	51.515%	15.042	43.495%	0.38881	0.898
V41	431	0.971	143.372	33.265%	35.185	24.599%	0.16869	0.967
V42	472	0.998	96.355	20.414%	22.271	7.2%	0.20017	0.998
V43	952	0.998	123.34	12.956%	29.116	6.767%	0.05139	0.998
V44	233	0.993	45.591	19.567%	10.571	11.735%	0.15097	0.993
V45	209	0.993	54.271	25.967%	11.124	14.003%	0.21328	0.992
V46	38	0.978	14.457	38.045%	3.08	21.054%	0.30515	0.976
V47	360	0.994	75.054	20.848%	18.639	11.477%	0.10519	0.993
V48	530	0.996	78.423	14.797%	17.886	9.183%	0.07403	0.995
V49	388	0.959	127.986	32.986%	39.139	28.31%	0.34107	0.955
V50	373	0.997	56.644	15.186%	14.093	9.653%	0.12083	0.997
V51	129	0.979	45.922	35.598%	8.867	21.474%	0.24995	0.976
V52	119	0.979	41.265	34.676%	11.71	21.172%	0.26337	0.978
V53	185	0.998	31.618	17.091%	9.046	8.015%	0.15058	0.998
V54	213	0.995	40.226	18.885%	7.425	9.925%	0.11914	0.995
V55	279	0.986	66.403	23.8%	15.938	17.495%	0.13649	0.984
V56	307	0.973	98.67	32.14%	21.669	23.276%	0.18193	0.968
V57	197	0.975	63.562	32.265%	14.765	22.307%	0.14236	0.972
V58	172	0.987	47.768	27.772%	11.248	16.969%	0.20158	0.985
V59	238	0.998	43.858	18.428%	7.88	6.396%	0.14554	0.998
V60	194	0.992	44.703	23.043%	11.773	12.823%	0.29278	0.991
V61	422	0.987	143.788	34.073%	33.302	19.992%	0.16973	0.987
V62	472	0.995	99.685	21.12%	21.933	10.45%	0.08545	0.995
V63	328	0.998	54.902	16.738%	12.658	6.809%	0.08507	0.998
V64	236	0.999	33.26	14.093%	8.741	5.182%	0.14103	0.999
V65	554	0.993	103.863	18.748%	23.842	11.909%	0.12189	0.992
V66	84	0.938	36.539	43.499%	12.608	35.296%	0.241	0.934
V67	654	0.988	149.543	22.866%	30.049	16.735%	0.08854	0.985
V68	120	0.957	51.764	43.137%	11.123	29.727%	0.26482	0.952
V69	407	0.991	88.468	21.737%	21.193	14.022%	0.09716	0.99
V70	157	0.981	37.304	23.761%	11.461	19.331%	0.15124	0.98
V71	356	0.976	104.767	29.429%	32.294	21.945%	0.16267	0.974
V72	150	0.997	37.172	24.781%	10.255	9.764%	0.40423	0.997
V73	341	0.999	74.618	21.882%	32.542	11.554%	0.48298	0.999
V74	474	0.999	74.018	15.616%	15.328	5.362%	0.09758	0.999
V75	297	0.983	79.397	26.733%	16.332	18.206%	0.12415	0.981
V76	319	0.955	113.489	35.576%	40.357	29.806%	0.16944	0.951
V77	229	0.995	50.79	22.179%	9.991	11.161%	0.12058	0.994
