Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	74	0.966	29.5	39.865%	8.438	26.604%	0.29731	0.963
V2	354	0.989	85.0	24.011%	18.377	14.816%	0.11026	0.988
V3	208	0.976	63.187	30.378%	12.473	21.654%	0.16476	0.972
V4	286	0.972	90.733	31.725%	28.282	23.915%	0.15349	0.97
V5	193	0.954	74.829	38.772%	16.948	30.021%	0.22522	0.946
V6	452	0.976	106.431	23.547%	31.497	21.961%	0.07735	0.972
V7	199	0.994	61.411	30.86%	14.372	13.851%	0.22894	0.994
V8	167	0.983	51.485	30.829%	11.442	19.957%	0.14212	0.981
V9	139	0.992	49.947	35.933%	11.857	16.566%	0.43063	0.992
V10	421	0.997	96.954	23.029%	25.101	11.077%	0.0965	0.997
V11	218	0.987	54.258	24.889%	15.123	16.21%	0.13319	0.986
V12	95	0.989	25.841	27.201%	7.072	15.708%	0.1804	0.988
V13	173	0.982	53.899	31.155%	12.8	19.744%	0.17727	0.98
V14	841	0.957	233.955	27.819%	73.418	29.27%	0.08341	0.951
V15	334	0.997	62.077	18.586%	12.035	8.284%	0.08042	0.997
V16	111	0.966	40.591	36.568%	10.5	27.68%	0.2754	0.963
V17	218	0.958	75.751	34.748%	17.09	28.643%	0.20438	0.95
V18	150	0.987	32.227	21.485%	11.483	16.213%	0.24288	0.986
V19	150	0.971	56.254	37.503%	16.556	24.289%	0.23601	0.969
V20	182	0.926	75.863	41.683%	17.852	39.068%	0.19714	0.909
V21	312	0.997	59.196	18.973%	13.261	8.743%	0.09061	0.996
V22	340	0.939	130.941	38.512%	39.333	34.891%	0.13604	0.931
V23	271	0.998	46.623	17.204%	10.113	6.897%	0.08826	0.998
V24	215	0.997	45.979	21.386%	9.481	7.898%	0.18493	0.997
V25	322	0.997	53.694	16.675%	12.143	8.032%	0.08498	0.997
V26	130	0.986	45.514	35.011%	10.302	17.389%	0.5004	0.985
V27	340	0.997	81.85	24.074%	16.023	9.189%	0.15293	0.997
V28	87	0.989	28.582	32.853%	6.656	15.861%	0.20987	0.988
V29	296	0.997	55.547	18.766%	13.893	7.938%	0.08331	0.997
