Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	284	0.902	132.524	46.663%	40.14	43.385%	0.19876	0.888
V2	290	0.758	178.905	61.691%	60.441	67.941%	0.33234	0.721
V3	111	0.823	73.052	65.813%	19.107	61.004%	0.35931	0.793
V4	489	0.976	154.746	31.645%	43.524	22.18%	0.12672	0.975
V5	513	0.857	293.325	57.178%	126.255	52.579%	0.30676	0.849
V6	168	0.93	84.29	50.173%	23.676	36.797%	0.2606	0.923
V7	126	0.667	118.804	94.289%	39.933	83.158%	0.88761	0.638
V8	259	0.981	75.606	29.192%	22.013	19.363%	0.12146	0.98
V9	262	0.893	142.185	54.269%	39.947	45.15%	0.29886	0.879
V10	138	0.735	104.539	75.753%	30.267	70.753%	0.47105	0.694
V11	349	0.721	282.833	81.041%	128.425	69.818%	0.50268	0.707
V12	273	0.913	144.085	52.778%	43.839	43.35%	0.23769	0.907
V13	130	0.731	164.955	126.888%	71.036	74.962%	1.00222	0.734
V14	65	0.833	44.874	69.037%	13.457	57.433%	0.51918	0.815
V15	273	0.666	298.897	109.486%	122.267	76.475%	0.87946	0.654
V16	300	0.892	171.976	57.325%	60.337	46.144%	0.27419	0.885
V17	386	0.755	296.044	76.695%	103.771	65.667%	0.37966	0.733
V18	317	0.853	220.183	69.458%	74.906	58.221%	0.58002	0.843
V19	298	0.895	185.407	62.217%	51.493	45.66%	0.29532	0.885
V20	231	0.89	132.661	57.429%	42.029	47.956%	0.4381	0.881
V21	585	0.851	328.926	56.227%	106.517	52.616%	0.24654	0.833
V22	192	0.904	97.285	50.669%	27.895	42.789%	0.23713	0.893
V23	379	0.731	284.876	75.165%	112.295	68.193%	0.37224	0.709
V24	238	0.823	152.017	63.873%	44.937	58.642%	0.31856	0.798
V25	432	0.899	195.761	45.315%	79.644	44.135%	0.22259	0.891
V26	469	0.718	363.978	77.607%	111.027	71.004%	0.42623	0.678
V27	399	0.879	234.796	58.846%	74.448	48.59%	0.3559	0.867
V28	183	0.807	138.374	75.614%	39.343	61.617%	0.51541	0.785
V29	368	0.888	226.805	61.632%	78.447	47.133%	0.31494	0.881
V30	273	0.736	199.405	73.042%	83.861	68.198%	0.41912	0.717
V31	469	0.913	235.663	50.248%	84.195	40.881%	0.27214	0.907
V32	253	0.679	258.466	102.16%	116.671	74.037%	0.7009	0.667
V33	235	0.715	172.77	73.519%	51.745	74.571%	0.45092	0.668
V34	419	0.961	156.708	37.4%	47.923	27.582%	0.13302	0.958
V35	62	0.927	31.682	51.1%	9.706	37.61%	0.26538	0.921
V36	159	0.851	91.16	57.333%	29.459	55.153%	0.32362	0.834
V37	379	0.888	229.276	60.495%	84.54	49.926%	0.34412	0.884
V38	385	0.929	170.983	44.411%	46.191	37.122%	0.18009	0.919
V39	121	0.947	53.364	44.102%	14.796	32.388%	0.2552	0.942
V40	178	0.918	90.971	51.107%	25.353	45.187%	0.30234	0.909
V41	761	0.563	783.716	102.985%	365.837	82.708%	0.74124	0.541
V42	207	0.822	135.684	65.548%	47.665	56.958%	0.38145	0.807
V43	258	0.922	116.704	45.234%	34.337	39.559%	0.28619	0.913
V44	506	0.935	239.826	47.396%	79.335	43.47%	0.29788	0.931
V45	429	0.884	242.969	56.636%	68.055	46.741%	0.26997	0.87
V46	182	0.86	140.76	77.341%	53.712	57.264%	0.40469	0.859
V47	321	0.903	172.608	53.772%	49.371	43.524%	0.28858	0.893
V48	268	0.888	135.389	50.518%	43.577	46.088%	0.24412	0.875
V49	34	0.64	34.109	100.321%	9.609	80.075%	0.84502	0.595
V50	674	0.875	493.612	73.236%	212.709	54.127%	0.45906	0.874
V51	260	0.921	115.222	44.316%	46.315	39.457%	0.23616	0.916
V52	352	0.964	166.758	47.374%	61.932	31.27%	0.18098	0.964
V53	695	0.908	360.992	51.941%	104.329	42.265%	0.28026	0.898
V54	228	0.843	151.863	66.607%	48.909	54.702%	0.32907	0.83
V55	221	0.713	185.73	84.041%	62.405	83.639%	0.69013	0.685
V56	118	0.752	92.37	78.28%	26.594	66.778%	0.44886	0.718
V57	240	0.879	156.45	65.188%	51.615	49.861%	0.28309	0.872
V58	442	0.942	247.453	55.985%	81.013	36.143%	0.2294	0.94
V59	458	0.899	265.445	57.957%	80.002	45.66%	0.25591	0.891
V60	113	0.905	66.301	58.673%	26.599	47.704%	0.34451	0.903
V61	447	0.827	279.627	62.556%	111.469	56.476%	0.38795	0.815
V62	95	0.844	66.599	70.104%	20.589	53.939%	0.52355	0.83
V63	630	0.926	218.089	34.617%	94.945	37.702%	0.11836	0.92
V64	201	0.788	156.528	77.875%	56.08	64.164%	0.55914	0.773
V65	360	0.773	361.633	100.454%	177.808	71.534%	0.68693	0.776
V66	287	0.972	88.459	30.822%	24.917	23.51%	0.14001	0.969
V67	111	0.877	80.857	72.844%	25.257	49.297%	0.41754	0.87
V68	208	0.861	155.817	74.912%	55.658	55.803%	0.42038	0.857
V69	109	0.914	73.65	67.569%	25.127	44.467%	0.47071	0.911
V70	349	0.615	346.607	99.314%	100.465	81.181%	0.70335	0.566
V71	338	0.833	208.059	61.556%	59.486	58.041%	0.2967	0.808
V72	469	0.924	258.171	55.047%	103.088	41.03%	0.30435	0.921
V73	396	0.951	163.016	41.166%	41.979	32.172%	0.18398	0.945
V74	126	0.848	85.806	68.1%	30.944	55.082%	0.37722	0.839
V75	168	0.684	147.618	87.868%	63.322	73.72%	0.59615	0.666
V76	614	0.913	351.28	57.212%	119.287	45.621%	0.28568	0.911
V77	292	0.959	106.475	36.464%	28.369	28.84%	0.16692	0.954
V78	112	0.921	55.755	49.781%	14.61	38.881%	0.26105	0.912
V79	363	0.709	300.86	82.882%	91.122	73.274%	0.43216	0.672
V80	295	0.805	195.597	66.304%	61.133	59.583%	0.37881	0.781
V81	67	0.886	44.457	66.354%	14.061	49.932%	0.4036	0.881
V82	158	0.892	124.776	78.972%	50.669	49.457%	0.6618	0.89
V83	212	0.898	96.228	45.391%	33.966	44.288%	0.25307	0.888
V84	292	0.971	95.189	32.599%	31.285	23.923%	0.14941	0.97
V85	325	0.697	277.42	85.36%	79.248	73.704%	0.54102	0.654
V86	138	0.936	85.863	62.22%	33.707	40.305%	0.34455	0.935
V87	150	0.919	75.306	50.204%	26.498	43.008%	0.24647	0.915
V88	332	0.765	253.936	76.487%	71.144	66.308%	0.39774	0.732
V89	174	0.926	91.91	52.822%	23.937	38.518%	0.24227	0.918
V90	332	0.941	168.725	50.821%	45.105	34.003%	0.29672	0.937
V91	359	0.934	165.782	46.179%	39.122	35.718%	0.17279	0.924
V92	200	0.775	163.826	81.913%	46.879	63.246%	0.47092	0.749
V93	357	0.848	184.133	51.578%	58.579	55.815%	0.24255	0.824
V94	141	0.924	67.196	47.657%	20.119	40.118%	0.23642	0.917
V95	345	0.954	201.098	58.289%	85.85	39.025%	0.24022	0.955
V96	233	0.908	121.162	52.001%	37.256	42.548%	0.35027	0.899
V97	204	0.891	131.53	64.475%	34.887	47.326%	0.40568	0.88
V98	276	0.974	86.222	31.24%	31.128	23.49%	0.13202	0.973
V99	120	0.93	55.366	46.138%	12.712	39.999%	0.21501	0.917
V100	349	0.846	176.058	50.446%	56.428	54.961%	0.21284	0.821
