Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	375	0.997	65.408	17.442%	14.586	7.756%	0.07444	0.997
V2	319	0.987	67.311	21.101%	15.632	16.073%	0.10709	0.985
V3	133	0.994	35.382	26.603%	8.266	15.63%	0.2246	0.994
V4	166	0.999	17.524	10.557%	4.102	4.292%	0.1362	0.999
V5	584	0.989	202.229	34.628%	54.651	20.723%	0.22868	0.989
V6	407	0.997	61.332	15.069%	13.936	7.793%	0.06143	0.997
V7	243	0.977	89.082	36.659%	20.726	25.603%	0.37241	0.975
V8	744	0.991	254.446	34.2%	88.228	21.645%	0.79666	0.991
V9	502	0.993	135.829	27.058%	32.349	17.374%	0.27387	0.993
V10	326	0.994	71.841	22.037%	16.433	13.302%	0.10474	0.994
V11	246	0.994	62.695	25.486%	14.005	11.581%	1.11362	0.994
V12	73	0.986	21.748	29.792%	4.482	16.669%	0.25564	0.985
V13	97	0.981	34.96	36.041%	7.488	22.691%	0.20799	0.979
V14	429	0.998	53.415	12.451%	11.713	5.982%	0.10131	0.998
V15	86	0.988	24.222	28.165%	6.558	15.776%	0.25141	0.987
V16	229	0.991	63.862	27.887%	12.445	14.575%	0.27343	0.99
V17	572	0.996	100.518	17.573%	20.99	8.787%	0.10278	0.996
V18	411	0.994	70.297	17.104%	18.67	10.855%	0.10005	0.994
V19	479	0.996	76.801	16.034%	23.076	9.269%	0.24555	0.996
V20	411	0.999	50.669	12.328%	14.844	5.534%	0.17768	0.999
V21	213	0.986	63.443	29.785%	13.168	18.561%	0.22496	0.984
V22	524	0.996	107.18	20.454%	26.098	10.445%	0.31393	0.996
V23	663	0.995	109.754	16.554%	23.187	10.087%	0.06766	0.994
V24	227	0.978	63.8	28.106%	16.051	21.262%	0.30177	0.975
V25	859	0.998	93.895	10.931%	20.194	6.035%	0.03894	0.998
V26	27	0.887	18.59	68.852%	4.63	51.444%	0.77835	0.875
V27	330	0.973	92.44	28.012%	23.404	24.326%	0.09394	0.969
V28	664	0.998	88.166	13.278%	18.294	7.41%	0.03602	0.998
V29	606	0.991	131.739	21.739%	30.991	14.118%	0.10238	0.99
V30	22	0.99	5.765	26.205%	1.848	14.796%	0.50815	0.989
V31	209	0.993	46.402	22.202%	10.702	12.007%	0.14455	0.992
V32	608	1.0	49.94	8.214%	10.412	3.39%	0.03872	1.0
V33	286	0.999	31.928	11.164%	6.411	4.044%	0.08676	0.999
V34	80	0.99	24.064	30.08%	7.226	14.617%	0.3785	0.99
V35	195	0.992	50.091	25.688%	11.788	13.874%	0.17775	0.992
V36	137	0.995	30.877	22.538%	7.601	9.927%	0.31635	0.995
V37	273	0.986	68.503	25.093%	15.567	17.253%	0.17859	0.985
