Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.999	57.849	12.441%	11.441	4.942%	0.06064	0.999
V2	587	0.995	112.476	19.161%	23.046	11.935%	0.07385	0.995
V3	841	1.0	56.933	6.77%	10.387	1.895%	0.03979	1.0
V4	210	0.993	42.701	20.334%	8.534	12.79%	0.11219	0.993
V5	191	0.998	44.402	23.247%	9.756	10.453%	0.12853	0.998
V6	678	0.999	88.483	13.051%	16.786	5.637%	0.05129	0.999
V7	120	0.995	30.299	25.249%	6.53	13.187%	0.15015	0.994
V8	461	1.0	42.533	9.226%	6.773	2.259%	0.05283	1.0
V9	197	0.999	28.373	14.403%	6.096	6.457%	0.08302	0.999
V10	201	0.994	42.008	20.9%	8.188	11.611%	0.09368	0.993
V11	223	0.996	47.474	21.289%	10.94	12.094%	0.0894	0.996
V12	438	0.999	55.887	12.76%	18.818	5.959%	0.07297	0.999
V13	673	1.0	61.461	9.132%	10.801	3.045%	0.04752	1.0
V14	330	1.0	28.359	8.594%	5.923	3.015%	0.05602	1.0
V15	370	0.999	49.804	13.461%	8.898	6.354%	0.06162	0.999
V16	260	0.999	37.131	14.281%	5.833	3.977%	0.10337	0.999
V17	285	0.994	60.619	21.27%	11.195	11.54%	0.10214	0.993
V18	137	0.986	43.307	31.611%	7.833	17.9%	0.18832	0.984
V19	512	0.995	88.162	17.219%	16.257	9.75%	0.0737	0.995
V20	146	0.998	19.454	13.325%	3.995	6.334%	0.08955	0.998
V21	1024	0.999	113.719	11.105%	31.551	5.381%	0.04717	0.999
V22	252	0.999	34.443	13.668%	6.143	5.243%	0.06893	0.999
V23	34	0.974	14.742	43.359%	3.215	23.701%	0.31531	0.973
V24	292	0.997	52.419	17.952%	9.15	7.418%	0.10322	0.997
V25	802	1.0	67.44	8.409%	15.694	3.182%	0.03981	1.0
V26	307	0.995	55.148	17.964%	10.587	11.232%	0.06967	0.994
V27	424	0.998	77.45	18.267%	19.79	6.47%	0.11283	0.998
V28	668	0.998	93.41	13.984%	15.933	7.696%	0.05591	0.997
V29	155	0.998	28.378	18.308%	5.893	7.787%	0.111	0.998
V30	317	0.996	79.218	24.99%	17.117	12.509%	0.12341	0.996
V31	391	0.997	61.411	15.706%	11.55	8.374%	0.07332	0.997
V32	101	0.998	18.441	18.258%	4.179	6.446%	0.13814	0.998
V33	148	0.994	33.901	22.906%	6.096	11.239%	0.14682	0.994
V34	254	0.998	42.508	16.735%	10.036	7.468%	0.06979	0.998
V35	452	0.999	56.411	12.48%	9.524	3.493%	0.06794	0.999
V36	381	1.0	44.594	11.704%	9.221	4.887%	0.05785	1.0
V37	753	0.999	120.847	16.049%	26.907	7.21%	0.06575	0.999
V38	937	1.0	73.833	7.88%	11.813	2.947%	0.04098	1.0
V39	617	1.0	50.525	8.189%	9.759	2.823%	0.0408	1.0
V40	422	0.995	75.734	17.946%	13.569	10.401%	0.07995	0.995
V41	670	1.0	61.323	9.153%	10.233	3.621%	0.04108	0.999
V42	285	0.996	47.562	16.688%	7.426	9.318%	0.08343	0.995
V43	358	0.995	64.05	17.891%	10.729	10.458%	0.06973	0.995
V44	455	0.998	51.868	11.4%	9.248	6.96%	0.05092	0.997
V45	770	0.999	61.634	8.004%	14.033	4.118%	0.04851	0.999
V46	499	1.0	38.201	7.656%	8.419	2.659%	0.04094	1.0
V47	163	0.995	32.924	20.199%	6.113	10.482%	0.12764	0.995
V48	379	0.998	46.36	12.232%	7.466	5.936%	0.06733	0.998
V49	767	0.999	78.048	10.176%	13.955	5.372%	0.04277	0.998
V50	674	1.0	61.072	9.061%	8.83	2.653%	0.04285	1.0
V51	380	0.998	50.881	13.39%	9.388	5.756%	0.0749	0.998
V52	336	0.998	52.681	15.679%	9.311	7.928%	0.07693	0.997
V53	65	0.998	10.053	15.466%	2.179	5.968%	0.19985	0.998
V54	434	0.996	68.79	15.85%	11.551	8.724%	0.08434	0.996
V55	307	0.999	47.559	15.492%	14.652	6.602%	0.0675	0.999
V56	161	0.995	33.396	20.743%	5.758	9.646%	0.09681	0.995
V57	275	0.999	35.619	12.952%	6.423	5.455%	0.07218	0.998
V58	397	0.999	38.848	9.785%	6.945	4.708%	0.0374	0.999
V59	702	0.998	81.435	11.6%	13.313	7.017%	0.04107	0.997
V60	483	0.998	51.744	10.713%	9.267	5.683%	0.04468	0.998
V61	315	0.998	53.178	16.882%	9.166	7.659%	0.0897	0.998
V62	294	0.998	41.152	13.997%	7.32	6.178%	0.08712	0.998
V63	214	0.999	38.96	18.206%	12.599	8.422%	0.09374	0.999
V64	570	1.0	43.904	7.702%	8.866	2.735%	0.03487	1.0
V65	546	0.999	61.272	11.222%	10.546	5.403%	0.04616	0.999
V66	246	0.999	38.088	15.483%	6.739	6.497%	0.08797	0.998
V67	225	0.994	47.943	21.308%	9.418	11.578%	0.09592	0.994
V68	89	0.991	25.056	28.153%	4.684	14.879%	0.14999	0.991
V69	216	0.994	48.581	22.491%	9.689	13.284%	0.10094	0.993
V70	625	0.999	74.003	11.84%	20.532	5.124%	0.06048	0.999
V71	173	0.993	48.49	28.029%	9.579	15.259%	0.15419	0.993
V72	835	0.997	116.302	13.928%	22.793	8.565%	0.0426	0.997
V73	413	0.999	54.554	13.209%	9.694	5.505%	0.06303	0.998
V74	153	0.997	31.452	20.557%	6.223	9.974%	0.10161	0.997
V75	454	1.0	36.847	8.116%	6.458	1.797%	0.05517	1.0
V76	268	0.993	67.186	25.069%	17.291	14.151%	0.12062	0.993
V77	413	0.999	59.269	14.351%	11.87	5.904%	0.07317	0.999
V78	351	0.999	52.986	15.096%	9.012	5.132%	0.092	0.999
V79	119	0.996	28.788	24.192%	5.969	11.163%	0.12705	0.996
V80	193	0.999	21.73	11.259%	4.372	4.761%	0.06148	0.999
V81	219	0.997	42.105	19.226%	7.328	10.055%	0.10791	0.996
V82	736	0.999	77.9	10.584%	12.252	4.783%	0.04199	0.999
V83	240	0.996	36.796	15.332%	7.445	8.697%	0.09702	0.996
V84	1076	0.998	147.003	13.662%	27.591	7.561%	0.04378	0.998
V85	739	0.999	64.884	8.78%	13.21	4.179%	0.03041	0.999
V86	330	0.998	56.042	16.982%	10.767	6.413%	0.08714	0.998
V87	980	0.999	82.133	8.381%	15.29	4.325%	0.03797	0.999
V88	45	0.984	13.437	29.86%	2.983	18.054%	0.26229	0.983
V89	399	0.999	50.169	12.574%	8.175	4.619%	0.06452	0.999
V90	738	0.999	100.607	13.632%	22.175	6.432%	0.05303	0.999
V91	121	0.991	31.908	26.37%	5.622	13.428%	0.18309	0.99
V92	139	0.996	33.648	24.207%	6.617	9.481%	0.15689	0.996
V93	424	0.999	52.981	12.496%	8.535	4.231%	0.07092	0.999
V94	128	0.998	20.304	15.862%	3.611	6.074%	0.10251	0.998
V95	103	0.997	20.784	20.179%	4.162	8.808%	0.12756	0.997
V96	384	0.997	64.49	16.794%	12.13	8.339%	0.08682	0.997
V97	537	0.998	66.203	12.328%	11.515	6.887%	0.04905	0.997
V98	461	0.99	99.433	21.569%	19.349	15.055%	0.08831	0.988
V99	24	0.953	12.985	54.104%	2.962	31.94%	0.66737	0.949
V100	250	0.999	31.904	12.762%	6.072	5.434%	0.08539	0.999
