Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.828	21.499	79.626%	4.826	56.484%	0.91842	0.803
V2	359	0.884	201.086	56.013%	65.102	48.163%	0.24938	0.874
V3	252	0.706	234.953	93.235%	108.493	74.067%	0.64962	0.699
V4	115	0.844	79.547	69.171%	26.687	53.839%	0.48053	0.833
V5	401	0.569	363.279	90.593%	116.25	89.442%	0.64985	0.508
V6	326	0.802	224.047	68.726%	69.957	59.843%	0.42857	0.778
V7	344	0.353	489.974	142.434%	147.592	98.233%	1.29282	0.287
V8	225	0.798	183.109	81.382%	70.516	64.039%	0.48434	0.792
V9	341	0.736	212.841	62.417%	67.582	77.949%	0.36174	0.685
V10	382	0.778	356.727	93.384%	104.597	63.454%	0.56799	0.761
V11	294	0.896	162.296	55.203%	48.808	45.629%	0.28417	0.886
V12	516	0.684	492.542	95.454%	238.866	75.997%	0.69266	0.677
V13	298	0.968	116.738	39.174%	30.012	25.325%	0.18154	0.965
V14	316	0.63	401.862	127.172%	199.923	81.684%	1.07098	0.629
V15	146	0.54	127.504	87.332%	42.562	92.701%	0.62342	0.47
V16	674	0.863	417.51	61.945%	129.297	51.068%	0.27946	0.849
V17	453	0.931	232.54	51.333%	83.764	36.591%	0.28974	0.927
V18	1472	0.899	1248.542	84.819%	655.549	54.472%	0.47671	0.9
V19	198	0.615	156.084	78.83%	50.932	85.434%	0.49733	0.552
V20	306	0.649	258.709	84.545%	76.901	80.774%	0.5108	0.595
V21	142	0.984	55.661	39.198%	14.5	19.843%	0.23224	0.983
V22	246	0.733	189.969	77.223%	54.32	70.779%	0.49994	0.692
V23	563	0.722	351.957	62.515%	116.997	78.731%	0.34161	0.671
V24	185	0.616	221.842	119.915%	104.58	81.27%	0.97719	0.609
V25	111	0.9	71.743	64.633%	17.335	45.015%	0.4017	0.889
V26	259	0.851	168.096	64.902%	52.422	52.509%	0.36954	0.837
V27	310	0.575	300.408	96.906%	96.293	84.377%	0.64606	0.522
V28	80	0.826	66.996	83.745%	20.127	58.15%	0.6031	0.815
V29	319	0.603	311.17	97.545%	91.414	84.975%	0.66149	0.551
V30	215	0.915	130.733	60.806%	38.069	43.562%	0.35151	0.91
V31	449	0.72	410.084	91.333%	135.896	69.599%	0.50919	0.697
V32	425	0.817	237.688	55.927%	75.161	59.215%	0.27613	0.787
V33	263	0.878	191.549	72.832%	59.27	53.518%	0.56957	0.87
V34	221	0.91	122.731	55.534%	35.342	43.02%	0.28889	0.902
V35	876	0.576	842.42	96.167%	227.484	92.757%	0.62532	0.501
V36	111	0.78	95.859	86.359%	30.971	63.471%	0.64506	0.765
V37	318	0.924	177.61	55.852%	50.694	41.614%	0.23055	0.92
V38	414	0.752	326.003	78.745%	155.284	69.474%	0.4696	0.746
V39	681	0.875	393.112	57.726%	116.904	48.661%	0.25223	0.861
V40	289	0.91	145.213	50.247%	38.148	41.72%	0.27208	0.898
V41	263	0.81	216.906	82.474%	77.042	61.523%	0.53022	0.802
V42	331	0.643	298.411	90.154%	87.728	79.331%	0.61098	0.592
V43	389	0.933	189.43	48.697%	48.243	37.024%	0.23888	0.926
V44	277	0.982	113.528	40.985%	29.947	20.704%	0.18086	0.981
V45	539	0.829	376.766	69.901%	115.631	56.151%	0.36496	0.812
V46	164	0.694	149.208	90.98%	46.716	81.322%	0.68644	0.663
V47	331	0.641	263.983	79.753%	87.378	80.992%	0.46847	0.59
V48	411	0.785	316.367	76.975%	91.839	61.936%	0.46642	0.76
V49	36	0.833	32.181	89.392%	9.583	56.665%	1.09537	0.823
V50	350	0.862	224.248	64.071%	60.942	50.708%	0.35738	0.845
V51	175	0.745	140.189	80.108%	41.261	67.28%	0.47266	0.713
V52	263	0.836	141.764	53.903%	42.723	60.042%	0.22725	0.807
V53	360	0.736	335.78	93.272%	107.471	68.02%	0.64714	0.716
V54	247	0.666	211.872	85.778%	63.175	76.98%	0.52337	0.618
V55	464	0.613	427.997	92.241%	127.083	83.557%	0.61871	0.557
V56	1103	0.76	783.55	71.038%	246.477	65.317%	0.36068	0.729
V57	484	0.695	379.722	78.455%	125.718	73.253%	0.42973	0.657
V58	195	0.614	173.679	89.066%	50.716	86.862%	0.61926	0.552
V59	237	0.992	78.646	33.184%	24.204	18.598%	0.15109	0.992
V60	412	0.843	272.795	66.212%	98.269	54.955%	0.37057	0.833
V61	293	0.727	242.907	82.903%	72.657	69.166%	0.52765	0.694
V62	284	0.741	208.871	73.546%	63.825	68.232%	0.47428	0.704
V63	203	0.741	192.7	94.926%	71.661	68.429%	0.66417	0.728
V64	434	0.916	227.428	52.403%	60.344	40.144%	0.25414	0.906
V65	474	0.92	277.686	58.584%	96.533	39.157%	0.32171	0.916
V66	528	0.823	432.233	81.862%	138.243	67.799%	0.63652	0.811
V67	57	0.8	52.759	92.56%	20.122	65.806%	0.68398	0.799
V68	133	0.902	122.194	91.875%	61.109	54.942%	0.59841	0.904
V69	60	0.81	48.181	80.302%	11.482	59.057%	0.61756	0.783
V70	206	0.8	175.379	85.135%	48.634	60.184%	0.63028	0.781
V71	260	0.65	294.831	113.397%	97.145	76.127%	0.95261	0.626
V72	160	0.57	153.019	95.637%	43.724	90.934%	0.68031	0.5
V73	150	0.912	88.859	59.239%	24.282	42.858%	0.32046	0.905
V74	356	0.751	313.309	88.008%	116.974	67.573%	0.59974	0.738
V75	98	0.886	66.614	67.973%	21.364	51.633%	0.5502	0.879
V76	765	0.632	749.533	97.978%	273.075	77.527%	0.77256	0.603
V77	134	0.754	114.941	85.777%	43.794	67.737%	0.55236	0.741
V78	353	0.832	251.914	71.364%	61.888	56.325%	0.46384	0.807
V79	684	0.695	711.13	103.966%	323.169	75.257%	0.80186	0.689
V80	147	0.78	113.078	76.924%	33.911	62.595%	0.61972	0.755
V81	269	0.849	202.354	75.225%	66.795	60.922%	0.6011	0.84
V82	178	0.974	120.36	67.618%	42.048	35.296%	0.42212	0.976
V83	99	0.876	85.191	86.052%	25.441	55.112%	0.60909	0.876
V84	159	0.846	112.007	70.445%	31.432	53.599%	0.44216	0.83
V85	106	0.828	74.325	70.118%	22.946	56.319%	0.43175	0.812
V86	462	0.693	510.32	110.459%	255.324	77.2%	0.91087	0.692
V87	268	0.927	157.302	58.695%	42.097	39.046%	0.43379	0.921
V88	506	0.687	385.069	76.101%	123.45	74.993%	0.46124	0.641
V89	433	0.639	386.044	89.156%	114.59	86.654%	0.54104	0.587
V90	195	0.641	184.029	94.374%	49.51	88.651%	0.62538	0.585
V91	198	0.974	74.305	37.528%	16.971	22.602%	0.21969	0.972
V92	224	0.587	209.358	93.463%	64.285	85.858%	0.58486	0.53
V93	189	0.812	187.08	98.984%	67.385	64.935%	0.67456	0.813
V94	82	0.756	72.821	88.806%	33.779	68.779%	0.62151	0.75
V95	130	0.808	106.703	82.079%	27.374	58.927%	0.54307	0.785
V96	231	0.944	100.246	43.397%	25.308	33.993%	0.27435	0.937
V97	93	0.886	60.338	64.88%	20.803	47.864%	0.51318	0.88
V98	257	0.459	283.569	110.338%	105.856	90.436%	0.90026	0.409
V99	192	0.696	224.689	117.026%	103.19	77.335%	0.98504	0.697
V100	219	0.756	176.107	80.414%	54.676	65.486%	0.48718	0.73
