Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	261	0.89	139.52	53.456%	44.967	46.417%	0.31619	0.879
V2	68	0.979	25.386	37.332%	5.085	20.794%	0.27471	0.977
V3	148	0.991	40.494	27.361%	8.44	13.89%	0.14333	0.991
V4	386	0.911	162.366	42.064%	48.986	41.666%	0.17211	0.897
V5	472	0.976	187.655	39.757%	42.406	25.265%	0.15448	0.974
V6	195	0.994	61.932	31.76%	15.199	15.892%	0.18368	0.994
V7	650	0.994	167.639	25.791%	49.283	13.911%	0.09497	0.994
V8	341	0.989	92.094	27.007%	19.662	15.041%	0.12667	0.988
V9	557	0.993	117.314	21.062%	26.583	11.755%	0.08338	0.993
V10	219	0.975	55.953	25.549%	12.911	22.479%	0.11999	0.97
V11	178	0.985	56.936	31.987%	13.985	17.517%	0.21791	0.984
V12	312	0.986	77.136	24.723%	16.825	16.625%	0.12334	0.984
V13	207	0.901	103.006	49.761%	27.87	43.67%	0.20603	0.886
V14	449	0.734	371.785	82.803%	91.826	69.128%	0.46012	0.685
V15	179	0.998	34.865	19.478%	7.458	6.564%	0.13095	0.998
V16	298	0.997	68.037	22.831%	15.789	7.773%	0.15721	0.997
V17	158	0.984	50.501	31.963%	14.894	19.152%	0.20074	0.983
V18	234	0.959	109.124	46.634%	30.17	29.94%	0.26034	0.956
V19	189	0.965	84.535	44.728%	19.739	27.266%	0.23212	0.963
V20	438	0.692	327.758	74.831%	115.424	72.182%	0.45212	0.654
V21	366	0.989	123.308	33.691%	28.245	16.498%	0.16555	0.988
V22	83	0.998	20.253	24.401%	3.713	6.563%	0.20343	0.998
V23	446	0.998	86.914	19.487%	19.248	8.768%	0.08151	0.998
V24	248	0.971	88.607	35.729%	19.826	25.477%	0.15266	0.968
V25	138	0.989	51.692	37.458%	21.598	21.607%	0.17018	0.989
V26	483	0.99	158.344	32.783%	39.114	15.968%	0.14338	0.989
V27	169	0.983	54.287	32.122%	14.057	19.693%	0.19941	0.982
V28	486	0.975	148.395	30.534%	43.779	22.595%	0.13892	0.973
V29	28	0.976	10.964	39.157%	2.463	21.942%	0.38592	0.974
V30	243	0.968	106.524	43.837%	28.655	28.038%	0.2282	0.966
