Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.988	71.677	24.802%	16.684	15.34%	0.14309	0.987
V2	187	0.999	25.168	13.459%	5.582	5.318%	0.0843	0.999
V3	282	0.999	40.281	14.284%	9.017	5.579%	0.08663	0.999
V4	236	0.997	56.079	23.762%	17.334	12.492%	0.12586	0.997
V5	332	0.996	55.202	16.627%	14.892	10.316%	0.07916	0.996
V6	367	0.981	94.645	25.789%	21.944	19.342%	0.11401	0.978
V7	196	0.983	77.723	39.655%	25.452	25.376%	0.2079	0.983
V8	318	0.998	69.464	21.844%	17.359	9.225%	0.09692	0.998
V9	323	0.961	107.972	33.428%	31.79	28.759%	0.1701	0.956
V10	616	0.997	88.228	14.323%	23.439	8.21%	0.07742	0.997
V11	70	0.917	34.891	49.844%	9.122	40.552%	0.27109	0.906
V12	149	0.964	55.742	37.411%	14.461	26.858%	0.21154	0.961
V13	318	0.998	55.996	17.609%	14.285	9.678%	0.0789	0.998
V14	98	0.998	24.372	24.869%	5.902	9.325%	0.17027	0.998
V15	301	0.963	113.093	37.572%	28.159	27.96%	0.20651	0.96
V16	627	0.998	67.926	10.833%	14.879	5.741%	0.05036	0.998
V17	279	0.981	80.591	28.886%	18.118	19.831%	0.1157	0.978
V18	609	0.987	125.293	20.574%	33.227	16.003%	0.08725	0.986
V19	336	0.99	81.244	24.18%	17.896	14.802%	0.11513	0.988
V20	448	0.994	103.815	23.173%	23.023	12.152%	0.09302	0.993
V21	347	0.988	109.757	31.63%	33.536	19.201%	0.13977	0.987
V22	254	0.978	74.476	29.321%	16.307	22.27%	0.14774	0.975
V23	213	0.981	76.455	35.894%	17.78	20.565%	0.20567	0.98
V24	234	0.99	45.326	19.37%	14.098	13.963%	0.07219	0.99
V25	351	0.992	72.337	20.609%	14.332	12.955%	0.0888	0.991
V26	203	0.996	45.981	22.651%	11.602	9.861%	0.15659	0.995
V27	364	0.986	104.723	28.77%	22.783	16.994%	0.14662	0.985
V28	115	0.967	53.201	46.262%	15.431	31.893%	0.25219	0.967
V29	88	0.991	27.822	31.616%	6.322	14.943%	0.22393	0.991
V30	321	0.999	41.63	12.969%	11.002	6.322%	0.06013	0.999
V31	344	0.998	46.649	13.561%	9.701	6.689%	0.08025	0.998
V32	72	0.974	31.201	43.335%	6.623	25.549%	0.26717	0.973
V33	404	0.994	109.201	27.03%	22.635	13.007%	0.12085	0.993
V34	781	0.997	149.213	19.105%	43.475	10.073%	0.05814	0.997
V35	207	0.965	69.024	33.345%	19.222	26.322%	0.15301	0.961
V36	177	0.996	39.081	22.08%	7.817	9.595%	0.11844	0.996
V37	563	0.996	100.321	17.819%	22.424	8.841%	0.07253	0.996
V38	96	0.947	37.028	38.571%	9.395	32.339%	0.24921	0.939
V39	165	0.985	50.855	30.821%	11.834	18.019%	0.19896	0.984
V40	178	0.996	33.596	18.874%	7.014	9.405%	0.12458	0.996
V41	603	0.997	90.219	14.962%	20.243	7.387%	0.06915	0.997
V42	293	0.993	64.502	22.014%	24.367	13.121%	0.0843	0.993
V43	96	0.969	51.13	53.26%	19.233	35.592%	0.31008	0.97
V44	221	0.992	52.729	23.859%	11.685	14.737%	0.102	0.991
V45	52	0.96	21.62	41.577%	4.734	28.091%	0.33088	0.955
V46	124	0.947	52.618	42.434%	12.114	36.459%	0.26023	0.939
V47	105	0.989	23.043	21.946%	6.65	15.204%	0.12075	0.988
V48	716	0.996	176.205	24.61%	44.851	13.397%	0.08873	0.996
V49	504	1.0	49.603	9.842%	9.592	2.865%	0.05296	1.0
V50	297	0.997	58.552	19.714%	11.54	10.396%	0.09215	0.997
V51	325	0.98	103.141	31.736%	27.898	21.116%	0.14277	0.978
V52	94	0.988	26.186	27.857%	6.566	15.192%	0.26511	0.988
V53	354	0.987	128.295	36.242%	30.267	17.931%	0.20174	0.987
V54	522	0.972	170.169	32.599%	36.836	24.011%	0.1291	0.967
V55	499	0.996	112.376	22.52%	23.109	9.243%	0.11158	0.996
V56	332	0.999	46.968	14.147%	9.421	4.963%	0.07201	0.999
V57	135	0.996	31.788	23.547%	6.555	9.067%	0.13666	0.996
V58	333	1.0	37.592	11.289%	9.41	3.46%	0.06808	1.0
V59	41	0.949	21.219	51.754%	5.366	34.006%	0.37072	0.945
V60	44	0.987	15.368	34.927%	4.101	18.876%	0.2895	0.987
V61	310	0.993	67.955	21.921%	26.024	12.264%	0.09353	0.993
V62	148	0.986	45.65	30.845%	9.501	16.681%	0.20007	0.985
V63	262	0.997	41.838	15.969%	8.376	7.242%	0.1322	0.997
V64	290	0.997	48.461	16.711%	16.384	8.514%	0.08066	0.996
V65	295	0.971	85.43	28.959%	24.897	24.457%	0.10369	0.968
V66	155	0.953	55.982	36.117%	17.531	30.366%	0.21452	0.948
V67	246	0.937	101.467	41.247%	27.757	36.241%	0.20933	0.928
V68	287	0.999	44.029	15.341%	10.254	4.584%	0.08601	0.999
V69	153	0.997	23.156	15.135%	5.619	8.104%	0.0832	0.997
V70	189	0.994	37.053	19.605%	8.469	11.355%	0.11612	0.993
V71	176	0.986	68.006	38.64%	14.82	20.224%	0.24232	0.986
V72	124	0.989	40.989	33.056%	16.009	19.167%	0.1669	0.989
V73	148	0.97	43.08	29.108%	12.964	24.216%	0.15645	0.967
V74	249	0.975	75.353	30.262%	18.525	22.134%	0.15601	0.972
V75	533	0.998	70.608	13.247%	14.147	5.928%	0.07185	0.998
V76	59	0.987	17.401	29.493%	3.687	16.538%	0.30981	0.986
V77	252	0.997	63.522	25.207%	15.028	9.943%	0.14084	0.997
V78	311	0.997	59.665	19.185%	12.565	8.129%	0.10349	0.997
V79	339	0.973	164.504	48.526%	49.783	29.948%	0.24626	0.974
V80	279	0.996	61.526	22.052%	11.35	9.413%	0.12844	0.995
V81	83	0.985	29.393	35.413%	6.367	19.565%	0.23321	0.984
V82	863	0.999	71.674	8.305%	12.795	3.698%	0.03463	0.999
