Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	135	0.98	54.173	40.128%	11.04	25.55%	0.27711	0.978
V2	616	0.998	133.205	21.624%	33.694	10.574%	0.14089	0.998
V3	235	0.973	96.086	40.888%	28.935	32.581%	0.42247	0.973
V4	159	0.938	69.021	43.409%	19.05	35.69%	0.32221	0.93
V5	270	0.988	73.825	27.343%	25.626	19.67%	0.12518	0.987
V6	172	0.977	52.117	30.301%	10.676	23.003%	0.17969	0.972
V7	398	0.994	119.715	30.079%	36.112	16.883%	0.40574	0.994
V8	271	0.968	104.219	38.457%	24.833	27.223%	0.36524	0.964
V9	202	0.991	94.3	46.683%	41.521	28.528%	1.6125	0.991
V10	237	0.955	76.972	32.478%	21.183	29.918%	0.46148	0.948
V11	160	0.986	49.315	30.822%	10.798	16.694%	0.17202	0.985
V12	562	0.989	225.857	40.188%	73.063	29.259%	0.2896	0.99
V13	626	0.997	120.232	19.206%	35.294	12.362%	0.35261	0.997
V14	344	0.977	106.096	30.842%	25.873	25.606%	0.15723	0.975
V15	192	0.984	63.433	33.038%	20.93	19.672%	1.07508	0.984
V16	320	0.996	57.299	17.906%	12.2	9.248%	0.09499	0.996
V17	86	0.981	34.555	40.18%	7.631	23.178%	0.31053	0.979
V18	271	0.91	130.629	48.203%	41.74	49.242%	0.27135	0.901
V19	373	0.996	86.665	23.235%	24.677	13.008%	0.2916	0.996
V20	421	0.995	156.717	37.225%	47.314	19.484%	0.46927	0.995
V21	826	0.989	167.974	20.336%	54.72	15.171%	0.14158	0.988
V22	328	0.955	121.18	36.945%	33.857	30.805%	0.20214	0.95
V23	240	0.997	57.625	24.01%	24.056	12.226%	0.82668	0.997
V24	136	0.99	38.631	28.405%	8.675	14.185%	0.21056	0.99
V25	192	0.986	48.062	25.032%	14.361	17.374%	0.37444	0.985
V26	368	0.967	140.596	38.205%	43.49	28.571%	0.13918	0.965
V27	265	0.989	128.063	48.326%	40.774	27.456%	1.18697	0.989
V28	617	0.998	120.189	19.48%	29.43	9.382%	0.10633	0.998
V29	239	0.97	81.617	34.149%	20.418	25.56%	0.19713	0.967
V30	164	0.984	48.839	29.78%	13.229	18.456%	0.1428	0.983
V31	187	0.997	42.839	22.909%	9.369	8.0%	0.27482	0.997
V32	205	0.956	88.296	43.071%	17.503	31.646%	0.31789	0.949
V33	442	0.985	117.476	26.578%	25.502	17.687%	0.13953	0.983
V34	303	0.969	106.952	35.298%	28.5	25.032%	0.41497	0.967
V35	116	0.981	36.854	31.771%	7.774	19.721%	0.21877	0.978
V36	356	0.883	197.299	55.421%	61.387	59.229%	0.63718	0.871
V37	533	0.981	187.333	35.147%	42.258	23.902%	0.25066	0.98
V38	863	0.997	122.819	14.232%	36.935	8.117%	0.14119	0.997
V39	319	0.989	80.124	25.117%	19.261	14.877%	0.18988	0.988
V40	539	0.985	199.076	36.934%	53.62	20.717%	0.34037	0.985
V41	155	0.979	64.431	41.568%	18.37	20.519%	0.71309	0.978
V42	80	0.986	28.908	36.135%	6.563	16.585%	0.27862	0.985
V43	100	0.99	29.471	29.471%	7.454	14.173%	0.27646	0.99
V44	378	0.961	134.748	35.648%	32.481	31.128%	0.1586	0.956
V45	363	0.998	84.798	23.36%	21.773	10.071%	0.30692	0.998
V46	513	0.998	74.601	14.542%	20.405	7.963%	0.10624	0.998
V47	406	0.998	62.057	15.285%	15.474	8.205%	0.07576	0.997
V48	226	0.978	82.559	36.531%	19.455	20.875%	0.29488	0.977
V49	192	0.966	79.927	41.629%	19.414	26.424%	0.28389	0.963
V50	214	0.992	85.834	40.109%	25.993	25.23%	0.26488	0.992
V51	306	0.994	61.864	20.217%	14.085	11.24%	0.13494	0.993
V52	356	0.979	111.901	31.433%	26.252	20.702%	0.38033	0.977
V53	513	0.964	208.654	40.673%	49.984	31.422%	0.4484	0.96
V54	172	0.95	67.208	39.074%	15.535	31.911%	0.22271	0.941
V55	544	0.997	137.596	25.293%	49.439	15.52%	0.1525	0.997
V56	180	0.982	84.041	46.689%	23.715	30.545%	0.61222	0.983
V57	325	0.997	63.058	19.402%	11.404	8.426%	0.10204	0.997
V58	132	0.934	65.529	49.643%	15.344	36.658%	0.3595	0.926
V59	251	0.992	74.537	29.696%	22.822	17.731%	0.22361	0.992
V60	153	0.931	66.117	43.214%	22.178	37.302%	0.25444	0.925
V61	28	0.988	9.074	32.407%	2.214	18.077%	0.25121	0.988
V62	295	0.992	79.776	27.043%	16.621	15.9%	0.13644	0.992
V63	94	0.997	31.627	33.646%	10.736	16.297%	0.47803	0.997
V64	109	0.975	44.24	40.587%	9.358	23.087%	0.28069	0.973
V65	538	0.999	68.965	12.819%	17.627	5.404%	0.09156	0.999
V66	110	0.951	51.29	46.627%	13.059	30.849%	0.35759	0.947
V67	335	0.988	116.579	34.8%	29.122	16.503%	0.23118	0.988
V68	154	0.997	35.138	22.817%	7.116	8.063%	0.18693	0.997
V69	334	0.978	101.725	30.457%	23.325	21.002%	0.17044	0.975
V70	213	0.97	112.055	52.608%	38.717	40.081%	0.96804	0.97
V71	304	0.903	184.139	60.572%	48.032	43.165%	0.41258	0.893
V72	154	0.998	40.753	26.463%	14.877	11.868%	1000.0	0.998
V73	249	0.982	82.81	33.257%	23.171	22.439%	0.53016	0.981
V74	770	0.946	315.156	40.929%	103.015	32.393%	0.5376	0.942
V75	152	0.992	42.502	27.962%	9.958	15.119%	0.17682	0.992
V76	279	0.962	225.932	80.979%	115.062	78.14%	1000.0	0.965
V77	254	0.976	85.165	33.53%	17.449	24.207%	0.29753	0.973
V78	351	0.979	139.788	39.826%	39.065	22.975%	0.64462	0.979
V79	208	0.984	74.39	35.764%	15.803	18.997%	0.31796	0.983
V80	486	0.997	91.98	18.926%	18.182	8.238%	0.13665	0.996
V81	109	0.993	32.158	29.503%	6.834	13.552%	0.19108	0.993
V82	109	0.987	35.239	32.329%	9.024	19.594%	0.24871	0.987
V83	174	0.949	77.317	44.435%	18.717	32.572%	0.43741	0.943
V84	117	0.991	53.041	45.334%	14.468	28.005%	0.58411	0.992
V85	258	0.992	89.558	34.712%	23.398	18.308%	0.52109	0.992
V86	64	0.977	27.146	42.416%	6.597	23.805%	0.45387	0.976
V87	96	0.96	54.212	56.471%	12.637	31.934%	0.65909	0.958
V88	412	0.958	178.285	43.273%	46.562	38.274%	0.50794	0.956
V89	202	0.987	72.261	35.773%	19.423	23.499%	0.58937	0.987
V90	183	0.987	56.397	30.818%	16.623	20.706%	0.19376	0.987
V91	139	0.948	63.512	45.692%	16.245	39.25%	0.36024	0.943
V92	639	0.954	287.134	44.935%	68.999	32.963%	0.43081	0.949
V93	244	0.999	36.647	15.019%	9.676	5.737%	0.1916	0.999
V94	294	0.988	92.044	31.307%	20.07	16.229%	0.16968	0.987
V95	256	0.961	93.335	36.459%	22.28	28.63%	0.24619	0.955
V96	92	0.906	56.431	61.338%	14.386	46.972%	0.42729	0.897
V97	106	0.99	34.23	32.292%	7.684	16.235%	0.20424	0.99
V98	157	0.995	48.833	31.104%	10.095	14.318%	0.1863	0.995
V99	179	0.966	71.601	40.001%	17.52	28.916%	0.52978	0.962
V100	257	0.999	44.972	17.499%	10.724	6.881%	0.12687	0.999
