Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	385	0.997	51.779	13.449%	13.048	8.11%	0.04655	0.996
V2	377	0.996	65.483	17.369%	15.397	9.363%	0.0533	0.995
V3	604	0.998	64.621	10.699%	12.158	6.122%	0.03779	0.998
V4	344	0.998	56.611	16.457%	11.201	6.402%	0.08109	0.998
V5	623	0.998	89.869	14.425%	16.553	6.932%	0.04178	0.998
V6	99	0.997	22.727	22.957%	4.009	8.472%	0.15573	0.996
V7	428	0.997	62.955	14.709%	15.695	7.254%	0.06803	0.997
V8	235	0.986	55.028	23.416%	11.459	18.235%	0.10132	0.984
V9	144	0.993	36.019	25.013%	9.319	12.75%	0.14577	0.993
V10	301	0.992	61.789	20.528%	11.821	13.137%	0.08651	0.991
V11	562	0.997	98.909	17.599%	20.147	9.298%	0.06335	0.996
V12	397	0.997	56.282	14.177%	13.411	8.015%	0.05047	0.997
V13	252	0.996	44.261	17.564%	8.165	8.877%	0.09643	0.996
V14	171	0.98	45.998	26.899%	12.095	20.465%	0.13614	0.978
V15	343	0.989	74.283	21.657%	17.567	14.934%	0.07472	0.988
V16	208	0.997	29.113	13.997%	6.957	7.945%	0.0603	0.997
V17	287	0.989	65.408	22.79%	13.288	15.633%	0.09879	0.987
V18	34	0.983	10.269	30.203%	4.064	19.419%	0.13167	0.982
V19	328	0.995	53.375	16.273%	10.365	10.085%	0.08435	0.994
V20	971	1.0	65.793	6.776%	13.7	3.052%	0.02293	1.0
V21	194	0.995	33.797	17.421%	8.045	10.149%	0.07529	0.995
V22	213	0.981	51.233	24.053%	14.984	20.347%	0.091	0.98
V23	518	0.999	55.304	10.676%	12.43	4.633%	0.03552	0.999
V24	543	1.0	47.297	8.71%	8.884	2.652%	0.03938	1.0
V25	119	0.99	30.52	25.647%	5.407	14.374%	0.16142	0.988
V26	174	0.986	39.79	22.868%	9.264	17.756%	0.10601	0.984
