Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	137	0.999	18.816	13.734%	3.81	4.057%	0.09549	0.999
V2	146	0.997	25.437	17.423%	5.005	7.367%	0.11086	0.997
V3	240	0.989	66.151	27.563%	15.195	16.012%	0.15821	0.988
V4	555	0.993	118.288	21.313%	23.255	12.254%	0.09472	0.992
V5	715	0.993	118.108	16.519%	26.444	11.582%	0.06934	0.993
V6	181	0.999	27.009	14.922%	5.529	4.376%	0.11732	0.999
V7	457	0.994	73.518	16.087%	15.767	11.153%	0.06812	0.993
V8	211	0.989	60.639	28.739%	12.946	16.012%	0.13844	0.988
V9	348	0.997	59.446	17.082%	12.681	7.254%	0.10313	0.997
V10	220	0.999	30.075	13.67%	7.14	4.302%	0.10336	0.999
V11	214	0.993	60.099	28.084%	12.473	12.797%	0.16362	0.992
V12	319	0.996	51.887	16.266%	9.512	8.666%	0.0876	0.996
V13	84	0.994	23.927	28.485%	5.102	10.947%	0.2328	0.994
V14	117	0.997	20.382	17.421%	3.603	8.107%	0.12281	0.996
V15	268	0.997	47.977	17.902%	9.452	8.39%	0.12054	0.996
V16	88	0.941	38.03	43.216%	8.222	33.735%	0.26216	0.93
V17	468	0.996	91.954	19.648%	22.728	9.489%	0.09517	0.995
V18	111	0.988	27.023	24.345%	6.121	15.747%	0.15033	0.986
V19	295	0.961	96.969	32.871%	22.345	27.782%	0.15437	0.954
V20	218	0.993	45.272	20.767%	8.432	11.517%	0.11863	0.993
V21	59	0.952	23.938	40.573%	6.247	30.592%	0.29535	0.947
V22	408	0.996	73.54	18.025%	15.223	8.892%	0.09375	0.996
V23	553	0.997	84.196	15.225%	17.094	7.798%	0.06538	0.997
V24	723	0.999	62.866	8.695%	11.774	4.278%	0.03744	0.999
V25	104	0.966	43.618	41.94%	9.212	27.071%	0.26361	0.961
V26	346	0.991	68.2	19.711%	13.482	13.818%	0.10154	0.989
V27	102	0.996	21.463	21.042%	4.777	8.98%	0.15196	0.996
V28	272	0.996	59.252	21.784%	12.801	9.543%	0.13697	0.996
