Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	385	0.999	48.778	12.67%	9.452	5.875%	0.058	0.999
V2	377	0.995	84.566	22.431%	19.34	11.761%	0.09816	0.995
V3	604	0.999	64.942	10.752%	10.642	5.359%	0.04424	0.999
V4	344	0.999	43.465	12.635%	7.592	4.339%	0.07684	0.999
V5	623	0.999	80.423	12.909%	14.026	5.874%	0.04616	0.998
V6	99	0.997	21.957	22.179%	3.738	7.9%	0.15089	0.997
V7	428	0.999	45.747	10.689%	8.728	4.034%	0.05339	0.999
V8	235	0.986	49.286	20.973%	10.408	16.562%	0.10951	0.983
V9	144	0.994	44.614	30.982%	10.955	14.989%	0.21555	0.994
V10	301	0.995	52.102	17.31%	9.5	10.558%	0.07989	0.995
V11	562	0.998	79.285	14.108%	15.464	7.137%	0.05947	0.997
V12	397	0.998	70.751	17.821%	14.483	8.655%	0.07196	0.998
V13	252	0.997	51.639	20.492%	9.159	9.958%	0.10168	0.997
V14	171	0.997	33.91	19.83%	6.59	11.15%	0.10457	0.997
V15	343	0.998	47.818	13.941%	8.575	7.29%	0.0585	0.998
V16	208	0.999	22.188	10.667%	4.026	4.598%	0.05826	0.999
V17	287	0.994	49.65	17.3%	9.37	11.024%	0.09961	0.993
V18	34	0.995	11.328	33.318%	3.194	15.262%	0.20937	0.995
V19	328	0.996	55.641	16.964%	9.746	9.482%	0.09881	0.996
V20	971	1.0	72.318	7.448%	14.741	3.284%	0.03156	1.0
V21	194	0.996	42.399	21.855%	8.678	10.947%	0.11799	0.996
V22	213	0.984	60.631	28.465%	14.88	20.206%	0.12042	0.984
V23	518	1.0	57.946	11.186%	12.536	4.672%	0.05064	1.0
V24	543	1.0	50.127	9.231%	9.195	2.745%	0.04449	1.0
V25	119	0.994	23.891	20.076%	4.112	10.931%	0.13603	0.993
V26	174	0.983	45.399	26.091%	9.597	18.395%	0.14938	0.98
V27	199	0.992	45.475	22.852%	8.302	13.766%	0.11655	0.991
V28	328	0.995	63.829	19.46%	12.82	9.742%	0.10683	0.995
V29	153	0.994	33.348	21.796%	5.871	12.932%	0.11215	0.993
V30	169	0.998	33.068	19.567%	6.161	6.774%	0.1368	0.998
V31	42	0.993	12.329	29.355%	3.054	15.308%	0.18789	0.993
V32	212	0.998	37.674	17.771%	6.695	7.667%	0.12554	0.998
V33	184	0.996	33.394	18.149%	5.993	9.371%	0.11692	0.995
V34	170	0.999	24.371	14.336%	4.546	3.949%	0.09351	0.999
V35	146	0.999	23.249	15.924%	4.516	6.173%	0.11392	0.999
V36	258	0.998	42.304	16.397%	8.048	6.382%	0.09051	0.998
V37	289	0.997	56.217	19.452%	8.989	8.161%	0.11443	0.997
V38	661	0.999	79.703	12.058%	12.606	4.503%	0.04917	0.999
V39	260	0.994	51.962	19.985%	9.457	11.507%	0.10858	0.994
V40	468	0.998	65.047	13.899%	11.593	7.193%	0.05732	0.998
V41	347	0.998	50.818	14.645%	8.387	6.531%	0.07808	0.998
V42	92	0.992	23.483	25.525%	4.39	12.78%	0.16068	0.992
V43	382	0.999	38.504	10.08%	6.375	4.168%	0.05569	0.999
V44	165	0.994	31.949	19.363%	6.258	12.109%	0.12539	0.993
V45	498	0.998	76.055	15.272%	14.023	8.238%	0.06159	0.998
V46	358	0.996	61.351	17.137%	11.134	9.98%	0.07247	0.996
V47	295	0.993	65.909	22.342%	12.605	12.974%	0.10328	0.993
V48	57	0.987	17.803	31.233%	3.649	17.456%	0.21875	0.986
V49	107	0.997	18.144	16.957%	3.617	7.372%	0.12795	0.997
V50	355	0.998	51.861	14.609%	8.531	6.882%	0.06388	0.997
V51	305	0.997	60.132	19.715%	10.27	10.245%	0.08849	0.997
V52	205	0.993	44.602	21.757%	7.892	12.658%	0.14444	0.992
V53	496	0.999	68.88	13.887%	13.748	6.018%	0.05822	0.999
V54	419	0.997	53.352	12.733%	8.981	7.617%	0.05582	0.997
V55	93	0.996	20.208	21.729%	3.654	9.783%	0.1624	0.995
V56	309	0.999	42.676	13.811%	7.485	5.764%	0.0683	0.999
V57	235	0.997	37.695	16.04%	6.348	7.844%	0.07878	0.997
V58	198	0.998	33.173	16.754%	6.187	7.459%	0.0932	0.998
V59	270	0.999	41.552	15.39%	8.34	6.069%	0.08342	0.999
V60	475	0.999	45.672	9.615%	8.486	4.362%	0.06189	0.999
V61	324	0.993	55.713	17.195%	11.938	12.31%	0.0927	0.992
V62	273	0.995	55.925	20.485%	9.832	11.294%	0.09892	0.995
V63	106	0.999	19.022	17.945%	4.083	7.04%	0.12959	0.999
V64	165	0.999	30.441	18.449%	7.468	8.533%	0.09778	0.999
V65	430	0.998	78.429	18.239%	15.734	9.145%	0.07674	0.998
V66	187	0.984	49.697	26.576%	9.783	18.887%	0.12141	0.982
V67	352	0.996	61.786	17.553%	10.068	10.645%	0.08785	0.996
V68	513	0.999	47.216	9.204%	8.561	3.451%	0.06473	0.999
V69	84	0.984	22.409	26.677%	3.976	17.817%	0.18316	0.981
V70	326	0.999	40.543	12.437%	9.374	6.578%	0.05922	0.998
V71	228	0.997	35.778	15.692%	6.212	8.269%	0.08068	0.996
V72	207	0.996	44.626	21.558%	7.813	9.544%	0.13261	0.996
V73	218	0.993	52.157	23.925%	11.379	13.008%	0.13013	0.993
V74	142	0.998	28.421	20.015%	5.675	8.721%	0.10157	0.998
V75	343	0.999	36.346	10.597%	6.327	3.79%	0.06554	0.999
V76	159	0.994	37.754	23.745%	6.405	11.954%	0.1617	0.994
V77	333	0.996	59.311	17.811%	11.218	8.759%	0.10117	0.996
V78	309	0.999	34.11	11.039%	5.771	4.12%	0.07245	0.999
V79	463	0.996	81.892	17.687%	14.657	10.854%	0.07627	0.995
V80	180	0.999	28.976	16.098%	5.86	6.297%	0.11605	0.999
V81	202	0.996	46.085	22.814%	12.608	12.455%	0.11196	0.996
V82	258	0.994	49.555	19.207%	8.321	11.686%	0.11197	0.993
V83	124	0.992	34.4	27.742%	6.747	14.359%	0.14305	0.992
V84	728	0.998	92.077	12.648%	16.089	7.701%	0.04325	0.998
V85	320	0.998	52.412	16.379%	9.73	6.59%	0.08853	0.998
V86	478	0.999	47.483	9.934%	7.148	4.486%	0.04561	0.999
V87	410	0.999	58.832	14.349%	10.871	5.723%	0.07964	0.999
V88	172	0.999	32.917	19.138%	7.65	6.629%	0.14744	0.999
V89	78	0.984	25.378	32.536%	6.465	18.586%	0.23626	0.983
V90	422	0.997	65.983	15.636%	13.303	7.959%	0.07384	0.997
V91	141	0.987	34.493	24.463%	7.95	15.954%	0.13584	0.986
V92	70	0.999	12.971	18.53%	3.588	8.109%	0.10651	0.999
V93	540	0.996	84.975	15.736%	14.907	11.033%	0.0552	0.995
V94	126	0.999	15.984	12.686%	2.917	4.259%	0.09146	0.999
V95	482	0.997	81.171	16.84%	15.036	8.126%	0.07772	0.997
V96	592	0.998	69.975	11.82%	13.695	7.096%	0.04596	0.998
V97	80	0.991	24.309	30.386%	4.104	13.995%	0.25963	0.99
V98	947	0.999	112.055	11.833%	22.529	5.471%	0.04509	0.999
V99	335	0.997	58.751	17.538%	10.498	8.403%	0.08613	0.997
V100	375	0.999	58.259	15.536%	10.961	6.676%	0.08002	0.999
