Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	549	0.971	363.605	66.23%	125.147	33.91%	0.35916	0.972
V2	307	0.999	59.731	19.456%	19.54	8.067%	0.08438	0.999
V3	273	0.971	130.791	47.909%	40.341	30.128%	0.22386	0.971
V4	638	0.975	198.273	31.077%	66.458	22.445%	0.11757	0.973
V5	294	0.826	287.118	97.659%	98.006	84.083%	0.90067	0.82
V6	201	0.495	201.639	100.318%	65.491	103.823%	0.78509	0.429
V7	604	0.993	200.644	33.219%	53.089	16.05%	0.15713	0.993
V8	279	0.981	134.65	48.262%	39.584	24.659%	0.31674	0.98
V9	140	0.993	43.731	31.236%	13.424	14.228%	0.22604	0.992
V10	486	0.991	126.679	26.066%	36.411	17.466%	0.08447	0.991
V11	564	0.995	158.082	28.029%	59.357	16.784%	0.08045	0.996
V12	918	0.991	221.261	24.103%	65.57	16.265%	0.08252	0.991
V13	292	0.988	106.702	36.542%	27.015	16.699%	0.23732	0.988
V14	155	0.791	122.176	78.823%	33.394	68.408%	0.48804	0.766
V15	302	0.899	150.379	49.794%	54.119	46.278%	0.26465	0.891
V16	378	0.933	175.536	46.438%	54.739	44.437%	0.19145	0.927
V17	252	0.793	203.714	80.839%	62.924	73.257%	0.53619	0.775
V18	469	0.992	110.531	23.567%	31.996	14.345%	0.09119	0.992
V19	233	0.958	122.735	52.676%	34.803	35.245%	0.2875	0.956
V20	725	0.675	565.018	77.934%	188.115	88.129%	0.45591	0.631
V21	246	0.967	73.17	29.744%	23.715	25.593%	0.10894	0.964
V22	109	0.991	37.235	34.161%	8.66	14.344%	0.24233	0.991
V23	455	0.748	301.999	66.373%	130.126	66.411%	0.33692	0.728
V24	587	0.91	314.924	53.65%	121.551	41.93%	0.36264	0.905
V25	539	0.888	298.203	55.325%	129.613	47.663%	0.2699	0.883
V26	226	0.796	161.649	71.526%	70.725	61.175%	0.47061	0.785
V27	232	0.957	100.886	43.485%	27.502	29.126%	0.27106	0.953
V28	293	0.551	320.952	109.54%	103.526	95.235%	0.83859	0.508
V29	236	0.807	186.763	79.137%	59.018	84.14%	0.39849	0.792
V30	591	0.886	470.787	79.659%	176.266	51.621%	0.45321	0.884
V31	236	0.975	94.224	39.925%	24.111	22.091%	0.28698	0.974
V32	76	0.835	49.954	65.729%	14.218	59.037%	0.43371	0.814
V33	63	0.407	80.271	127.414%	28.11	102.439%	1.15821	0.361
