Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	117	0.994	23.962	20.48%	5.457	11.303%	0.14701	0.993
V2	256	0.996	40.913	15.982%	12.432	9.548%	0.07504	0.995
V3	515	0.997	77.747	15.097%	15.8	8.425%	0.05895	0.997
V4	185	0.986	50.165	27.116%	10.345	16.496%	0.16438	0.985
V5	134	0.991	29.414	21.951%	6.166	13.494%	0.14347	0.99
V6	51	0.933	27.127	53.19%	5.364	36.082%	0.38659	0.922
V7	427	0.999	40.563	9.5%	8.889	3.77%	0.03659	0.999
V8	317	0.986	79.507	25.081%	15.1	17.851%	0.11071	0.984
V9	245	0.996	57.576	23.5%	11.741	9.799%	0.12818	0.996
V10	549	0.994	85.202	15.519%	15.862	10.986%	0.06062	0.993
V11	104	0.996	22.447	21.584%	4.368	9.412%	0.1616	0.995
V12	496	0.999	50.937	10.27%	14.245	5.375%	0.04107	0.999
V13	225	0.994	84.381	37.503%	26.779	20.605%	0.19836	0.994
V14	730	0.997	90.754	12.432%	16.805	7.992%	0.04806	0.996
V15	171	0.996	38.046	22.249%	8.045	9.381%	0.14795	0.996
V16	153	0.998	23.637	15.449%	5.306	6.667%	0.0768	0.998
V17	288	0.998	40.683	14.126%	9.016	7.052%	0.07527	0.998
V18	464	0.997	64.363	13.871%	16.403	7.843%	0.05622	0.997
V19	186	0.998	33.667	18.101%	7.416	7.324%	0.12112	0.998
V20	647	0.998	67.087	10.369%	14.05	5.63%	0.02856	0.998
V21	215	0.99	54.492	25.345%	10.925	15.381%	0.12162	0.989
V22	582	0.995	80.221	13.784%	19.474	10.034%	0.05636	0.995
V23	435	0.993	81.292	18.688%	17.754	12.387%	0.08274	0.993
V24	113	0.985	30.618	27.096%	7.283	17.979%	0.15198	0.984
V25	216	0.992	45.468	21.05%	9.017	12.929%	0.09791	0.991
V26	582	0.999	47.665	8.19%	8.457	3.881%	0.04801	0.999
V27	517	0.988	91.72	17.741%	24.723	15.361%	0.05059	0.986
V28	587	0.994	86.77	14.782%	23.996	11.379%	0.06616	0.993
V29	115	0.959	39.181	34.07%	8.981	28.5%	0.18743	0.95
V30	414	0.999	36.081	8.715%	7.536	4.057%	0.04564	0.999
V31	220	0.999	31.494	14.315%	6.471	6.131%	0.07336	0.999
V32	568	0.998	68.757	12.105%	13.078	6.812%	0.05063	0.997
V33	126	0.994	27.472	21.803%	5.036	12.193%	0.18895	0.993
V34	139	0.996	27.667	19.904%	6.751	9.375%	0.12617	0.996
V35	325	0.999	49.238	15.15%	13.954	7.602%	0.06156	0.999
V36	435	0.998	56.484	12.985%	10.891	6.417%	0.05382	0.998
V37	79	0.976	26.36	33.367%	5.678	22.532%	0.19827	0.973
V38	392	0.999	36.43	9.293%	8.477	4.538%	0.05366	0.999
V39	419	0.994	73.945	17.648%	14.328	11.514%	0.0741	0.993
V40	478	1.0	42.187	8.826%	7.13	3.085%	0.05061	1.0
V41	293	0.996	43.519	14.853%	8.073	8.759%	0.07326	0.996
V42	285	0.999	32.375	11.36%	6.194	5.324%	0.07825	0.999
V43	126	0.993	32.94	26.143%	6.641	12.823%	0.20364	0.993
V44	398	0.997	58.251	14.636%	11.847	7.49%	0.06637	0.997
V45	167	0.997	26.3	15.749%	5.038	8.165%	0.08162	0.997
V46	50	0.992	15.55	31.1%	3.211	12.556%	0.34977	0.992
V47	243	0.995	55.756	22.945%	11.078	13.176%	0.11768	0.995
V48	321	0.997	53.871	16.782%	9.56	8.959%	0.07771	0.997
V49	477	0.996	73.384	15.384%	13.953	9.865%	0.05784	0.995
V50	373	0.996	67.398	18.069%	13.687	8.525%	0.08857	0.996
V51	445	0.999	49.736	11.177%	8.646	5.703%	0.04589	0.999
V52	558	0.999	65.099	11.666%	11.976	4.204%	0.05016	0.999
V53	544	0.99	99.769	18.34%	28.142	14.583%	0.05758	0.988
V54	312	0.991	72.828	23.342%	12.699	14.141%	0.11786	0.989
V55	169	0.999	21.464	12.701%	4.23	4.703%	0.08439	0.999
V56	98	0.988	27.624	28.188%	5.907	15.776%	0.20007	0.988
V57	481	0.997	53.003	11.019%	11.305	7.149%	0.04296	0.997
V58	286	0.998	38.995	13.635%	8.014	7.53%	0.08239	0.998
V59	385	0.998	49.008	12.729%	10.902	6.074%	0.06573	0.998
V60	517	0.998	64.142	12.407%	23.528	7.005%	0.04007	0.998
V61	158	0.999	24.939	15.784%	4.973	5.002%	0.10065	0.999
V62	338	0.997	51.204	15.149%	8.872	7.778%	0.07283	0.997
V63	344	0.996	49.882	14.501%	8.877	8.474%	0.07379	0.996
V64	77	0.992	23.749	30.843%	4.63	13.164%	0.24875	0.991
V65	341	0.997	44.855	13.154%	11.043	7.308%	0.07539	0.997
V66	342	0.999	37.092	10.846%	6.939	5.413%	0.05805	0.998
V67	109	0.984	36.278	33.283%	7.747	18.115%	0.2353	0.983
V68	636	0.998	74.682	11.742%	15.993	6.609%	0.05224	0.998
V69	192	0.997	38.794	20.205%	6.634	8.854%	0.11545	0.997
V70	314	0.999	33.2	10.573%	6.542	4.116%	0.05951	0.999
V71	44	0.965	29.9	67.955%	9.091	39.414%	0.43368	0.969
V72	149	0.998	27.277	18.307%	5.034	7.389%	0.12281	0.998
V73	503	0.991	86.674	17.231%	17.04	13.548%	0.08543	0.989
V74	189	0.998	27.837	14.729%	5.407	7.064%	0.07141	0.998
V75	307	0.994	73.18	23.837%	13.026	11.893%	0.12175	0.994
V76	800	0.997	96.14	12.018%	20.905	7.759%	0.04278	0.997
V77	105	0.959	41.741	39.753%	11.053	28.211%	0.23117	0.955
V78	57	0.981	23.847	41.837%	4.806	22.581%	0.2967	0.98
V79	95	0.987	21.213	22.329%	5.945	15.883%	0.14484	0.986
V80	325	0.999	28.8	8.862%	5.23	4.945%	0.0579	0.999
V81	572	0.999	50.212	8.778%	10.046	3.229%	0.04682	0.999
V82	584	0.997	85.276	14.602%	16.274	8.12%	0.06388	0.997
V83	94	0.996	18.921	20.129%	4.198	10.942%	0.12031	0.996
V84	296	0.997	50.86	17.182%	9.792	8.205%	0.08719	0.997
V85	248	0.999	31.362	12.646%	8.357	4.687%	0.07167	0.999
V86	291	0.98	74.02	25.436%	20.358	19.868%	0.13935	0.978
V87	291	0.994	51.606	17.734%	9.977	11.328%	0.09906	0.993
V88	200	0.998	31.657	15.829%	7.22	7.163%	0.06889	0.998
V89	203	0.995	38.837	19.132%	7.137	10.224%	0.09622	0.994
V90	336	0.996	52.614	15.659%	10.925	8.814%	0.07379	0.996
V91	183	0.997	36.344	19.86%	7.23	8.53%	0.10635	0.996
V92	453	0.999	73.409	16.205%	21.224	7.454%	0.08173	0.999
V93	315	0.999	41.961	13.321%	8.245	4.896%	0.06287	0.999
V94	233	0.996	42.88	18.403%	8.364	9.057%	0.08767	0.996
V95	466	0.998	66.978	14.373%	12.376	6.427%	0.06233	0.998
V96	229	0.984	63.305	27.644%	12.397	18.016%	0.1308	0.981
V97	162	0.999	18.416	11.368%	4.225	4.724%	0.06613	0.999
V98	68	0.988	15.595	22.934%	4.994	15.546%	0.10292	0.987
V99	83	0.969	26.448	31.865%	7.151	24.957%	0.18193	0.965
V100	113	0.997	19.282	17.064%	4.988	8.754%	0.08439	0.996
