Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	264	0.999	62.446	23.654%	17.941	12.102%	0.11441	0.999
V2	315	0.995	62.268	19.768%	12.313	10.651%	0.09052	0.995
V3	83	0.988	27.935	33.657%	5.353	17.232%	0.21888	0.987
V4	312	0.997	42.666	13.675%	9.022	8.935%	0.06489	0.996
V5	153	0.986	38.506	25.167%	8.112	16.624%	0.16603	0.984
V6	259	0.999	35.526	13.717%	7.068	6.148%	0.07604	0.999
V7	293	0.999	37.582	12.827%	6.239	5.507%	0.07323	0.999
V8	848	1.0	93.06	10.974%	23.852	5.413%	0.04806	1.0
V9	34	0.964	17.71	52.088%	3.586	31.212%	0.31435	0.963
V10	190	0.997	27.392	14.417%	5.921	8.127%	0.06869	0.997
V11	181	0.998	24.947	13.783%	4.608	7.069%	0.07615	0.998
V12	83	0.997	20.687	24.924%	4.071	11.718%	0.13511	0.997
V13	293	0.998	43.61	14.884%	8.46	6.469%	0.0927	0.998
V14	126	0.997	28.229	22.404%	5.374	8.087%	0.16992	0.997
V15	790	1.0	59.04	7.473%	13.451	3.315%	0.03069	1.0
V16	260	0.998	37.153	14.29%	6.983	6.503%	0.077	0.998
V17	196	0.996	32.377	16.519%	6.254	10.394%	0.07566	0.996
V18	210	0.998	38.251	18.215%	7.212	7.9%	0.10488	0.998
V19	251	0.991	68.933	27.463%	13.023	16.174%	0.15615	0.991
V20	285	0.998	41.492	14.559%	8.407	7.016%	0.08013	0.998
V21	113	0.996	28.492	25.214%	5.832	12.121%	0.12173	0.996
V22	222	0.999	31.468	14.175%	6.212	5.776%	0.07526	0.999
V23	383	0.995	71.657	18.709%	14.926	11.098%	0.08871	0.994
V24	183	0.997	34.822	19.028%	6.174	8.73%	0.14285	0.997
V25	340	0.999	37.183	10.936%	6.504	5.024%	0.06296	0.999
V26	173	0.997	37.222	21.516%	7.258	8.573%	0.12991	0.997
V27	224	0.998	36.804	16.43%	6.272	6.343%	0.10667	0.998
V28	276	0.999	29.873	10.824%	5.479	5.005%	0.06594	0.999
V29	465	0.998	60.326	12.973%	11.045	6.908%	0.0557	0.998
V30	136	0.998	26.947	19.814%	4.729	8.086%	0.1313	0.997
V31	401	0.995	77.019	19.207%	14.292	11.231%	0.09493	0.995
V32	367	0.999	70.331	19.164%	16.376	8.666%	0.09912	0.999
V33	661	0.997	90.709	13.723%	18.992	7.677%	0.06177	0.997
V34	86	0.998	17.187	19.985%	3.804	8.755%	0.17478	0.998
V35	118	0.993	29.106	24.666%	5.563	12.736%	0.14557	0.993
V36	472	0.999	69.797	14.788%	15.022	7.153%	0.06209	0.999
V37	135	0.998	46.4	34.37%	15.888	16.08%	0.18175	0.998
V38	466	0.996	74.401	15.966%	13.368	10.09%	0.05741	0.995
V39	670	0.999	93.785	13.998%	20.58	5.967%	0.06133	0.999
V40	203	0.997	43.438	21.398%	9.58	12.086%	0.09056	0.997
V41	472	0.999	38.96	8.254%	6.556	4.735%	0.04372	0.999
V42	601	0.998	69.919	11.634%	13.614	7.307%	0.03762	0.998
V43	155	0.995	42.307	27.295%	8.508	12.665%	0.15822	0.995
V44	557	0.998	81.21	14.58%	16.113	8.399%	0.06336	0.997
V45	331	0.998	47.28	14.284%	8.823	7.208%	0.07582	0.998
V46	70	0.991	25.297	36.139%	5.177	14.228%	0.32904	0.99
V47	336	0.998	68.073	20.26%	16.908	10.055%	0.09895	0.999
V48	248	0.999	43.455	17.522%	11.076	8.316%	0.10773	0.999
V49	209	0.998	40.084	19.179%	8.577	9.519%	0.09744	0.998
V50	274	0.999	44.824	16.359%	9.754	6.982%	0.10281	0.999
V51	530	0.999	54.06	10.2%	9.539	4.002%	0.05205	0.999
V52	218	0.99	45.35	20.803%	9.317	14.421%	0.09743	0.989
V53	515	0.999	59.816	11.615%	10.954	4.709%	0.05632	0.999
V54	109	0.998	19.773	18.14%	3.535	6.985%	0.16578	0.998
V55	245	0.996	39.377	16.072%	7.677	8.839%	0.10376	0.996
V56	427	0.999	61.119	14.314%	17.001	6.795%	0.05436	0.999
V57	479	0.999	80.41	16.787%	18.781	7.853%	0.07801	0.999
V58	162	0.993	31.402	19.384%	6.183	11.975%	0.11914	0.993
V59	499	0.999	43.79	8.776%	7.868	3.627%	0.04909	0.999
V60	203	0.995	48.709	23.995%	9.812	11.853%	0.12794	0.995
V61	557	0.999	113.53	20.382%	34.275	9.865%	0.08114	0.999
V62	224	0.999	38.261	17.081%	7.312	7.848%	0.09433	0.999
V63	477	0.998	76.032	15.94%	16.703	7.009%	0.08336	0.998
V64	338	0.999	50.402	14.912%	13.896	7.008%	0.06039	0.999
V65	393	0.998	55.908	14.226%	10.215	7.033%	0.06664	0.997
V66	490	0.999	56.874	11.607%	9.749	4.794%	0.05334	0.999
V67	1072	0.999	101.61	9.479%	17.759	5.924%	0.03162	0.999
V68	280	0.999	43.544	15.551%	7.205	6.71%	0.0949	0.999
V69	453	0.996	66.754	14.736%	11.755	8.801%	0.06925	0.996
