Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	288	0.966	122.448	42.517%	31.535	32.313%	0.38669	0.964
V2	253	0.981	72.327	28.588%	16.645	20.216%	0.14797	0.979
V3	255	0.962	95.906	37.61%	22.929	27.694%	0.166	0.957
V4	370	0.961	145.412	39.301%	35.067	27.873%	0.49021	0.957
V5	272	0.989	55.72	20.485%	16.982	14.994%	0.11087	0.988
V6	64	0.989	18.828	29.419%	4.581	15.022%	0.38229	0.988
V7	249	0.982	70.68	28.386%	17.342	18.739%	0.11458	0.981
V8	282	0.995	102.274	36.267%	29.028	17.908%	1.83012	0.995
V9	227	0.982	111.633	49.178%	38.008	31.587%	0.37941	0.982
V10	240	0.967	99.402	41.418%	32.73	28.004%	0.19102	0.966
V11	292	0.893	160.094	54.827%	41.629	51.304%	0.28986	0.877
V12	499	0.959	166.108	33.288%	44.142	28.536%	0.14745	0.952
V13	218	0.975	131.146	60.159%	46.784	44.538%	1.4126	0.975
V14	577	0.994	99.718	17.282%	31.26	12.2%	0.05876	0.994
V15	206	0.984	65.558	31.824%	14.826	18.644%	0.23277	0.983
V16	393	0.987	125.134	31.841%	29.056	21.871%	0.41621	0.986
V17	390	0.892	176.167	45.171%	52.574	48.029%	0.19886	0.873
V18	250	0.904	129.628	51.851%	51.102	48.244%	0.65054	0.898
V19	255	0.961	133.788	52.466%	37.337	44.439%	0.8828	0.961
V20	369	0.995	88.857	24.08%	17.847	10.227%	0.23131	0.995
V21	347	0.978	97.7	28.156%	21.609	20.944%	0.18491	0.975
V22	290	0.988	150.469	51.886%	57.884	39.731%	0.95729	0.989
V23	199	0.984	100.739	50.623%	30.748	34.88%	1000.0	0.984
V24	75	0.977	27.155	36.207%	6.235	22.086%	0.31508	0.975
V25	197	0.981	124.798	63.349%	41.506	46.707%	2.23294	0.983
V26	364	0.993	85.126	23.386%	23.465	12.386%	0.23994	0.993
V27	148	0.943	86.794	58.645%	21.135	44.36%	0.48989	0.939
V28	359	0.941	143.218	39.894%	39.955	36.372%	0.16614	0.934
V29	320	0.913	168.784	52.745%	54.392	43.754%	0.53578	0.906
V30	49	0.916	27.398	55.914%	7.263	42.576%	0.81425	0.908
V31	676	0.975	210.558	31.148%	58.086	22.366%	0.39956	0.972
V32	482	0.881	300.194	62.281%	132.464	49.318%	1000.0	0.876
V33	200	0.945	113.253	56.626%	31.199	40.481%	1.36041	0.943
V34	270	0.993	137.796	51.036%	57.147	30.178%	2.89818	0.994
V35	521	0.976	229.386	44.028%	69.716	28.301%	0.93708	0.975
V36	312	0.989	105.125	33.694%	24.61	17.159%	0.21002	0.988
V37	345	0.984	110.273	31.963%	22.38	19.336%	0.20028	0.982
V38	195	0.986	58.847	30.178%	13.364	20.487%	0.64977	0.985
V39	409	0.978	121.609	29.733%	28.57	23.864%	0.52648	0.975
V40	110	0.962	45.861	41.692%	11.017	29.94%	0.93735	0.959
V41	315	0.981	95.541	30.33%	22.078	20.879%	0.29252	0.979
V42	609	0.987	172.798	28.374%	33.296	17.123%	0.34524	0.986
V43	331	0.969	108.783	32.865%	26.418	24.942%	0.12927	0.965
V44	492	0.995	88.443	17.976%	18.682	10.032%	0.08926	0.995
V45	320	0.976	112.294	35.092%	25.897	24.717%	0.17463	0.974
V46	155	0.978	57.22	36.916%	18.375	22.19%	0.26336	0.977
V47	444	0.988	102.55	23.097%	34.243	16.388%	0.19468	0.987
V48	378	0.98	228.05	60.331%	78.208	42.43%	1.66611	0.981
V49	404	0.959	151.532	37.508%	38.73	31.81%	0.31116	0.954
V50	209	0.97	67.643	32.365%	15.216	27.832%	0.12353	0.965
V51	290	0.888	163.068	56.23%	77.226	47.723%	1000.0	0.884
V52	328	0.954	135.719	41.378%	50.289	32.692%	0.80769	0.951
V53	705	0.994	267.701	37.972%	119.592	25.455%	1.1433	0.995
V54	311	0.968	103.768	33.366%	28.243	25.481%	0.17048	0.964
V55	421	0.999	84.217	20.004%	18.966	6.859%	0.22572	0.999
