Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	96	0.997	17.775	18.516%	3.442	7.662%	0.14951	0.997
V2	113	0.991	27.197	24.068%	5.512	13.733%	0.16228	0.99
V3	348	0.999	47.702	13.707%	9.542	5.127%	0.0729	0.999
V4	62	0.999	9.968	16.077%	2.143	5.872%	0.1383	0.999
V5	253	0.995	56.287	22.248%	9.334	12.169%	0.11799	0.995
V6	184	0.992	54.913	29.844%	10.335	16.117%	0.18084	0.992
V7	139	0.988	41.87	30.122%	6.854	15.957%	0.24344	0.987
V8	373	0.993	62.702	16.81%	13.961	12.416%	0.06903	0.992
V9	190	0.996	28.584	15.044%	5.104	8.702%	0.10786	0.996
V10	102	0.998	14.951	14.658%	2.775	6.162%	0.10946	0.998
V11	105	0.993	21.513	20.489%	4.188	12.773%	0.12413	0.992
V12	174	0.999	24.264	13.945%	4.849	4.797%	0.09319	0.999
V13	236	0.998	34.096	14.447%	6.332	6.455%	0.08849	0.998
V14	120	0.999	17.268	14.39%	3.161	5.271%	0.10028	0.999
V15	114	0.995	25.281	22.176%	5.034	12.006%	0.16441	0.994
V16	89	0.996	17.452	19.609%	3.59	8.782%	0.1718	0.996
V17	399	1.0	47.063	11.795%	8.943	4.464%	0.06354	1.0
V18	55	0.984	17.986	32.702%	3.945	18.743%	0.27408	0.982
V19	328	1.0	38.242	11.659%	7.611	3.547%	0.07103	1.0
V20	147	0.995	31.71	21.571%	5.356	10.85%	0.14767	0.995
V21	382	0.999	38.918	10.188%	7.287	4.085%	0.06755	0.999
V22	636	0.999	50.793	7.986%	9.257	3.234%	0.04711	0.999
V23	252	1.0	30.42	12.071%	5.476	3.322%	0.07351	0.999
V24	470	1.0	50.552	10.756%	9.964	3.654%	0.05936	1.0
V25	614	0.999	76.776	12.504%	13.688	5.369%	0.05801	0.999
V26	380	1.0	41.275	10.862%	7.521	3.742%	0.0713	1.0
V27	407	0.997	77.62	19.071%	14.727	9.771%	0.10754	0.997
V28	589	1.0	57.395	9.744%	13.179	3.51%	0.04098	1.0
V29	231	1.0	28.084	12.158%	7.293	5.083%	0.07441	1.0
V30	654	0.999	51.969	7.946%	8.951	3.361%	0.04876	0.999
V31	697	0.999	93.965	13.481%	15.343	5.614%	0.06618	0.999
V32	140	0.999	19.595	13.996%	3.233	4.749%	0.12113	0.999
V33	163	0.999	22.666	13.906%	3.904	4.655%	0.09318	0.999
