Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	361	0.999	47.157	13.063%	11.004	6.299%	0.06615	0.999
V2	888	0.998	90.933	10.24%	17.766	6.286%	0.03631	0.998
V3	282	0.995	41.995	14.892%	7.977	9.575%	0.08896	0.995
V4	211	0.999	22.886	10.846%	4.31	5.165%	0.07344	0.999
V5	368	0.99	65.226	17.724%	13.55	13.952%	0.10356	0.988
V6	265	0.999	31.967	12.063%	5.541	5.731%	0.06859	0.998
V7	587	1.0	49.767	8.478%	14.448	3.507%	0.04108	1.0
V8	156	0.989	43.425	27.837%	8.802	16.605%	0.14326	0.988
V9	609	1.0	54.501	8.949%	10.276	3.745%	0.04749	0.999
V10	469	0.999	45.419	9.684%	8.479	3.574%	0.05298	0.999
V11	216	0.999	20.097	9.304%	4.285	4.075%	0.06222	0.999
V12	539	0.999	48.672	9.03%	9.764	3.403%	0.03898	0.999
V13	335	0.997	54.053	16.135%	10.389	7.841%	0.0868	0.997
V14	377	0.997	61.5	16.313%	11.873	8.751%	0.08155	0.997
V15	599	1.0	33.025	5.513%	7.484	1.571%	0.03888	1.0
V16	201	0.999	21.09	10.493%	3.857	4.566%	0.06957	0.999
V17	140	0.997	27.423	19.588%	5.707	8.669%	0.15234	0.996
V18	98	0.999	14.25	14.541%	3.152	6.142%	0.11095	0.999
V19	198	0.988	48.172	24.329%	9.683	16.001%	0.1296	0.986
V20	146	1.0	13.188	9.033%	3.155	4.179%	0.05297	1.0
V21	188	0.998	26.908	14.313%	5.182	7.343%	0.07109	0.998
V22	248	0.997	34.279	13.822%	6.872	8.286%	0.06338	0.997
V23	426	0.999	31.064	7.292%	6.061	3.606%	0.03643	0.999
V24	387	1.0	27.926	7.216%	5.501	2.504%	0.03543	1.0
V25	99	0.999	18.334	18.519%	4.249	7.811%	0.10999	0.999
V26	289	0.995	58.971	20.405%	12.023	11.077%	0.09952	0.995
V27	456	1.0	28.989	6.357%	5.148	2.149%	0.04624	1.0
V28	542	1.0	17.42	3.214%	3.807	0.77%	0.02063	1.0
V29	447	0.999	52.658	11.78%	10.161	6.287%	0.05614	0.999
V30	63	0.998	11.093	17.608%	2.576	8.015%	0.12876	0.998
V31	297	0.998	52.263	17.597%	11.158	7.95%	0.09562	0.999
V32	127	0.999	16.227	12.777%	3.417	5.18%	0.08398	0.999
V33	135	0.994	34.85	25.815%	6.353	11.723%	0.1752	0.994
V34	494	0.999	53.296	10.789%	10.147	4.908%	0.05749	0.999
V35	242	0.999	36.323	15.01%	6.472	6.299%	0.07723	0.999
V36	471	1.0	27.114	5.757%	5.436	1.818%	0.03364	1.0
V37	144	0.991	31.699	22.013%	8.536	13.324%	0.1441	0.991
V38	152	0.999	17.576	11.563%	3.486	5.207%	0.09106	0.999
V39	197	0.998	30.024	15.241%	5.389	6.648%	0.09376	0.998
V40	201	0.998	25.41	12.642%	4.631	5.844%	0.09087	0.998
V41	361	0.997	45.259	12.537%	9.587	7.556%	0.05286	0.997
V42	142	0.996	25.421	17.902%	5.458	8.568%	0.14273	0.996
V43	502	0.999	72.614	14.465%	15.182	5.06%	0.06962	0.999
V44	181	0.995	34.216	18.904%	6.681	9.893%	0.1346	0.995
V45	160	0.998	21.357	13.348%	4.385	6.293%	0.11223	0.998
V46	327	0.997	51.126	15.635%	9.064	7.418%	0.08656	0.997
V47	233	0.997	46.911	20.133%	9.951	8.148%	0.12226	0.997
V48	219	0.996	44.533	20.335%	8.734	8.977%	0.15466	0.996
V49	633	1.0	50.211	7.932%	12.8	2.797%	0.03821	1.0
V50	242	0.999	28.112	11.617%	5.904	5.08%	0.07408	0.999
V51	216	0.995	34.029	15.754%	7.128	9.913%	0.08883	0.994
V52	326	0.999	25.032	7.679%	6.089	3.772%	0.05626	0.999
V53	643	0.998	76.675	11.925%	14.253	7.06%	0.04793	0.998
V54	303	0.999	39.63	13.079%	8.192	5.036%	0.07385	0.999
V55	157	0.999	17.401	11.083%	3.415	4.844%	0.08462	0.999
V56	320	0.998	53.88	16.838%	12.306	8.048%	0.08545	0.998
V57	184	0.998	26.956	14.65%	6.02	7.065%	0.10617	0.998
V58	516	0.999	43.914	8.51%	7.793	3.216%	0.04778	0.999
V59	344	0.998	43.57	12.666%	7.716	7.066%	0.05307	0.998
V60	374	0.996	57.407	15.349%	11.255	8.697%	0.07378	0.996
V61	371	0.999	35.255	9.503%	7.095	3.668%	0.05534	0.999
V62	399	0.999	38.113	9.552%	6.958	4.519%	0.06127	0.999
V63	113	0.995	24.199	21.415%	4.514	11.076%	0.15764	0.994
V64	270	0.998	36.479	13.511%	7.902	6.631%	0.06969	0.998
V65	748	1.0	62.983	8.42%	11.946	2.827%	0.03449	1.0
V66	248	0.998	37.355	15.062%	6.129	6.285%	0.09514	0.998
V67	299	0.982	77.795	26.018%	16.705	19.183%	0.12864	0.979
V68	85	0.996	20.729	24.387%	4.195	11.666%	0.13252	0.996
V69	187	0.996	30.344	16.227%	6.519	9.98%	0.08459	0.996
V70	136	0.999	20.814	15.304%	3.918	4.011%	0.13052	0.999
V71	54	0.993	17.655	32.694%	3.104	11.457%	0.2733	0.993
V72	347	0.999	53.741	15.487%	9.43	5.009%	0.07888	0.999
V73	273	0.997	54.456	19.947%	11.166	8.882%	0.10911	0.997
V74	302	0.999	41.827	13.85%	7.225	5.891%	0.0815	0.999
V75	203	0.999	21.054	10.371%	4.518	4.268%	0.07409	0.999
V76	74	0.992	15.407	20.82%	3.749	14.682%	0.1235	0.991
V77	348	0.996	54.595	15.688%	12.066	9.597%	0.0571	0.996
V78	321	0.998	45.204	14.082%	8.349	6.381%	0.06743	0.998
V79	262	1.0	20.034	7.647%	3.598	2.319%	0.04688	1.0
V80	451	1.0	32.297	7.161%	5.78	2.953%	0.04944	1.0
V81	285	0.999	35.52	12.463%	5.996	4.765%	0.08282	0.999
V82	72	0.997	15.03	20.875%	2.985	8.035%	0.23301	0.997
V83	367	0.998	45.229	12.324%	9.163	6.16%	0.08367	0.998
V84	74	0.997	15.581	21.055%	3.259	9.817%	0.14936	0.997
V85	118	0.998	19.831	16.806%	4.924	5.932%	0.13838	0.998
V86	265	0.998	31.528	11.897%	5.852	5.768%	0.11547	0.998
V87	776	1.0	65.971	8.501%	13.264	2.413%	0.04031	1.0
V88	109	0.995	18.98	17.413%	3.625	10.895%	0.09664	0.994
V89	262	0.996	46.139	17.61%	8.521	9.356%	0.1093	0.995
V90	525	0.998	63.754	12.144%	13.573	6.941%	0.06158	0.998
V91	113	0.996	20.271	17.939%	4.062	8.475%	0.11971	0.996
V92	341	0.994	67.832	19.892%	13.555	12.449%	0.0951	0.993
V93	380	0.999	53.507	14.081%	13.466	4.799%	0.07132	0.999
V94	296	0.999	33.081	11.176%	5.482	3.889%	0.06655	0.999
V95	145	0.998	27.739	19.13%	6.841	6.452%	0.14741	0.998
V96	518	0.999	53.606	10.349%	9.257	4.51%	0.05875	0.999
V97	231	0.991	53.005	22.946%	9.561	15.123%	0.10512	0.991
V98	268	0.993	53.358	19.91%	10.238	12.421%	0.09634	0.992
V99	501	1.0	38.336	7.652%	7.146	2.676%	0.03602	1.0
V100	57	0.997	12.176	21.361%	2.344	10.153%	0.12282	0.997
