Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.996	75.497	16.236%	20.551	8.877%	0.09488	0.996
V2	587	0.884	316.09	53.848%	90.462	46.849%	0.28379	0.868
V3	841	0.996	148.059	17.605%	50.33	9.181%	0.09903	0.996
V4	210	0.804	135.89	64.71%	39.944	59.865%	0.31617	0.774
V5	191	0.993	54.488	28.528%	11.844	12.69%	0.16146	0.993
V6	678	0.917	331.771	48.934%	123.931	41.619%	0.25547	0.912
V7	120	0.97	50.771	42.309%	13.014	26.282%	0.26589	0.968
V8	461	0.998	84.952	18.428%	20.229	6.747%	0.09355	0.998
V9	197	0.988	63.35	32.157%	19.003	20.128%	0.14466	0.988
V10	201	0.793	126.96	63.164%	43.103	61.122%	0.34815	0.767
V11	223	0.904	115.339	51.722%	38.818	42.912%	0.36512	0.896
V12	438	0.998	62.128	14.184%	19.268	6.102%	0.06382	0.998
V13	673	0.981	242.436	36.023%	76.226	21.487%	0.27737	0.98
V14	330	0.996	73.505	22.274%	22.758	11.585%	0.10168	0.996
V15	370	0.915	176.195	47.62%	61.069	43.61%	0.24025	0.91
V16	260	0.988	91.65	35.25%	24.2	16.499%	0.29363	0.988
V17	285	0.729	222.431	78.046%	67.041	69.107%	0.45203	0.692
V18	137	0.945	59.783	43.637%	14.6	33.363%	0.23624	0.938
V19	512	0.832	323.851	63.252%	92.788	55.649%	0.27628	0.808
V20	146	0.99	41.744	28.592%	9.496	15.056%	0.14731	0.99
V21	1024	0.999	110.963	10.836%	27.457	4.683%	0.03326	0.999
V22	252	0.999	30.398	12.063%	5.733	4.893%	0.07266	0.999
V23	34	0.936	19.703	57.95%	5.509	40.613%	0.41936	0.932
V24	292	0.786	187.458	64.198%	77.868	63.126%	0.35792	0.771
V25	802	1.0	56.236	7.012%	10.608	2.151%	0.02819	1.0
V26	307	0.986	69.968	22.791%	16.017	16.992%	0.09166	0.983
V27	424	0.999	72.658	17.136%	20.918	6.838%	0.07413	0.999
V28	668	0.935	276.286	41.36%	78.348	37.844%	0.15659	0.926
V29	155	0.985	47.428	30.599%	13.639	18.023%	0.1665	0.985
V30	317	0.992	76.369	24.091%	17.678	12.919%	0.09948	0.992
V31	391	0.944	154.022	39.392%	49.123	35.616%	0.18133	0.938
V32	101	0.987	45.241	44.793%	13.019	20.082%	0.25116	0.986
V33	148	0.529	159.278	107.62%	47.719	87.977%	0.79264	0.469
