Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	386	0.997	68.429	17.728%	19.121	9.606%	0.29846	0.997
V2	333	0.997	90.561	27.195%	29.839	14.246%	0.25393	0.998
V3	180	0.995	48.202	26.779%	12.676	12.856%	0.37838	0.995
V4	32	0.971	15.64	48.875%	3.337	24.873%	0.57738	0.969
V5	340	1.0	34.182	10.054%	7.211	3.02%	0.10633	1.0
V6	662	0.999	89.074	13.455%	18.077	6.662%	0.07596	0.999
V7	275	0.98	90.44	32.887%	24.879	24.958%	0.16198	0.979
V8	606	0.999	103.021	17.0%	40.028	9.732%	0.14007	0.999
V9	275	0.989	103.279	37.556%	33.178	23.385%	0.86135	0.99
V10	207	0.992	44.584	21.538%	8.993	12.848%	0.15791	0.991
V11	38	0.995	9.792	25.768%	2.581	10.887%	0.579	0.994
V12	184	0.995	45.402	24.675%	12.938	11.589%	0.38894	0.995
V13	169	0.997	44.19	26.148%	10.371	10.385%	0.37261	0.997
V14	855	0.999	116.627	13.641%	34.935	7.258%	0.14809	0.999
V15	269	0.991	77.977	28.988%	16.432	18.3%	0.14442	0.99
V16	62	0.974	20.986	33.848%	4.906	22.582%	0.48628	0.972
V17	329	0.991	125.028	38.002%	39.455	23.544%	0.71304	0.991
V18	215	0.996	61.883	28.783%	15.505	14.944%	0.36595	0.996
V19	208	0.984	60.972	29.313%	14.599	19.596%	0.312	0.982
V20	528	0.999	84.344	15.974%	23.668	7.57%	0.10673	0.999
V21	245	0.996	62.802	25.633%	20.084	11.816%	0.48645	0.996
V22	159	0.991	60.949	38.333%	15.308	20.043%	0.36459	0.991
V23	180	0.987	54.931	30.517%	13.389	19.977%	0.24543	0.986
V24	132	0.996	30.96	23.455%	6.356	9.494%	0.13701	0.996
V25	542	0.997	182.905	33.746%	84.44	20.823%	1.7409	0.997
V26	709	0.998	82.813	11.68%	18.126	7.212%	0.03499	0.997
V27	228	0.994	60.91	26.715%	13.528	12.065%	0.40851	0.994
V28	332	0.983	108.72	32.747%	23.613	23.17%	0.32107	0.982
V29	241	0.999	32.07	13.307%	6.851	5.394%	0.08594	0.999
V30	338	0.999	54.109	16.009%	18.187	6.347%	0.35138	0.999
V31	287	0.996	45.309	15.787%	14.191	9.198%	0.17323	0.996
V32	337	0.993	71.917	21.34%	14.329	12.104%	0.16044	0.992
V33	165	0.996	37.638	22.811%	7.977	10.409%	0.13363	0.996
V34	250	0.993	105.931	42.372%	35.131	26.452%	0.94371	0.993
V35	481	0.999	47.606	9.897%	9.338	4.697%	0.0427	0.999
V36	87	0.994	32.534	37.395%	10.991	21.243%	0.5265	0.994
V37	114	0.981	38.157	33.471%	8.842	19.663%	0.34482	0.979
V38	248	0.989	98.782	39.831%	34.234	25.98%	0.382	0.99
V39	331	0.995	84.964	25.669%	18.783	12.371%	0.13831	0.995
V40	196	0.995	63.447	32.371%	20.942	17.551%	0.62528	0.996
V41	713	0.997	90.644	12.713%	16.305	7.98%	0.04782	0.997
V42	363	0.998	49.838	13.729%	9.796	6.508%	0.08145	0.998
V43	154	0.997	23.546	15.29%	6.633	7.309%	0.12186	0.997
V44	137	0.996	34.539	25.211%	8.802	9.681%	0.2157	0.996
V45	596	0.997	109.726	18.41%	25.491	9.822%	0.15656	0.997
V46	471	0.998	70.2	14.904%	16.368	6.467%	0.10519	0.998
V47	189	0.993	48.474	25.648%	11.003	14.011%	0.25812	0.993
V48	270	0.995	53.876	19.954%	10.139	10.387%	0.111	0.995
V49	245	0.997	63.226	25.807%	15.527	11.5%	0.20563	0.997
V50	681	0.996	164.311	24.128%	50.145	15.389%	0.23857	0.996
V51	155	0.996	34.08	21.987%	7.381	9.604%	0.2184	0.996
V52	297	0.991	59.773	20.126%	12.935	14.303%	0.09843	0.99
V53	468	0.996	73.381	15.68%	14.864	9.706%	0.08615	0.996
V54	20	0.925	10.347	51.735%	2.987	37.935%	0.36177	0.919
V55	107	0.975	52.121	48.711%	11.863	36.454%	0.41366	0.975
V56	92	0.988	26.593	28.905%	6.444	16.0%	0.23436	0.988
V57	485	0.996	121.491	25.05%	44.474	15.362%	0.56541	0.996
V58	308	0.997	57.437	18.648%	11.496	7.972%	0.09923	0.997
V59	299	0.994	79.91	26.726%	19.629	15.353%	0.29709	0.994
V60	281	0.995	55.529	19.761%	10.462	10.573%	0.0943	0.994
V61	100	0.994	26.444	26.444%	6.033	11.438%	0.37092	0.993
V62	578	0.997	80.846	13.987%	21.665	9.092%	0.10725	0.996
V63	293	0.997	46.818	15.979%	9.706	8.141%	0.09175	0.997
V64	175	0.999	24.491	13.995%	4.668	6.038%	0.12543	0.999
V65	100	0.989	31.606	31.606%	7.699	18.197%	0.21211	0.989
V66	462	0.993	110.82	23.987%	24.121	14.705%	0.29208	0.993
V67	117	0.977	39.217	33.519%	9.437	22.881%	0.26222	0.975
V68	415	0.994	70.543	16.998%	14.87	11.385%	0.15813	0.993
V69	578	0.999	66.52	11.509%	12.933	5.534%	0.05047	0.999
V70	51	0.952	30.359	59.527%	7.652	43.672%	0.47744	0.951
