Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	242	0.991	47.661	19.695%	11.88	13.145%	0.08316	0.991
V2	200	0.995	35.494	17.747%	6.712	10.105%	0.1064	0.995
V3	200	0.988	41.23	20.615%	10.615	15.859%	0.07383	0.987
V4	155	0.993	34.604	22.325%	7.085	12.106%	0.11016	0.993
V5	205	0.996	35.49	17.312%	6.759	8.605%	0.1059	0.996
V6	140	0.999	16.505	11.789%	3.027	4.054%	0.07003	0.999
V7	340	0.999	48.401	14.236%	9.995	6.387%	0.06957	0.999
V8	183	0.977	52.001	28.416%	12.394	21.353%	0.12282	0.974
V9	504	0.998	73.117	14.507%	14.616	7.496%	0.06019	0.997
V10	73	0.998	16.353	22.401%	3.309	7.076%	0.16715	0.998
V11	89	0.986	25.521	28.675%	5.348	16.903%	0.19671	0.984
V12	111	0.997	27.123	24.435%	6.103	9.242%	0.16191	0.997
V13	396	0.997	52.05	13.144%	12.086	8.131%	0.05285	0.996
V14	405	0.998	60.821	15.018%	12.34	7.059%	0.06685	0.998
V15	431	0.997	62.566	14.516%	13.66	8.057%	0.06293	0.997
V16	139	0.997	29.119	20.949%	6.304	8.537%	0.11805	0.997
V17	383	0.999	38.468	10.044%	6.935	3.75%	0.05061	0.999
V18	197	0.995	41.034	20.829%	10.305	11.853%	0.08941	0.995
V19	218	0.997	35.936	16.484%	8.132	8.531%	0.11123	0.997
V20	234	0.992	47.175	20.16%	10.856	12.996%	0.08582	0.991
V21	363	1.0	39.12	10.777%	12.574	5.015%	0.04654	1.0
V22	177	0.998	36.149	20.423%	10.171	7.981%	0.13014	0.998
V23	500	0.995	90.423	18.085%	19.064	9.663%	0.08182	0.995
V24	191	0.998	31.129	16.298%	5.751	6.549%	0.10646	0.998
V25	486	0.998	64.065	13.182%	12.781	5.641%	0.06477	0.998
V26	295	0.997	42.681	14.468%	8.568	8.0%	0.07251	0.997
V27	585	0.999	70.051	11.975%	13.585	5.621%	0.03861	0.999
V28	172	0.999	22.279	12.953%	4.246	5.123%	0.08892	0.999
V29	397	0.998	54.068	13.619%	10.57	6.619%	0.0572	0.998
V30	336	0.994	57.711	17.176%	13.447	10.794%	0.08958	0.994
V31	221	0.995	41.403	18.734%	9.928	10.63%	0.08491	0.995
V32	345	0.996	54.038	15.663%	11.746	8.756%	0.06908	0.996
V33	354	0.994	70.583	19.939%	14.15	11.732%	0.08621	0.993
V34	153	0.999	26.15	17.092%	5.245	5.748%	0.11441	0.999
V35	377	0.992	84.203	22.335%	19.279	14.313%	0.08466	0.991
V36	90	0.993	22.451	24.946%	4.722	12.184%	0.18908	0.992
V37	110	0.985	36.352	33.047%	8.979	18.546%	0.23864	0.984
V38	367	0.999	34.399	9.373%	6.424	3.27%	0.05326	0.999
V39	291	0.996	52.541	18.055%	10.772	9.461%	0.11011	0.995
V40	481	0.996	62.755	13.047%	16.303	8.778%	0.05181	0.996
V41	428	0.999	44.838	10.476%	9.336	3.906%	0.04971	0.999
V42	362	1.0	26.883	7.426%	7.478	2.655%	0.03628	1.0
V43	447	0.997	54.898	12.281%	11.815	7.891%	0.04981	0.997
V44	415	0.996	64.253	15.483%	11.478	8.494%	0.05878	0.996
V45	641	0.996	75.5	11.778%	18.177	8.834%	0.04004	0.996
V46	442	0.998	47.388	10.721%	9.547	6.339%	0.04309	0.998
V47	164	0.993	36.983	22.551%	6.729	12.552%	0.16397	0.992
V48	508	0.996	66.393	13.069%	15.71	9.086%	0.05345	0.995
V49	115	0.996	24.828	21.59%	5.858	9.365%	0.13756	0.996
V50	254	0.994	44.789	17.633%	10.489	11.964%	0.07582	0.993
V51	378	0.999	43.991	11.638%	7.336	4.151%	0.07253	0.999
V52	542	0.997	79.653	14.696%	17.754	7.534%	0.04872	0.997
V53	712	0.999	78.605	11.04%	14.236	4.952%	0.04227	0.999
V54	165	0.997	30.453	18.456%	6.109	7.288%	0.1085	0.997
V55	99	0.989	32.081	32.405%	7.509	16.398%	0.21435	0.989
V56	335	0.999	39.419	11.767%	7.419	4.399%	0.06157	0.999
V57	123	0.973	36.843	29.954%	9.428	23.217%	0.19798	0.969
V58	876	1.0	61.0	6.963%	10.498	3.285%	0.02338	0.999
V59	103	0.998	16.451	15.972%	3.429	6.12%	0.13922	0.998
V60	283	0.996	47.196	16.677%	8.834	9.569%	0.07939	0.995
V61	134	0.997	27.003	20.151%	5.552	7.964%	0.18104	0.997
V62	273	0.994	51.067	18.706%	10.81	10.683%	0.11334	0.994
V63	127	0.994	27.229	21.44%	5.178	11.723%	0.14715	0.993
V64	425	0.998	67.883	15.972%	13.548	6.031%	0.07906	0.998
V65	30	0.986	10.721	35.737%	2.728	17.05%	0.23815	0.985
V66	159	0.988	36.859	23.182%	7.794	15.201%	0.15165	0.987
V67	66	0.994	15.765	23.886%	3.197	10.777%	0.18466	0.994
V68	875	0.999	76.475	8.74%	16.725	4.286%	0.02836	0.999
V69	468	1.0	44.563	9.522%	8.911	2.798%	0.0428	1.0
V70	480	0.998	59.402	12.375%	10.135	6.571%	0.04806	0.998
V71	482	0.995	73.933	15.339%	13.0	10.144%	0.06101	0.995
V72	324	0.999	41.672	12.862%	8.331	5.395%	0.07997	0.999
V73	166	0.998	30.255	18.226%	9.769	8.317%	0.10488	0.997
V74	336	1.0	38.912	11.581%	7.756	4.126%	0.06672	1.0
V75	78	0.996	16.38	21.0%	3.216	9.467%	0.17179	0.996
