Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	288	0.979	77.861	27.035%	20.157	20.655%	0.12762	0.976
V2	253	0.978	67.3	26.601%	17.832	21.658%	0.1408	0.975
V3	255	0.963	93.439	36.643%	22.515	27.194%	0.14937	0.958
V4	370	0.962	137.979	37.292%	36.036	28.643%	0.15265	0.958
V5	272	0.989	55.901	20.552%	16.963	14.977%	0.11205	0.988
V6	64	0.99	19.695	30.773%	4.446	14.579%	0.30522	0.989
V7	249	0.978	79.739	32.024%	19.437	21.002%	0.12545	0.976
V8	282	0.999	51.824	18.377%	9.023	5.567%	0.10045	0.999
V9	227	0.989	79.851	35.177%	22.736	18.895%	0.19776	0.989
V10	240	0.97	92.672	38.613%	32.798	28.062%	0.15427	0.969
V11	292	0.935	118.189	40.476%	29.145	35.919%	0.15716	0.923
V12	499	0.97	142.684	28.594%	38.801	25.083%	0.11337	0.965
V13	218	0.993	57.139	26.211%	12.848	12.231%	0.13073	0.992
V14	577	0.994	99.172	17.188%	31.26	12.2%	0.05447	0.994
V15	206	0.989	59.244	28.759%	12.046	15.148%	0.17844	0.988
V16	393	0.996	68.912	17.535%	12.684	9.548%	0.07283	0.995
V17	390	0.895	180.194	46.204%	50.462	46.1%	0.18642	0.877
V18	250	0.923	112.342	44.937%	40.912	38.624%	0.20174	0.917
V19	255	0.983	72.528	28.442%	16.029	19.078%	0.12719	0.981
V20	369	0.997	75.15	20.366%	15.548	8.909%	0.16659	0.996
V21	347	0.985	84.567	24.371%	17.913	17.362%	0.10276	0.983
V22	290	0.997	67.263	23.194%	14.707	10.095%	0.09395	0.997
V23	199	0.995	40.127	20.164%	8.861	10.052%	0.09249	0.995
V24	75	0.98	26.555	35.407%	6.085	21.554%	0.17663	0.979
V25	197	0.996	40.362	20.488%	7.644	8.602%	0.11412	0.996
V26	364	0.995	73.121	20.088%	19.851	10.478%	0.09275	0.994
V27	148	0.965	67.93	45.899%	13.267	27.846%	0.42323	0.961
V28	359	0.94	136.521	38.028%	38.578	35.119%	0.12579	0.931
V29	320	0.93	137.548	42.984%	45.588	36.672%	0.13305	0.924
V30	49	0.933	24.454	49.906%	6.172	36.181%	0.46055	0.926
V31	676	0.98	190.887	28.238%	53.537	20.614%	0.1233	0.978
V32	482	0.897	247.713	51.393%	123.775	46.083%	0.19037	0.893
V33	200	0.96	82.507	41.254%	21.824	28.317%	0.19605	0.957
V34	270	0.998	53.059	19.651%	12.806	6.763%	0.13665	0.998
V35	521	0.992	123.114	23.63%	30.888	12.539%	0.14983	0.992
V36	312	0.994	83.843	26.873%	16.635	11.599%	0.16161	0.993
V37	345	0.963	129.008	37.394%	32.634	28.195%	0.28769	0.959
V38	195	0.995	38.243	19.612%	6.833	10.475%	0.11309	0.994
V39	409	0.986	94.82	23.183%	20.055	16.752%	0.09209	0.984
V40	110	0.973	38.709	35.19%	8.54	23.209%	0.23787	0.97
V41	315	0.987	76.403	24.255%	17.328	16.387%	0.09567	0.985
V42	609	0.987	146.12	23.993%	30.838	15.859%	0.11476	0.986
V43	331	0.969	110.595	33.412%	27.02	25.51%	0.12544	0.965
V44	492	0.995	86.939	17.671%	18.392	9.876%	0.08355	0.995
V45	320	0.974	109.454	34.204%	26.82	25.597%	0.17164	0.971
V46	155	0.978	57.028	36.792%	18.36	22.172%	0.2578	0.977
