Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	264	0.999	33.751	12.784%	8.954	6.04%	0.06356	0.999
V2	315	0.984	88.798	28.19%	21.46	18.563%	0.11045	0.982
V3	83	0.868	58.584	70.583%	15.856	51.042%	0.51701	0.855
V4	312	0.941	123.854	39.697%	34.355	34.023%	0.18762	0.933
V5	153	0.891	87.416	57.135%	22.766	46.656%	0.40221	0.876
V6	259	0.997	40.999	15.83%	9.665	8.407%	0.08411	0.996
V7	293	0.975	108.477	37.023%	27.613	24.373%	0.21487	0.973
V8	848	0.997	141.531	16.69%	37.994	8.623%	0.0997	0.997
V9	34	0.925	17.379	51.115%	4.472	38.924%	0.34945	0.916
V10	190	0.969	67.892	35.733%	18.157	24.922%	0.22273	0.966
V11	181	0.957	70.041	38.697%	19.013	29.168%	0.25626	0.953
V12	83	0.969	32.246	38.851%	8.606	24.771%	0.24996	0.967
V13	293	0.993	63.126	21.545%	15.854	12.124%	0.12834	0.992
V14	126	0.996	29.078	23.078%	6.259	9.419%	0.19561	0.996
V15	790	0.997	103.748	13.133%	31.406	7.739%	0.04942	0.997
V16	260	0.99	73.455	28.252%	16.146	15.037%	0.18378	0.989
V17	196	0.989	37.214	18.987%	9.083	15.096%	0.07605	0.987
V18	210	0.942	112.611	53.624%	31.889	34.931%	0.31259	0.938
V19	251	0.943	107.539	42.844%	26.935	33.453%	0.23219	0.936
V20	285	0.997	43.485	15.258%	9.772	8.156%	0.09449	0.997
V21	113	0.961	48.627	43.033%	13.261	27.561%	0.26948	0.959
V22	222	0.994	53.522	24.109%	11.946	11.108%	0.14017	0.994
V23	383	0.908	201.819	52.694%	58.082	43.188%	0.2353	0.899
V24	183	0.994	41.723	22.799%	7.958	11.253%	0.13719	0.993
V25	340	0.956	136.906	40.266%	38.326	29.603%	0.18235	0.952
V26	173	0.996	38.563	22.291%	7.659	9.047%	0.13978	0.996
V27	224	0.937	118.362	52.84%	35.652	36.054%	0.31205	0.933
V28	276	0.998	38.596	13.984%	7.57	6.916%	0.08019	0.997
V29	465	0.996	71.7	15.419%	14.177	8.867%	0.05802	0.996
V30	136	0.982	45.424	33.4%	11.604	19.842%	0.21701	0.981
V31	401	0.96	145.039	36.169%	37.226	29.252%	0.16377	0.955
V32	367	0.998	62.432	17.011%	16.531	8.748%	0.10473	0.998
V33	661	0.993	141.424	21.395%	29.667	11.992%	0.07001	0.992
V34	86	0.996	21.155	24.599%	4.979	11.459%	0.20225	0.996
V35	118	0.979	40.552	34.366%	9.435	21.6%	0.19734	0.977
V36	472	0.996	87.261	18.487%	20.056	9.55%	0.09354	0.996
V37	135	0.997	38.394	28.44%	10.398	10.523%	0.18674	0.997
V38	466	0.992	75.767	16.259%	17.004	12.834%	0.04949	0.99
V39	670	0.999	71.225	10.631%	12.579	3.647%	0.04754	0.999
V40	203	0.974	70.771	34.863%	18.4	23.213%	0.18261	0.972
V41	472	0.986	91.358	19.356%	22.916	16.55%	0.07224	0.984
V42	601	0.945	215.513	35.859%	61.734	33.132%	0.12201	0.937
V43	155	0.992	42.159	27.199%	9.085	13.524%	0.13725	0.992
V44	557	0.989	117.785	21.146%	29.185	15.214%	0.09779	0.988
V45	331	0.967	116.637	35.238%	32.433	26.496%	0.13381	0.964
V46	70	0.986	28.216	40.309%	6.293	17.295%	0.40374	0.985
V47	336	0.998	41.399	12.321%	9.335	5.551%	0.07467	0.998
V48	248	0.997	52.319	21.096%	14.145	10.621%	0.10889	0.997
V49	209	0.995	47.941	22.938%	10.497	11.65%	0.11589	0.995
V50	274	0.999	31.869	11.631%	5.951	4.26%	0.07875	0.999
V51	530	0.999	47.65	8.991%	8.939	3.75%	0.04694	0.999
V52	218	0.966	67.856	31.127%	16.854	26.087%	0.12316	0.961
V53	515	0.999	57.684	11.201%	11.162	4.798%	0.05278	0.999
V54	109	0.997	21.322	19.561%	3.986	7.876%	0.17796	0.997
V55	245	0.99	56.461	23.045%	12.484	14.374%	0.13469	0.989
V56	427	0.995	110.413	25.858%	33.036	13.204%	0.10983	0.995
V57	479	0.999	54.001	11.274%	10.783	4.509%	0.05943	0.999
V58	162	0.709	121.727	75.14%	37.348	72.333%	0.4241	0.665
V59	499	0.996	93.597	18.757%	20.268	9.343%	0.08002	0.995
V60	203	0.977	71.788	35.364%	17.874	21.591%	0.21478	0.976
V61	557	0.999	74.097	13.303%	16.413	4.724%	0.06881	0.999
V62	224	0.996	40.119	17.91%	8.684	9.321%	0.10163	0.996
V63	477	0.977	202.446	42.442%	54.733	22.966%	0.21729	0.976
V64	338	0.999	40.161	11.882%	7.135	3.598%	0.05722	0.999
V65	393	0.666	356.35	90.674%	110.23	75.891%	0.50142	0.627
V66	490	0.968	196.896	40.183%	53.99	26.55%	0.22234	0.966
V67	1072	0.994	138.321	12.903%	32.348	10.791%	0.02711	0.993
V68	280	0.993	53.765	19.202%	12.47	11.613%	0.10982	0.993
V69	453	0.976	116.396	25.694%	29.313	21.947%	0.08606	0.972
V70	243	0.998	43.453	17.882%	8.693	7.326%	0.12606	0.998
V71	432	0.996	77.93	18.039%	19.044	10.213%	0.08678	0.996
V72	944	0.998	132.0	13.983%	31.122	6.656%	0.04642	0.998
V73	156	0.995	40.461	25.937%	11.002	10.819%	0.26009	0.995
V74	391	0.88	193.475	49.482%	56.265	49.217%	0.17542	0.861
V75	180	0.99	54.671	30.373%	11.122	15.194%	0.21334	0.989
V76	418	0.962	182.044	43.551%	48.702	28.896%	0.23182	0.959
V77	254	0.992	54.741	21.552%	12.859	12.62%	0.13408	0.992
V78	511	0.932	198.982	38.94%	60.301	36.73%	0.1555	0.923
V79	411	0.998	77.065	18.751%	19.298	9.91%	0.09007	0.998
V80	497	0.997	100.859	20.294%	24.219	8.27%	0.12595	0.997
V81	154	0.998	34.621	22.481%	7.854	7.771%	0.14556	0.997
V82	242	0.996	62.499	25.826%	19.123	12.649%	0.14106	0.997
V83	419	0.999	42.055	10.037%	8.851	3.818%	0.04715	0.999
V84	213	0.977	67.697	31.783%	15.856	21.351%	0.22215	0.975
V85	215	0.96	100.777	46.873%	27.37	28.659%	0.22939	0.958
V86	160	0.946	66.049	41.281%	17.622	32.566%	0.23361	0.94
V87	310	0.997	49.549	15.984%	11.356	8.357%	0.07846	0.996
V88	412	0.96	134.527	32.652%	36.132	28.296%	0.11076	0.954
V89	573	0.996	128.116	22.359%	32.745	12.362%	0.11888	0.996
V90	439	0.998	81.777	18.628%	25.025	9.892%	0.09306	0.998
V91	270	0.618	258.689	95.811%	79.094	79.694%	0.60152	0.57
V92	565	0.983	145.68	25.784%	37.284	19.721%	0.09587	0.981
V93	192	0.913	98.583	51.345%	26.203	41.043%	0.27055	0.902
V94	733	0.986	191.675	26.149%	52.961	17.759%	0.12436	0.985
V95	382	0.997	63.049	16.505%	16.272	8.997%	0.06877	0.997
V96	56	0.985	17.505	31.259%	4.381	17.885%	0.17815	0.984
V97	370	0.997	62.827	16.98%	14.104	7.59%	0.09989	0.997
V98	188	0.993	58.841	31.298%	18.706	17.958%	0.17659	0.993
V99	59	0.658	56.618	95.963%	16.638	76.021%	0.67548	0.617
V100	172	0.95	78.292	45.519%	18.817	32.876%	0.27462	0.944
