Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	213	0.986	48.991	23.0%	10.018	16.58%	0.10827	0.984
V2	342	0.999	23.724	6.937%	6.68	3.836%	0.04695	0.999
V3	148	0.989	43.676	29.511%	7.995	15.158%	0.15555	0.988
V4	206	0.995	37.401	18.156%	8.025	9.883%	0.08181	0.995
V5	138	0.976	44.529	32.267%	8.555	21.688%	0.17211	0.972
V6	186	0.998	25.327	13.617%	6.358	6.98%	0.06498	0.998
V7	141	0.998	28.792	20.42%	5.417	8.596%	0.12038	0.998
V8	177	0.991	36.45	20.593%	7.693	13.439%	0.11085	0.99
V9	123	0.986	35.57	28.919%	8.627	16.618%	0.14802	0.985
V10	111	0.998	22.691	20.442%	4.268	6.631%	0.15075	0.998
V11	191	0.984	46.366	24.275%	9.717	18.282%	0.10962	0.981
V12	492	1.0	37.013	7.523%	9.351	2.898%	0.03102	1.0
V13	315	0.99	63.133	20.042%	13.757	14.271%	0.07505	0.988
V14	245	0.986	46.411	18.943%	12.262	16.482%	0.07815	0.984
V15	165	0.984	42.991	26.055%	8.617	18.05%	0.17509	0.981
V16	235	0.997	45.373	19.308%	10.462	9.458%	0.09109	0.997
V17	794	1.0	52.698	6.637%	13.954	2.832%	0.02087	1.0
V18	202	0.997	29.494	14.601%	6.759	8.052%	0.07352	0.997
V19	223	0.994	42.297	18.967%	9.297	11.848%	0.07427	0.993
V20	187	0.998	30.663	16.397%	6.162	6.801%	0.07878	0.998
V21	245	0.989	59.296	24.202%	12.699	16.176%	0.11577	0.987
V22	176	0.995	31.081	17.66%	7.95	10.201%	0.07814	0.994
V23	303	0.999	39.151	12.921%	7.213	3.701%	0.07575	0.999
V24	172	0.997	33.355	19.392%	7.18	8.202%	0.12714	0.997
V25	142	0.988	40.102	28.241%	8.241	16.131%	0.15457	0.987
V26	385	0.997	51.213	13.302%	10.455	8.187%	0.05422	0.997
