Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	500	0.98	135.785	27.157%	32.769	19.778%	0.12291	0.978
V2	248	0.991	68.472	27.61%	15.03	13.422%	0.16549	0.99
V3	353	0.987	89.808	25.441%	22.255	18.601%	0.10448	0.986
V4	762	0.987	204.313	26.813%	46.361	17.212%	0.10238	0.986
V5	471	0.999	65.195	13.842%	10.847	5.019%	0.07423	0.999
V6	176	0.997	31.346	17.81%	6.694	8.289%	0.14333	0.997
V7	597	0.996	100.653	16.86%	19.964	9.208%	0.06385	0.996
V8	634	0.978	152.675	24.081%	42.155	20.802%	0.09432	0.975
V9	377	0.975	102.355	27.15%	27.864	22.486%	0.1249	0.972
V10	17	0.975	8.115	47.735%	2.092	22.175%	0.7433	0.974
V11	471	0.98	125.193	26.58%	30.851	19.959%	0.13062	0.978
V12	304	0.996	53.123	17.475%	11.067	9.414%	0.07522	0.996
V13	414	0.995	63.445	15.325%	12.345	10.187%	0.06919	0.994
V14	180	0.962	69.722	38.734%	16.896	28.366%	0.19648	0.958
V15	191	0.986	45.698	23.926%	10.818	17.09%	0.13785	0.984
V16	214	0.969	67.998	31.775%	14.057	24.772%	0.1574	0.962
V17	597	0.992	123.835	20.743%	33.235	14.619%	0.06527	0.991
V18	206	0.993	57.03	27.684%	12.015	11.859%	0.16921	0.993
V19	348	0.994	64.557	18.551%	12.776	11.344%	0.09225	0.993
V20	448	0.996	74.638	16.66%	17.639	8.595%	0.08639	0.996
V21	155	0.915	74.342	47.963%	26.246	42.087%	0.27027	0.908
V22	295	0.994	58.883	19.96%	10.122	10.783%	0.13363	0.993
V23	145	0.995	36.269	25.013%	6.881	9.898%	0.22134	0.995
V24	316	0.987	85.946	27.198%	17.588	16.275%	0.13231	0.986
V25	369	0.993	86.151	23.347%	20.273	11.965%	0.10713	0.993
V26	307	0.99	76.711	24.987%	15.751	14.332%	0.13045	0.989
V27	466	0.979	103.719	22.257%	33.698	20.436%	0.07137	0.977
V28	294	0.994	63.043	21.443%	12.457	11.534%	0.10029	0.993
V29	431	0.978	129.085	29.95%	30.552	22.128%	0.13194	0.975
V30	713	0.985	196.623	27.577%	43.244	17.864%	0.1374	0.983
V31	603	0.995	95.123	15.775%	20.178	10.215%	0.05971	0.994
V32	170	0.992	42.129	24.782%	7.513	12.553%	0.1615	0.991
V33	294	0.992	73.534	25.012%	14.866	12.739%	0.12655	0.992
V34	526	0.992	104.466	19.86%	21.323	12.638%	0.08169	0.991
V35	487	0.998	82.05	16.848%	14.888	7.907%	0.07347	0.997
V36	54	0.969	20.852	38.615%	4.888	25.979%	0.26047	0.966
V37	248	0.998	37.337	15.055%	7.242	6.69%	0.09046	0.998
V38	367	0.998	51.477	14.026%	12.899	6.703%	0.06813	0.998
V39	64	0.989	24.386	38.103%	5.47	15.843%	0.26514	0.988
V40	300	0.967	88.392	29.464%	23.147	25.652%	0.12506	0.962
V41	380	0.974	108.248	28.486%	22.935	23.009%	0.11388	0.968
V42	858	0.971	235.577	27.457%	58.399	24.643%	0.10029	0.966
V43	479	0.997	89.749	18.737%	16.347	7.554%	0.08208	0.997
V44	301	0.996	57.525	19.111%	10.471	9.628%	0.08739	0.996
V45	148	0.996	30.171	20.386%	6.633	9.972%	0.1477	0.996
V46	521	0.999	68.704	13.187%	24.248	8.042%	0.04019	0.999
V47	589	0.993	93.027	15.794%	23.934	11.873%	0.05346	0.992
V48	494	0.994	104.04	21.061%	22.566	11.446%	0.09822	0.993
V49	283	0.99	53.942	19.061%	15.731	13.826%	0.10389	0.99
V50	110	0.994	33.056	30.051%	6.451	11.971%	0.25289	0.993
V51	391	0.986	103.42	26.45%	21.776	17.365%	0.14648	0.984
V52	529	0.985	116.296	21.984%	27.872	17.504%	0.08518	0.982
V53	221	0.993	52.803	23.893%	10.294	13.577%	0.13248	0.992
V54	119	0.988	39.682	33.346%	9.321	15.151%	0.24285	0.988
V55	243	0.993	73.191	30.12%	14.775	12.977%	0.18874	0.993
V56	63	0.987	15.167	24.075%	4.744	16.224%	0.17435	0.986
V57	681	0.963	250.98	36.855%	62.937	28.612%	0.1797	0.959
V58	327	0.999	42.16	12.893%	7.376	4.898%	0.06457	0.999
V59	147	0.994	32.654	22.214%	6.343	10.674%	0.16023	0.994
V60	335	0.984	87.23	26.039%	15.943	18.007%	0.1089	0.98
V61	254	0.941	104.654	41.202%	32.451	34.456%	0.21889	0.935
V62	636	0.999	62.817	9.877%	15.012	4.54%	0.03938	0.999
V63	1020	0.988	177.015	17.354%	51.858	15.178%	0.03594	0.987
V64	173	0.997	39.785	22.997%	7.56	8.015%	0.15068	0.997
V65	382	1.0	40.19	10.521%	7.151	3.1%	0.06354	1.0
V66	240	0.979	82.174	34.239%	16.169	20.495%	0.22012	0.976
V67	284	0.984	85.48	30.099%	18.32	18.156%	0.16467	0.982
V68	519	0.99	119.123	22.952%	26.783	15.246%	0.07747	0.989
V69	121	0.959	51.489	42.553%	12.744	28.882%	0.30254	0.955
V70	159	0.997	35.954	22.613%	8.631	9.581%	0.13159	0.997
V71	246	0.967	63.204	25.693%	23.857	25.846%	0.12377	0.964
V72	628	0.984	199.865	31.826%	44.231	19.413%	0.16557	0.983
V73	297	0.987	79.64	26.815%	16.526	16.016%	0.13065	0.986
V74	321	0.995	59.219	18.448%	13.169	10.146%	0.08367	0.995
V75	600	0.998	83.118	13.853%	20.038	5.763%	0.05914	0.998
V76	147	0.989	35.067	23.855%	10.957	14.714%	0.15996	0.989
V77	45	0.995	12.409	27.576%	3.061	11.368%	0.18672	0.995
V78	242	0.999	33.561	13.868%	7.838	4.628%	0.0616	0.999
V79	315	0.999	56.476	17.929%	10.364	6.148%	0.0999	0.999
V80	1070	1.0	74.723	6.983%	19.722	2.393%	0.01928	1.0
V81	196	0.992	44.197	22.549%	8.747	12.967%	0.11924	0.991
V82	130	0.992	35.21	27.085%	7.322	12.923%	0.16945	0.991
V83	95	0.877	48.397	50.944%	13.53	48.107%	0.35586	0.856
V84	146	0.999	24.594	16.845%	5.159	5.081%	0.1184	0.999
V85	74	0.994	19.087	25.793%	4.09	11.7%	0.17626	0.994
V86	115	0.996	30.53	26.548%	7.124	9.835%	0.17994	0.996
V87	91	0.959	33.431	36.737%	8.411	28.5%	0.22473	0.954
V88	345	0.992	67.551	19.58%	15.966	12.325%	0.1071	0.992
V89	138	0.986	53.045	38.438%	12.406	22.311%	0.26691	0.986
V90	643	1.0	66.648	10.365%	16.027	3.304%	0.04052	1.0
V91	194	0.994	44.342	22.857%	9.246	10.656%	0.15588	0.994
V92	332	0.999	45.562	13.723%	11.229	4.806%	0.07042	0.999
V93	392	0.997	66.392	16.937%	14.524	8.113%	0.09028	0.997
V94	269	0.92	100.968	37.535%	28.965	39.138%	0.20597	0.905
V95	465	0.999	51.93	11.168%	12.089	4.027%	0.05165	0.999
V96	94	0.984	30.738	32.7%	6.694	19.637%	0.21978	0.983
V97	392	1.0	37.907	9.67%	10.335	3.488%	0.04801	1.0
V98	221	0.997	32.746	14.817%	7.173	7.798%	0.10155	0.997
V99	265	0.996	53.371	20.14%	9.455	9.864%	0.09513	0.995
V100	140	0.994	37.849	27.035%	7.906	12.64%	0.25947	0.994
