Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	500	0.971	154.145	30.829%	39.882	24.071%	0.19549	0.967
V2	248	0.968	148.958	60.064%	46.719	41.72%	0.69223	0.968
V3	353	0.951	149.038	42.22%	37.978	31.742%	0.51366	0.945
V4	762	0.97	263.781	34.617%	68.21	25.323%	0.44786	0.967
V5	471	0.96	204.101	43.334%	62.034	28.705%	0.3794	0.957
V6	176	0.996	41.497	23.578%	10.468	12.962%	0.19672	0.996
V7	597	0.968	268.489	44.973%	65.536	30.228%	0.65331	0.966
V8	634	0.95	273.205	43.092%	75.286	37.15%	0.28047	0.945
V9	377	0.903	193.367	51.291%	53.573	43.234%	0.65585	0.891
V10	17	0.959	14.015	82.441%	5.524	58.554%	1.79858	0.96
V11	471	0.97	175.266	37.211%	39.218	25.372%	0.26836	0.966
V12	304	0.874	218.476	71.867%	67.286	57.236%	0.81139	0.865
V13	414	0.949	157.692	38.09%	38.101	31.44%	0.48959	0.941
V14	180	0.957	79.983	44.435%	20.09	33.728%	0.56328	0.954
V15	191	0.974	57.896	30.312%	14.348	22.666%	0.25001	0.971
V16	214	0.954	90.899	42.476%	19.071	33.608%	0.343	0.946
V17	597	0.87	372.584	62.409%	114.124	50.201%	0.47381	0.858
V18	206	0.993	61.365	29.789%	12.349	12.189%	0.19402	0.993
V19	348	0.986	91.765	26.369%	19.706	17.497%	0.21172	0.985
V20	448	0.996	85.177	19.013%	18.253	8.895%	0.1046	0.996
V21	155	0.876	112.564	72.622%	33.328	53.443%	0.97686	0.868
V22	295	0.955	137.966	46.768%	32.236	34.342%	0.44866	0.951
V23	145	0.99	47.642	32.857%	9.944	14.304%	0.29178	0.99
V24	316	0.945	140.693	44.523%	39.297	36.364%	0.28955	0.94
V25	369	0.96	356.595	96.638%	173.142	102.186%	4.5493	0.965
V26	307	0.989	77.945	25.389%	16.157	14.701%	0.15278	0.988
V27	466	0.938	173.591	37.251%	57.54	34.895%	0.18791	0.931
V28	294	0.987	94.648	32.193%	20.318	18.813%	0.16991	0.986
V29	431	0.964	147.975	34.333%	39.136	28.345%	0.26764	0.959
V30	713	0.982	196.305	27.532%	54.079	22.34%	0.2245	0.981
V31	603	0.984	167.162	27.722%	40.648	20.578%	0.28826	0.982
V32	170	0.982	57.478	33.811%	13.286	22.199%	0.30713	0.98
V33	294	0.979	111.881	38.055%	28.355	24.298%	0.21892	0.978
V34	526	0.948	227.731	43.295%	54.207	32.129%	0.37693	0.94
V35	487	0.994	97.084	19.935%	20.753	11.022%	0.09378	0.994
V36	54	0.958	22.242	41.189%	5.414	28.775%	0.49733	0.953
V37	248	0.995	63.843	25.743%	14.261	13.173%	0.17576	0.994
V38	367	0.991	149.203	40.655%	50.438	26.208%	0.42132	0.991
V39	64	0.975	38.824	60.662%	10.266	29.735%	0.60006	0.974
V40	300	0.894	154.973	51.658%	41.964	46.506%	0.56842	0.879
V41	380	0.934	182.844	48.117%	41.775	41.909%	0.6384	0.924
V42	858	0.969	234.582	27.341%	59.075	24.929%	0.18068	0.964
V43	479	0.992	125.956	26.296%	26.604	12.294%	0.21751	0.992
V44	301	0.978	107.232	35.625%	24.717	22.728%	0.25221	0.977
V45	148	0.99	47.425	32.044%	11.147	16.759%	0.34267	0.989
V46	521	0.863	361.294	69.346%	156.554	51.925%	0.53835	0.859
V47	589	0.934	259.147	43.998%	85.411	42.371%	0.5951	0.929
V48	494	0.979	190.067	38.475%	46.18	23.424%	0.28989	0.977
V49	283	0.957	136.414	48.203%	32.938	28.95%	0.55467	0.954
V50	110	0.992	41.411	37.646%	10.108	18.757%	0.49897	0.992
V51	391	0.979	117.504	30.052%	28.955	23.09%	0.24334	0.977
V52	529	0.99	113.937	21.538%	23.386	14.687%	0.10368	0.988
V53	221	0.992	48.592	21.987%	9.783	12.903%	0.18364	0.991
V54	119	0.986	51.103	42.944%	12.691	20.628%	0.32891	0.986
V55	243	0.965	185.655	76.401%	57.191	50.231%	1.54954	0.966
V56	63	0.893	39.734	63.07%	13.196	45.129%	0.56378	0.886
V57	681	0.962	228.106	33.496%	73.08	33.223%	0.27008	0.959
V58	327	0.988	108.625	33.219%	24.783	16.457%	0.44616	0.987
V59	147	0.991	44.563	30.315%	9.24	15.55%	0.32574	0.991
V60	335	0.959	113.888	33.996%	25.033	28.274%	0.15813	0.951
V61	254	0.895	149.831	58.989%	46.824	49.717%	0.54516	0.887
V62	636	0.984	288.945	45.432%	86.542	26.17%	0.40096	0.984
V63	1020	0.988	218.143	21.387%	52.885	15.479%	0.10107	0.986
V64	173	0.992	55.085	31.841%	13.321	14.123%	0.19039	0.992
V65	382	0.999	62.792	16.438%	12.465	5.404%	0.19904	0.999
V66	240	0.944	116.404	48.502%	26.745	33.901%	0.55122	0.937
V67	284	0.971	119.446	42.058%	29.623	29.357%	0.24374	0.97
V68	519	0.962	196.124	37.789%	48.16	27.415%	0.29119	0.957
V69	121	0.961	47.97	39.645%	14.683	33.276%	0.31678	0.959
V70	159	0.994	40.632	25.555%	10.128	11.243%	0.29228	0.994
V71	246	0.941	87.134	35.42%	31.167	33.766%	0.28554	0.936
V72	628	0.988	143.319	22.821%	37.248	16.348%	0.08527	0.986
V73	297	0.983	95.307	32.09%	21.349	20.69%	0.16472	0.981
V74	321	0.893	200.744	62.537%	61.022	47.014%	0.7149	0.885
V75	600	0.979	434.105	72.351%	206.825	59.482%	3.98639	0.981
V76	147	0.981	53.475	36.378%	16.507	22.168%	0.57589	0.98
V77	45	0.984	20.298	45.107%	5.629	20.906%	0.44663	0.983
V78	242	0.993	124.578	51.479%	51.905	30.65%	1.81461	0.993
V79	315	0.998	52.834	16.773%	10.573	6.272%	0.13399	0.998
V80	1070	0.998	382.396	35.738%	143.364	17.399%	1.77233	0.998
V81	196	0.945	94.857	48.396%	23.502	34.842%	0.52639	0.939
V82	130	0.982	49.57	38.131%	10.697	18.88%	0.2923	0.981
V83	95	0.878	51.764	54.488%	14.077	50.052%	0.5286	0.859
