Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	375	0.999	51.948	13.853%	10.511	5.589%	0.07451	0.998
V2	319	0.993	58.557	18.356%	11.166	11.481%	0.08529	0.992
V3	133	0.996	25.923	19.491%	4.719	8.923%	0.11669	0.996
V4	166	0.999	17.205	10.364%	3.802	3.978%	0.08315	0.999
V5	584	0.999	74.36	12.733%	14.298	5.422%	0.04682	0.999
V6	407	0.999	45.202	11.106%	9.13	5.105%	0.03895	0.999
V7	243	0.989	55.699	22.921%	12.232	15.11%	0.12735	0.987
V8	744	0.999	78.968	10.614%	18.652	4.576%	0.03442	0.999
V9	502	0.998	61.125	12.176%	11.186	6.008%	0.05223	0.998
V10	326	0.998	40.03	12.279%	7.24	5.86%	0.06636	0.998
V11	246	0.997	47.223	19.196%	9.408	7.78%	0.10835	0.997
V12	73	0.987	20.36	27.89%	4.343	16.152%	0.25174	0.986
V13	97	0.983	33.274	34.303%	6.54	19.818%	0.18719	0.982
V14	429	0.999	44.814	10.446%	8.58	4.382%	0.05414	0.999
V15	86	0.993	20.754	24.133%	4.977	11.973%	0.18624	0.993
V16	229	0.994	51.138	22.331%	9.694	11.353%	0.12808	0.993
V17	572	0.999	67.241	11.755%	11.8	4.94%	0.05759	0.999
V18	411	0.999	43.931	10.689%	7.731	4.495%	0.06155	0.999
V19	479	0.999	48.101	10.042%	10.168	4.084%	0.04086	0.999
V20	411	1.0	32.536	7.916%	8.245	3.074%	0.04213	1.0
V21	213	0.992	44.806	21.036%	9.032	12.731%	0.11216	0.991
V22	524	1.0	41.263	7.875%	7.264	2.907%	0.04632	1.0
V23	663	0.997	83.175	12.545%	17.285	7.519%	0.04796	0.997
V24	227	0.985	50.46	22.229%	13.357	17.693%	0.09808	0.983
V25	859	0.999	70.217	8.174%	14.697	4.393%	0.03644	0.999
V26	27	0.893	18.165	67.278%	4.239	47.1%	0.63897	0.88
V27	330	0.985	75.303	22.819%	16.746	17.406%	0.0785	0.982
V28	664	0.998	82.62	12.443%	15.385	6.232%	0.04211	0.998
V29	606	0.998	75.907	12.526%	12.914	5.883%	0.0511	0.998
V30	22	0.994	4.632	21.055%	1.4	11.209%	0.24639	0.993
V31	209	0.997	37.426	17.907%	6.898	7.739%	0.08011	0.997
V32	608	1.0	35.327	5.81%	8.443	2.749%	0.0326	1.0
V33	286	1.0	26.63	9.311%	6.229	3.929%	0.03834	1.0
V34	80	0.997	16.288	20.36%	3.954	7.998%	0.2316	0.997
V35	195	0.996	41.705	21.387%	8.293	9.761%	0.13147	0.995
V36	137	0.998	24.91	18.182%	5.221	6.819%	0.10396	0.998
V37	273	0.993	44.952	16.466%	10.52	11.659%	0.08901	0.992
V38	107	0.998	17.005	15.893%	3.773	7.051%	0.09154	0.998
V39	398	0.999	50.161	12.603%	7.884	5.345%	0.06394	0.998
V40	216	0.997	37.117	17.184%	7.47	7.719%	0.10435	0.997
V41	229	0.996	41.244	18.01%	8.64	9.148%	0.08815	0.996
V42	148	0.994	35.351	23.886%	6.554	10.61%	0.17922	0.994
V43	193	0.996	37.526	19.444%	7.885	9.451%	0.14325	0.996
V44	127	0.999	16.274	12.814%	3.421	4.211%	0.10947	0.999
V45	495	0.996	75.194	15.191%	15.757	9.312%	0.06134	0.995
V46	264	0.997	43.788	16.586%	9.586	7.933%	0.07742	0.997
V47	568	0.995	96.047	16.91%	18.087	9.607%	0.07037	0.995
V48	395	0.997	67.924	17.196%	13.708	8.386%	0.08045	0.996
V49	253	0.996	58.917	23.287%	14.485	10.704%	0.11163	0.995
V50	542	1.0	47.15	8.699%	9.613	3.006%	0.0404	1.0
V51	210	0.997	32.804	15.621%	6.569	7.859%	0.10755	0.997
V52	313	0.99	66.479	21.239%	15.024	14.359%	0.0733	0.989
V53	154	0.994	38.929	25.279%	10.404	13.704%	0.13891	0.994
V54	1074	0.999	103.086	9.598%	21.662	4.936%	0.02968	0.999
V55	227	0.995	47.783	21.05%	9.132	10.52%	0.11717	0.994
V56	237	0.997	46.052	19.431%	10.08	8.404%	0.09456	0.997
V57	636	1.0	38.359	6.031%	6.44	2.174%	0.03368	1.0
V58	269	0.999	36.099	13.42%	6.778	5.423%	0.08357	0.999
V59	439	0.996	71.393	16.263%	17.401	9.411%	0.06874	0.995
V60	217	0.997	36.776	16.947%	6.224	7.534%	0.11125	0.997
V61	555	1.0	44.091	7.944%	8.604	2.633%	0.04558	1.0
V62	250	0.996	38.826	15.53%	7.648	8.899%	0.09368	0.996
V63	274	0.993	49.867	18.2%	9.86	11.635%	0.09097	0.992
V64	373	0.998	59.397	15.924%	10.616	7.027%	0.06967	0.998
V65	346	0.997	64.411	18.616%	11.762	8.026%	0.09176	0.997
V66	224	0.998	33.018	14.74%	6.11	6.328%	0.09677	0.998
