Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	96	0.971	39.3	40.938%	10.716	23.855%	0.23445	0.97
V2	113	0.422	138.252	122.347%	42.197	105.132%	1.05629	0.358
V3	348	0.8	288.439	82.885%	112.166	60.266%	0.4747	0.79
V4	62	0.938	46.787	75.463%	17.158	47.013%	0.47827	0.942
V5	253	0.581	252.589	99.838%	77.825	101.466%	0.67764	0.53
V6	184	0.552	210.201	114.24%	60.977	95.091%	0.9125	0.504
V7	139	0.899	92.659	66.661%	22.85	53.197%	0.42928	0.889
V8	373	0.601	318.367	85.353%	105.348	93.692%	0.56275	0.546
V9	190	0.822	126.778	66.725%	38.451	65.558%	0.37665	0.801
V10	102	0.952	58.215	57.074%	16.844	37.403%	0.32268	0.952
V11	105	0.748	86.58	82.457%	25.877	78.924%	0.5521	0.72
V12	174	0.741	164.212	94.375%	67.93	67.201%	0.67821	0.73
V13	236	0.984	72.783	30.84%	17.365	17.701%	0.1465	0.983
V14	120	0.963	70.823	59.019%	21.575	35.978%	0.3215	0.965
V15	114	0.87	77.082	67.616%	22.457	53.56%	0.49816	0.859
V16	89	0.901	49.429	55.538%	18.634	45.585%	0.35288	0.896
V17	399	0.967	174.195	43.658%	52.359	26.136%	0.23354	0.966
V18	55	0.483	66.418	120.76%	20.439	97.109%	1.26971	0.432
V19	328	0.985	97.948	29.862%	36.552	17.036%	0.15199	0.985
V20	147	0.947	68.325	46.48%	16.223	32.863%	0.30626	0.941
V21	382	0.96	201.395	52.721%	59.343	33.266%	0.27604	0.96
V22	636	0.971	268.662	42.242%	83.62	29.21%	0.18445	0.971
V23	252	0.787	219.993	87.299%	104.616	63.456%	0.51975	0.781
V24	470	0.947	330.187	70.253%	116.644	42.781%	0.34784	0.948
V25	614	0.883	505.538	82.335%	158.497	62.173%	0.56732	0.878
V26	380	0.747	304.235	80.062%	134.214	66.786%	0.46633	0.734
V27	407	0.887	236.147	58.021%	70.204	46.581%	0.40874	0.876
V28	589	0.777	487.947	82.843%	241.196	64.233%	0.53091	0.769
V29	231	0.986	90.436	39.15%	32.282	22.5%	0.16706	0.986
V30	654	0.911	302.805	46.3%	111.949	42.04%	0.21785	0.904
V31	697	0.919	375.614	53.89%	107.873	39.467%	0.31445	0.912
V32	140	0.96	82.64	59.029%	24.524	36.026%	0.28965	0.961
V33	163	0.69	146.745	90.028%	60.737	72.414%	0.54646	0.671
V34	406	0.982	122.793	30.245%	32.054	18.951%	0.12639	0.981
V35	167	0.843	110.485	66.159%	31.412	57.533%	0.38404	0.824
V36	85	0.959	39.745	46.759%	12.198	28.888%	0.31309	0.957
V37	56	0.787	52.98	94.607%	22.137	63.639%	0.60959	0.781
V38	487	0.66	587.832	120.705%	317.973	76.865%	0.9071	0.654
V39	756	0.971	282.273	37.338%	103.622	24.119%	0.18036	0.97
V40	327	0.642	312.512	95.569%	106.185	79.703%	0.69578	0.609
V41	112	0.928	72.746	64.952%	28.974	38.357%	0.53961	0.926
V42	486	0.903	249.609	51.36%	73.955	48.167%	0.28572	0.892
V43	125	0.97	56.792	45.434%	26.026	26.749%	0.27011	0.97
V44	171	0.969	76.817	44.922%	22.101	26.455%	0.28426	0.967
V45	447	0.881	295.441	66.094%	100.303	47.642%	0.34654	0.874
V46	223	0.797	163.919	73.506%	81.592	61.175%	0.41057	0.79
V47	185	0.988	70.405	38.057%	15.573	18.119%	0.24494	0.987
V48	395	0.792	270.729	68.539%	109.426	61.088%	0.38306	0.777
V49	187	0.958	67.824	36.27%	18.201	28.796%	0.20745	0.953
V50	218	0.803	157.94	72.45%	44.869	63.89%	0.48564	0.778
V51	159	0.837	111.772	70.297%	44.217	54.891%	0.4131	0.828
V52	253	0.967	84.733	33.491%	28.811	25.868%	0.1912	0.965
V53	176	0.953	78.246	44.458%	20.138	31.321%	0.27138	0.949
V54	279	0.92	201.536	72.235%	59.717	43.854%	0.42466	0.918
V55	35	0.898	23.223	66.351%	5.803	46.313%	0.60697	0.888
V56	417	0.818	287.916	69.045%	128.078	57.487%	0.30855	0.809
V57	124	0.876	88.144	71.084%	33.772	49.272%	0.40424	0.871
V58	299	0.959	126.308	42.243%	31.062	29.664%	0.20942	0.954
V59	182	0.964	70.758	38.878%	20.663	27.193%	0.22556	0.961
V60	385	0.907	209.404	54.391%	59.947	51.615%	0.23665	0.897
V61	318	0.926	146.48	46.063%	40.233	41.418%	0.22252	0.916
V62	461	0.856	296.729	64.366%	138.531	53.985%	0.27324	0.851
V63	57	0.944	36.128	63.382%	8.577	35.957%	0.49479	0.942
V64	227	0.786	185.637	81.778%	58.099	63.365%	0.6596	0.768
V65	188	0.851	130.71	69.527%	54.794	55.509%	0.42013	0.845
V66	355	0.945	132.531	37.333%	42.72	32.966%	0.19096	0.939
