Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	166	0.991	52.187	31.438%	10.753	18.053%	0.16856	0.991
V2	324	0.997	43.566	13.446%	6.897	7.663%	0.06671	0.997
V3	232	0.995	48.766	21.02%	9.048	12.485%	0.09387	0.995
V4	369	0.999	43.123	11.686%	8.196	5.4%	0.05926	0.999
V5	446	0.999	56.032	12.563%	11.71	5.511%	0.0624	0.999
V6	255	0.992	71.441	28.016%	13.973	15.413%	0.15234	0.992
V7	184	0.999	25.385	13.796%	5.488	4.876%	0.08387	0.999
V8	259	0.998	38.736	14.956%	6.091	8.527%	0.08285	0.998
V9	215	0.994	52.02	24.195%	9.475	13.908%	0.12467	0.995
V10	232	0.992	46.551	20.065%	8.198	13.151%	0.11191	0.991
V11	275	1.0	27.153	9.874%	4.638	3.34%	0.05364	1.0
V12	257	0.997	40.698	15.836%	7.02	8.481%	0.07598	0.997
V13	655	0.999	67.349	10.282%	10.995	5.972%	0.04001	0.999
V14	221	0.999	30.66	13.873%	5.552	5.549%	0.09433	0.999
V15	141	0.994	31.72	22.496%	5.815	11.482%	0.12882	0.993
V16	101	0.998	19.241	19.05%	3.984	8.331%	0.11477	0.998
V17	129	0.997	29.496	22.865%	5.368	9.106%	0.12632	0.997
V18	258	0.995	54.419	21.093%	9.16	11.04%	0.10626	0.995
V19	66	0.996	13.879	21.029%	3.352	8.707%	0.21454	0.996
V20	240	0.999	32.743	13.643%	6.37	5.103%	0.09765	0.999
V21	212	0.997	29.047	13.701%	4.755	7.372%	0.08725	0.997
V22	655	0.999	132.669	20.255%	47.182	10.852%	0.08736	0.999
V23	420	0.999	60.191	14.331%	13.762	6.974%	0.06368	0.999
V24	57	0.982	16.583	29.093%	3.764	19.437%	0.16311	0.979
V25	197	0.989	51.486	26.135%	9.658	16.625%	0.12676	0.988
V26	499	0.997	124.941	25.038%	37.363	13.066%	0.13578	0.997
V27	194	0.993	41.489	21.386%	7.012	12.05%	0.13924	0.992
V28	276	0.998	45.492	16.483%	7.754	6.975%	0.09924	0.998
V29	247	0.999	36.344	14.714%	6.608	6.05%	0.10255	0.999
V30	359	0.996	64.021	17.833%	11.366	9.016%	0.0738	0.996
V31	70	0.988	21.423	30.604%	4.303	15.948%	0.19938	0.987
V32	484	0.997	75.841	15.67%	13.375	9.472%	0.07139	0.997
V33	121	0.997	19.495	16.112%	3.608	8.483%	0.1025	0.997
V34	514	1.0	39.205	7.627%	8.792	2.217%	0.03726	1.0
V35	107	0.997	20.952	19.581%	4.268	9.551%	0.14222	0.997
V36	250	0.996	42.885	17.154%	7.196	9.855%	0.08225	0.995
V37	47	0.987	15.643	33.283%	3.156	17.782%	0.21755	0.986
V38	84	0.996	14.762	17.574%	2.763	8.755%	0.15277	0.996
V39	283	0.998	32.829	11.6%	6.232	6.921%	0.071	0.997
V40	225	0.999	27.305	12.136%	4.474	4.951%	0.09525	0.999
V41	65	0.993	16.715	25.715%	3.345	11.834%	0.2431	0.993
V42	152	0.999	29.268	19.255%	6.908	7.872%	0.1007	0.999
V43	629	0.999	55.248	8.783%	9.889	3.918%	0.04381	0.999
V44	561	0.991	151.456	26.998%	29.336	16.391%	0.09968	0.991
V45	200	0.996	36.668	18.334%	6.885	9.139%	0.12053	0.996
V46	80	0.993	16.316	20.395%	3.693	11.655%	0.14568	0.993
V47	266	0.993	52.672	19.802%	8.765	12.136%	0.10057	0.992
V48	238	0.999	25.228	10.6%	5.285	4.884%	0.05774	0.999
V49	472	0.999	60.879	12.898%	9.978	6.077%	0.06263	0.999
V50	121	0.997	26.531	21.926%	6.146	11.249%	0.13896	0.997
V51	565	0.996	102.623	18.163%	18.392	10.794%	0.05971	0.996
V52	510	0.994	122.861	24.09%	24.377	14.553%	0.10024	0.994
V53	625	0.997	112.941	18.071%	20.885	11.174%	0.06709	0.997
V54	261	0.999	31.202	11.955%	5.017	4.493%	0.08216	0.999
V55	643	0.998	107.381	16.7%	20.177	8.714%	0.06458	0.998
V56	97	0.996	26.9	27.732%	5.466	12.219%	0.16025	0.996
V57	221	0.994	40.979	18.543%	7.267	11.544%	0.10642	0.993
V58	274	0.999	33.504	12.228%	5.958	6.151%	0.05938	0.999
V59	473	0.999	53.614	11.335%	10.099	4.713%	0.05654	0.999
V60	140	0.999	20.74	14.814%	4.137	3.884%	0.10952	0.999
V61	184	0.997	31.021	16.859%	5.368	7.316%	0.1107	0.997
V62	385	0.999	36.433	9.463%	6.101	3.554%	0.05559	0.999
V63	192	0.998	27.105	14.117%	4.663	7.064%	0.09117	0.997
V64	121	0.996	29.141	24.083%	5.527	9.89%	0.13588	0.996
V65	146	0.999	22.74	15.575%	4.38	6.005%	0.0909	0.999
