Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	74	0.994	13.961	18.866%	3.358	10.587%	0.19779	0.994
V2	354	0.998	41.522	11.729%	7.576	6.108%	0.06125	0.998
V3	208	0.99	41.482	19.943%	8.057	13.987%	0.12666	0.988
V4	286	0.999	31.845	11.135%	5.77	4.879%	0.08235	0.999
V5	193	0.993	37.76	19.565%	6.957	12.323%	0.10415	0.992
V6	452	0.998	54.454	12.047%	10.608	7.396%	0.0558	0.998
V7	199	0.997	37.821	19.006%	7.362	7.095%	0.13023	0.997
V8	167	0.993	35.109	21.023%	7.091	12.368%	0.13089	0.993
V9	139	0.997	28.485	20.493%	6.041	8.44%	0.14795	0.996
V10	421	0.999	50.542	12.005%	10.095	4.455%	0.05599	0.999
V11	218	0.998	32.322	14.827%	5.748	6.161%	0.09446	0.998
V12	95	0.998	16.959	17.852%	3.807	8.456%	0.13241	0.998
V13	173	0.997	29.97	17.324%	5.675	8.754%	0.15118	0.996
V14	841	0.998	77.755	9.246%	16.134	6.432%	0.0332	0.998
V15	334	0.999	36.02	10.784%	6.084	4.188%	0.05823	0.999
V16	111	0.996	21.332	19.218%	4.013	10.579%	0.12152	0.995
V17	218	0.987	47.448	21.765%	9.52	15.956%	0.13661	0.985
V18	150	0.999	15.172	10.115%	3.054	4.312%	0.06145	0.999
V19	150	0.998	28.15	18.767%	4.981	7.308%	0.17079	0.997
V20	182	0.982	43.875	24.107%	8.725	19.094%	0.14271	0.978
V21	312	0.999	38.01	12.183%	7.935	5.231%	0.05843	0.999
V22	340	0.998	43.482	12.789%	7.682	6.815%	0.06712	0.998
V23	271	0.999	26.087	9.626%	5.286	3.605%	0.06088	0.999
V24	215	0.999	21.672	10.08%	4.675	3.894%	0.07648	0.999
V25	322	0.999	38.192	11.861%	7.281	4.816%	0.07068	0.999
V26	130	0.996	27.841	21.416%	5.677	9.582%	0.17675	0.996
V27	340	0.999	50.766	14.931%	9.44	5.413%	0.09584	0.998
V28	87	0.995	19.967	22.951%	4.59	10.938%	0.15127	0.994
V29	296	0.998	42.598	14.391%	12.036	6.877%	0.06841	0.998
V30	486	0.999	42.715	8.789%	10.443	4.78%	0.03367	0.999
V31	101	0.998	16.028	15.869%	3.292	7.255%	0.11133	0.998
V32	244	0.999	27.059	11.09%	5.274	5.124%	0.08356	0.999
V33	223	0.997	38.343	17.194%	7.856	8.884%	0.0939	0.997
V34	332	0.992	60.184	18.128%	10.964	12.532%	0.08734	0.991
V35	602	0.999	56.051	9.311%	9.915	4.131%	0.04097	0.999
V36	367	0.998	50.911	13.872%	11.443	7.004%	0.0641	0.998
V37	163	0.996	22.545	13.831%	4.473	8.413%	0.10435	0.996
V38	93	0.986	26.581	28.582%	5.218	16.677%	0.2197	0.984
V39	50	0.99	13.072	26.144%	2.678	14.193%	0.23411	0.989
V40	161	0.997	23.96	14.882%	4.985	8.214%	0.10714	0.996
V41	428	0.997	64.919	15.168%	13.727	8.365%	0.08086	0.996
V42	751	1.0	88.756	11.818%	17.432	3.46%	0.06485	1.0
V43	466	0.999	45.855	9.84%	8.72	4.882%	0.05265	0.999
V44	494	0.999	47.922	9.701%	9.304	5.312%	0.04143	0.999
V45	197	0.986	53.418	27.116%	10.364	16.611%	0.19062	0.984
V46	649	0.999	68.603	10.571%	13.833	4.869%	0.04011	0.999
V47	122	0.997	17.875	14.652%	4.295	8.362%	0.13097	0.996
V48	71	0.983	19.731	27.79%	3.965	18.193%	0.20774	0.981
V49	165	0.993	41.102	24.91%	8.4	14.096%	0.12096	0.993
