Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	432	0.999	41.341	9.57%	6.934	4.159%	0.05333	0.999
V2	334	1.0	30.088	9.008%	5.188	3.143%	0.05535	1.0
V3	332	0.996	80.15	24.142%	17.67	11.331%	0.10827	0.996
V4	370	0.994	88.389	23.889%	15.53	12.352%	0.12302	0.994
V5	278	0.999	46.289	16.651%	9.505	7.081%	0.08897	0.999
V6	1119	0.996	224.503	20.063%	44.07	12.042%	0.06987	0.996
V7	92	0.978	28.492	30.97%	6.784	21.496%	0.17846	0.976
V8	401	0.999	48.238	12.029%	7.899	4.146%	0.05934	0.999
V9	207	1.0	21.155	10.22%	4.003	3.329%	0.0763	1.0
V10	248	0.977	74.661	30.105%	15.704	22.325%	0.15397	0.973
V11	142	0.999	14.728	10.372%	2.957	4.194%	0.08745	0.999
V12	521	0.998	84.145	16.151%	16.089	7.502%	0.07972	0.998
V13	634	1.0	56.842	8.966%	10.828	2.933%	0.05116	1.0
V14	384	1.0	33.555	8.738%	6.4	2.891%	0.05247	1.0
V15	307	0.999	44.085	14.36%	7.77	6.898%	0.07732	0.999
V16	397	1.0	37.576	9.465%	8.126	3.328%	0.0501	1.0
V17	296	0.998	39.534	13.356%	7.305	6.616%	0.06626	0.998
V18	519	0.999	62.91	12.121%	12.072	4.674%	0.06831	0.999
V19	426	1.0	39.665	9.311%	9.419	3.689%	0.04499	1.0
V20	494	1.0	44.42	8.992%	8.254	2.931%	0.05409	1.0
V21	201	0.999	30.993	15.419%	7.124	6.818%	0.07301	0.999
V22	186	0.991	48.111	25.866%	10.413	14.961%	0.15195	0.991
V23	228	0.999	33.276	14.595%	5.939	4.487%	0.10997	0.999
V24	453	0.996	82.712	18.259%	16.715	10.116%	0.08533	0.996
V25	408	0.999	55.15	13.517%	10.235	5.738%	0.0717	0.998
V26	455	1.0	37.418	8.224%	9.634	2.762%	0.04324	1.0
V27	317	1.0	28.839	9.097%	5.027	2.482%	0.06062	1.0
V28	100	0.996	18.793	18.793%	3.44	9.328%	0.17427	0.995
V29	277	1.0	28.205	10.182%	6.267	3.646%	0.05536	1.0
V30	456	1.0	36.615	8.03%	6.733	2.939%	0.04379	1.0
V31	223	0.999	28.535	12.796%	4.8	4.45%	0.08631	0.999
V32	453	1.0	44.028	9.719%	9.174	3.368%	0.05394	1.0
V33	197	0.999	24.518	12.446%	4.309	4.524%	0.06984	0.999
V34	78	0.993	20.265	25.981%	3.625	12.963%	0.16034	0.992
V35	276	0.999	31.625	11.458%	5.237	3.657%	0.0817	0.999
V36	340	0.998	63.362	18.636%	12.018	7.475%	0.1099	0.998
V37	86	0.997	21.004	24.423%	4.257	8.983%	0.14244	0.997
V38	708	1.0	62.173	8.781%	11.066	3.929%	0.02876	1.0
V39	169	0.999	29.243	17.304%	5.381	5.592%	0.11233	0.999
V40	553	0.999	66.685	12.059%	12.292	5.902%	0.0453	0.999
V41	287	0.999	36.887	12.853%	6.531	3.882%	0.07648	0.999
V42	79	0.996	15.355	19.437%	3.342	8.91%	0.14249	0.996
V43	475	0.999	41.679	8.775%	6.956	3.827%	0.04536	0.999
V44	198	0.998	46.686	23.579%	10.573	9.32%	0.13134	0.998
V45	627	0.999	82.559	13.167%	13.712	4.867%	0.06938	0.999
V46	300	0.999	38.065	12.688%	6.461	4.474%	0.08218	0.999
V47	348	1.0	31.133	8.946%	6.435	2.652%	0.05972	1.0
V48	306	0.994	58.066	18.976%	10.96	10.823%	0.11327	0.994
V49	342	1.0	35.366	10.341%	8.449	4.36%	0.0495	1.0
V50	365	0.999	39.095	10.711%	6.544	3.617%	0.07126	0.999
V51	214	1.0	25.84	12.075%	6.829	4.293%	0.07317	1.0
V52	115	0.997	28.049	24.39%	6.107	9.52%	0.1669	0.997
V53	439	0.998	79.57	18.125%	18.961	7.685%	0.08793	0.998
V54	72	0.989	21.765	30.229%	4.294	16.515%	0.19086	0.988
V55	426	0.99	106.69	25.045%	19.652	15.675%	0.12102	0.989
V56	220	1.0	23.877	10.853%	4.331	2.962%	0.09306	1.0
V57	269	1.0	27.374	10.176%	5.673	3.696%	0.06302	1.0
V58	532	0.996	76.897	14.454%	15.408	9.045%	0.06252	0.995
V59	574	0.999	50.586	8.813%	8.727	3.453%	0.05263	0.999
V60	327	0.999	43.086	13.176%	7.84	4.625%	0.06037	0.999
V61	402	1.0	50.461	12.552%	11.245	3.531%	0.08217	1.0
V62	220	0.997	42.567	19.349%	7.288	9.295%	0.10746	0.997
V63	605	0.999	50.316	8.317%	8.516	3.567%	0.03544	0.999
V64	735	1.0	69.615	9.471%	13.657	3.376%	0.0398	1.0
V65	233	1.0	22.896	9.827%	4.68	3.49%	0.06424	1.0
V66	325	1.0	34.314	10.558%	7.831	3.786%	0.0506	1.0
V67	129	0.997	31.537	24.447%	6.488	9.802%	0.15705	0.997
V68	662	1.0	52.108	7.871%	8.492	3.35%	0.03216	0.999
V69	201	0.999	26.679	13.273%	4.26	3.903%	0.12003	0.999
