Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.957	11.408	42.252%	2.477	28.991%	0.49688	0.951
V2	359	0.999	45.638	12.713%	7.47	5.526%	0.08237	0.998
V3	252	1.0	19.829	7.869%	3.928	2.682%	0.06034	1.0
V4	115	0.996	23.755	20.657%	4.579	9.238%	0.14865	0.996
V5	401	0.997	57.814	14.417%	10.766	8.283%	0.05898	0.996
V6	326	0.998	44.051	13.513%	8.267	7.072%	0.0857	0.997
V7	344	0.994	82.252	23.91%	19.238	12.804%	0.11542	0.994
V8	225	0.999	19.465	8.651%	3.978	3.613%	0.06121	0.999
V9	341	0.995	44.264	12.981%	8.955	10.329%	0.07836	0.993
V10	382	0.996	77.392	20.26%	16.324	9.903%	0.11711	0.996
V11	294	0.998	38.987	13.261%	7.362	6.882%	0.07895	0.998
V12	516	1.0	49.235	9.542%	10.13	3.223%	0.04612	1.0
V13	298	0.999	39.365	13.21%	6.606	5.574%	0.10548	0.998
V14	316	1.0	19.99	6.326%	4.643	1.897%	0.04407	1.0
V15	146	0.993	27.949	19.143%	5.358	11.67%	0.13535	0.992
V16	674	0.999	59.078	8.765%	9.418	3.72%	0.04454	0.999
V17	453	1.0	39.757	8.776%	6.712	2.932%	0.05566	1.0
V18	1472	1.0	47.97	3.259%	9.871	0.82%	0.0135	1.0
V19	198	0.992	42.053	21.239%	8.24	13.822%	0.11659	0.991
V20	306	0.994	53.949	17.63%	11.011	11.566%	0.08156	0.993
V21	142	0.999	20.418	14.379%	4.027	5.511%	0.08794	0.999
V22	246	0.99	49.704	20.205%	10.599	13.81%	0.13896	0.989
V23	563	0.996	61.801	10.977%	13.059	8.788%	0.04333	0.995
V24	185	1.0	18.737	10.128%	4.086	3.175%	0.06566	1.0
V25	111	0.993	23.044	20.76%	4.768	12.381%	0.14117	0.992
V26	259	0.999	30.925	11.94%	5.14	5.149%	0.08276	0.999
V27	310	0.997	56.899	18.355%	11.785	10.327%	0.07065	0.997
V28	80	0.994	19.04	23.8%	3.806	10.996%	0.18137	0.994
V29	319	0.997	47.809	14.987%	9.174	8.528%	0.06644	0.996
V30	215	0.999	27.939	12.995%	5.275	6.036%	0.09109	0.999
V31	449	0.999	43.348	9.654%	7.817	4.003%	0.04729	0.999
V32	425	0.998	48.249	11.353%	8.882	6.998%	0.05601	0.997
V33	263	0.997	48.502	18.442%	9.105	8.221%	0.11343	0.997
V34	221	0.995	43.233	19.562%	8.563	10.423%	0.11758	0.994
V35	876	0.997	99.361	11.343%	18.774	7.655%	0.03848	0.997
V36	111	0.995	25.6	23.063%	4.725	9.683%	0.18329	0.995
V37	318	0.999	30.626	9.631%	5.439	4.465%	0.05603	0.999
V38	414	0.999	53.722	12.976%	11.547	5.166%	0.06639	0.999
V39	681	0.998	70.196	10.308%	14.944	6.22%	0.05679	0.998
V40	289	0.997	36.472	12.62%	6.78	7.415%	0.08399	0.997
V41	263	0.999	31.629	12.026%	5.032	4.018%	0.08161	0.999
V42	331	0.996	56.45	17.054%	11.754	10.629%	0.09151	0.996
V43	389	0.999	42.6	10.951%	7.158	5.493%	0.06921	0.998
V44	277	0.999	33.277	12.013%	5.83	4.031%	0.06439	0.999
V45	539	0.999	61.516	11.413%	12.083	5.868%	0.0484	0.999
