Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	122	0.989	36.359	29.802%	6.74	16.999%	0.15642	0.988
V2	263	0.997	53.279	20.258%	10.281	9.687%	0.10533	0.997
V3	181	0.993	36.763	20.311%	7.221	13.09%	0.09399	0.992
V4	72	0.993	16.118	22.386%	3.503	11.638%	0.18252	0.993
V5	288	0.999	38.409	13.336%	7.882	6.388%	0.05463	0.999
V6	605	0.998	59.175	9.781%	10.893	5.736%	0.04098	0.998
V7	470	0.998	63.1	13.426%	10.947	7.377%	0.05619	0.997
V8	242	0.996	46.645	19.275%	9.533	10.686%	0.10343	0.996
V9	99	0.98	28.539	28.827%	5.555	20.462%	0.19453	0.977
V10	132	0.993	28.58	21.652%	5.281	12.56%	0.13222	0.992
V11	188	0.996	42.48	22.596%	7.845	9.939%	0.12642	0.996
V12	518	0.998	63.708	12.299%	11.161	6.439%	0.06013	0.998
V13	225	0.986	55.378	24.612%	10.968	17.985%	0.09656	0.984
V14	558	1.0	46.983	8.42%	8.421	3.454%	0.03949	0.999
V15	196	0.999	32.022	16.338%	5.752	5.244%	0.10963	0.999
V16	315	0.997	47.199	14.984%	8.38	7.493%	0.08561	0.997
V17	187	0.987	43.449	23.235%	7.494	16.428%	0.13569	0.983
V18	239	0.988	59.358	24.836%	15.548	15.732%	0.13387	0.988
V19	252	0.995	47.645	18.907%	8.679	11.284%	0.09859	0.995
V20	164	0.997	27.763	16.929%	4.92	8.216%	0.14118	0.997
V21	204	0.997	33.421	16.383%	5.693	8.638%	0.07332	0.996
V22	197	0.993	37.237	18.902%	7.804	12.101%	0.09062	0.992
V23	95	0.982	26.926	28.343%	5.581	19.245%	0.16533	0.98
V24	573	0.997	69.739	12.171%	13.881	8.422%	0.04525	0.997
V25	817	0.997	118.547	14.51%	24.063	8.626%	0.04727	0.997
V26	177	0.992	34.701	19.605%	6.868	12.373%	0.12016	0.991
V27	156	0.997	26.067	16.71%	5.067	8.394%	0.10716	0.996
V28	236	0.998	43.841	18.577%	9.006	7.942%	0.10769	0.998
V29	290	0.996	43.236	14.909%	7.003	8.89%	0.08095	0.995
V30	498	0.998	63.895	12.83%	10.779	7.294%	0.04977	0.997
V31	385	0.993	61.731	16.034%	12.382	11.857%	0.05943	0.992
V32	468	0.997	75.187	16.066%	13.48	9.362%	0.09061	0.996
V33	397	0.999	56.159	14.146%	10.254	5.046%	0.06006	0.999
V34	410	0.998	50.63	12.349%	8.376	6.343%	0.06098	0.998
V35	332	0.998	47.286	14.243%	8.91	7.0%	0.05494	0.998
V36	456	0.993	100.391	22.016%	20.47	13.467%	0.09592	0.993
V37	36	0.989	14.509	40.303%	3.231	20.353%	0.29039	0.989
V38	211	0.997	28.33	13.427%	5.391	8.196%	0.09157	0.996
V39	221	0.994	37.584	17.006%	7.426	11.294%	0.07932	0.993
V40	393	0.996	70.001	17.812%	12.372	9.441%	0.08121	0.996
V41	64	0.997	18.269	28.545%	4.189	10.745%	0.19989	0.997
V42	45	0.99	17.293	38.429%	3.366	15.099%	0.30041	0.989
V43	83	0.967	29.567	35.623%	6.164	25.573%	0.29186	0.961
V44	231	0.99	55.608	24.073%	8.975	14.348%	0.14605	0.988
V45	772	1.0	64.941	8.412%	12.514	3.598%	0.03862	1.0
V46	262	0.996	48.0	18.321%	9.232	9.367%	0.0995	0.995
V47	149	0.994	34.286	23.011%	6.275	11.112%	0.17839	0.994
V48	182	0.98	51.649	28.379%	10.495	20.923%	0.14182	0.976
