Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	746	0.986	154.493	20.71%	48.499	16.572%	0.0548	0.985
V2	79	0.977	33.666	42.615%	7.569	22.081%	0.27498	0.975
V3	444	0.999	64.505	14.528%	13.464	4.524%	0.08884	0.999
V4	419	0.949	157.743	37.647%	48.946	32.174%	0.20173	0.944
V5	240	0.99	65.375	27.24%	13.006	17.477%	0.14855	0.989
V6	410	0.971	121.707	29.685%	42.049	24.349%	0.09642	0.968
V7	191	0.967	60.75	31.806%	18.403	25.636%	0.15193	0.963
V8	481	0.919	211.93	44.06%	81.369	42.205%	0.55202	0.913
V9	730	0.996	142.046	19.458%	35.705	11.061%	0.11453	0.996
V10	401	0.999	57.594	14.363%	17.38	6.316%	0.06183	1.0
V11	174	0.885	77.737	44.676%	33.717	46.65%	0.20574	0.875
V12	120	0.935	46.236	38.53%	18.608	36.134%	0.29908	0.93
V13	138	0.967	45.49	32.964%	11.685	26.207%	0.14999	0.962
V14	81	0.967	28.425	35.093%	9.002	25.868%	0.25603	0.965
V15	291	0.994	60.95	20.945%	14.313	11.265%	0.19022	0.994
V16	86	0.98	33.874	39.388%	10.667	23.888%	1000.0	0.979
V17	197	0.994	41.093	20.859%	8.633	10.838%	0.10884	0.994
V18	133	0.969	54.934	41.304%	13.913	28.805%	0.2057	0.967
V19	302	0.997	45.624	15.107%	10.229	8.473%	0.06951	0.996
V20	465	0.985	112.315	24.154%	23.931	17.93%	0.08518	0.983
V21	545	0.974	136.185	24.988%	56.622	23.036%	0.07653	0.972
V22	194	0.963	72.444	37.342%	26.755	27.18%	0.44026	0.961
V23	302	0.982	81.345	26.935%	17.372	21.442%	0.10416	0.979
V24	211	0.953	84.742	40.162%	20.814	30.454%	0.182	0.946
V25	89	0.99	18.304	20.566%	5.84	15.206%	0.0849	0.989
V26	235	0.988	55.635	23.674%	13.852	15.318%	0.12616	0.987
V27	184	0.976	50.733	27.572%	22.718	22.773%	1000.0	0.975
V28	125	0.978	40.368	32.294%	9.844	21.069%	0.3439	0.976
V29	324	0.951	117.801	36.358%	55.816	30.824%	0.17198	0.949
