Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	135	0.945	67.325	49.87%	15.358	35.544%	0.33168	0.938
V2	616	0.727	433.723	70.41%	219.315	68.828%	0.43417	0.712
V3	235	0.805	187.464	79.772%	53.535	60.281%	0.47014	0.786
V4	159	0.789	113.476	71.369%	32.797	61.445%	0.51401	0.76
V5	270	0.705	279.805	103.631%	92.396	70.923%	0.69728	0.685
V6	172	0.941	66.963	38.932%	16.103	34.696%	0.19851	0.93
V7	398	0.823	250.449	62.927%	121.817	56.95%	0.31032	0.814
V8	271	0.747	228.467	84.305%	61.195	67.085%	0.50536	0.712
V9	202	0.751	193.169	95.628%	96.89	66.569%	0.53809	0.745
V10	237	0.703	154.19	65.059%	52.021	73.473%	0.42089	0.65
V11	160	0.866	102.559	64.099%	34.293	53.016%	0.52546	0.856
V12	562	0.842	361.518	64.327%	135.001	54.063%	0.27673	0.83
V13	626	0.741	634.341	101.332%	197.046	69.018%	0.65165	0.726
V14	344	0.88	186.063	54.088%	48.045	47.548%	0.26037	0.859
V15	192	0.763	211.226	110.014%	74.039	69.588%	0.83808	0.759
V16	320	0.84	197.712	61.785%	71.953	54.541%	0.30724	0.827
V17	86	0.883	51.505	59.89%	15.583	47.33%	0.35194	0.872
V18	271	0.619	229.452	84.669%	69.267	81.717%	0.56773	0.556
V19	373	0.929	161.941	43.416%	70.264	37.037%	0.14941	0.926
V20	421	0.805	274.172	65.124%	144.269	59.411%	0.38603	0.797
V21	826	0.8	671.175	81.256%	224.96	62.368%	0.53988	0.789
V22	328	0.878	172.155	52.486%	52.632	47.887%	0.23129	0.862
V23	240	0.718	260.803	108.668%	139.5	70.895%	0.69761	0.713
V24	136	0.874	91.449	67.242%	29.769	48.678%	0.39771	0.865
V25	192	0.798	184.236	95.956%	51.996	62.907%	0.62241	0.786
V26	368	0.622	367.995	99.999%	119.651	78.606%	0.80901	0.584
V27	265	0.731	234.343	88.431%	101.454	68.315%	0.50627	0.718
V28	617	0.746	499.369	80.935%	209.205	66.689%	0.52131	0.731
V29	239	0.764	190.143	79.558%	51.648	64.656%	0.50611	0.73
V30	164	0.796	148.863	90.77%	44.877	62.608%	0.73329	0.783
V31	187	0.509	221.773	118.595%	100.9	86.158%	0.99668	0.485
V32	205	0.84	130.848	63.828%	30.997	56.044%	0.40203	0.808
V33	442	0.792	292.153	66.098%	88.149	61.135%	0.30533	0.761
V34	303	0.619	275.593	90.955%	90.355	79.36%	0.58163	0.573
V35	116	0.865	82.851	71.423%	20.067	50.905%	0.47838	0.849
V36	356	0.65	262.285	73.676%	83.166	80.242%	0.43909	0.586
V37	533	0.87	319.361	59.918%	87.654	49.579%	0.28008	0.854
V38	863	0.953	322.527	37.373%	143.363	31.507%	0.13722	0.951
V39	319	0.803	217.816	68.281%	78.254	60.441%	0.4177	0.786
V40	539	0.677	484.843	89.952%	190.497	73.601%	0.56705	0.655
V41	155	0.659	161.897	104.45%	69.124	77.211%	0.75041	0.647
V42	80	0.652	87.56	109.45%	30.573	77.258%	0.8918	0.63
V43	100	0.811	76.02	76.02%	30.976	58.898%	0.37986	0.801
V44	378	0.708	263.531	69.717%	80.406	77.057%	0.42165	0.654
V45	363	0.824	244.566	67.374%	122.493	56.657%	0.29092	0.817
V46	513	0.984	126.54	24.667%	47.401	18.498%	0.07902	0.983
V47	406	0.78	388.7	95.739%	123.968	65.732%	0.65568	0.771
V48	226	0.832	172.16	76.177%	54.124	58.074%	0.44349	0.822
V49	192	0.793	152.732	79.548%	45.365	61.745%	0.46421	0.773
V50	214	0.56	227.901	106.496%	85.578	83.066%	0.80999	0.526
