Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	742	0.991	175.643	23.672%	43.319	13.612%	0.27969	0.99
V2	333	0.997	95.526	28.686%	39.135	14.829%	3.00746	0.997
V3	396	0.997	49.329	12.457%	13.776	7.666%	0.09079	0.997
V4	15	0.985	5.534	36.893%	1.943	20.148%	0.60255	0.984
V5	496	0.975	192.813	38.874%	54.253	25.581%	0.43111	0.974
V6	264	0.992	76.368	28.927%	16.818	13.122%	0.1758	0.992
V7	344	0.994	75.576	21.97%	18.114	10.912%	0.36525	0.994
V8	435	0.985	119.066	27.371%	26.096	19.767%	0.09992	0.983
V9	140	0.933	79.033	56.452%	17.62	37.825%	0.7525	0.925
V10	383	0.96	142.81	37.287%	35.105	27.977%	0.24869	0.955
V11	878	0.986	262.924	29.946%	56.072	18.732%	0.1477	0.984
V12	42	0.765	32.61	77.643%	9.896	70.686%	0.63197	0.739
V13	211	0.959	86.533	41.011%	23.366	33.935%	0.28883	0.956
V14	351	0.979	122.054	34.773%	32.878	23.437%	0.23917	0.977
V15	309	0.996	55.596	17.992%	12.657	9.237%	0.0786	0.996
V16	550	0.973	161.224	29.313%	45.323	23.879%	0.10573	0.97
V17	136	0.971	64.816	47.659%	12.663	25.989%	0.55945	0.969
V18	310	0.997	57.778	18.638%	13.059	7.881%	0.11326	0.997
V19	108	0.962	40.544	37.541%	9.357	27.86%	0.24073	0.957
V20	567	0.931	239.896	42.31%	79.437	36.835%	0.17882	0.925
V21	181	0.97	57.135	31.566%	12.913	24.451%	0.2852	0.965
V22	294	0.974	81.33	27.663%	23.601	22.474%	0.13508	0.972
V23	78	0.992	36.245	46.468%	14.025	27.142%	0.94003	0.992
V24	416	0.997	78.687	18.915%	19.626	9.841%	0.0763	0.997
V25	170	0.992	85.639	50.376%	31.774	33.601%	0.79568	0.993
V26	306	1.0	23.712	7.749%	6.269	2.446%	0.05884	1.0
V27	305	0.9	162.409	53.249%	40.96	46.724%	0.31165	0.885
V28	266	0.987	89.163	33.52%	21.845	23.377%	0.21214	0.987
V29	56	0.949	33.68	60.143%	9.174	44.872%	0.626	0.947
V30	546	0.992	104.476	19.135%	26.674	12.433%	0.08722	0.992
V31	314	0.974	92.609	29.493%	24.734	22.748%	0.15608	0.971
V32	263	0.967	107.791	40.985%	22.804	31.297%	0.20942	0.964
V33	515	0.975	161.9	31.437%	35.441	22.686%	0.1747	0.971
V34	320	0.971	114.91	35.909%	25.45	27.466%	0.17042	0.968
V35	439	0.972	129.441	29.485%	33.272	24.229%	0.17106	0.968
V36	164	0.984	50.56	30.829%	10.651	18.524%	0.20903	0.982
V37	23	0.859	18.501	80.439%	4.587	63.007%	0.80958	0.845
V38	168	0.955	74.051	44.078%	18.47	30.397%	0.26054	0.951
V39	124	0.985	42.08	33.935%	9.034	17.939%	0.43977	0.984
V40	156	0.975	69.584	44.605%	17.82	28.127%	0.26852	0.974
V41	141	0.983	47.314	33.556%	9.216	18.832%	0.26677	0.981
V42	374	0.969	112.621	30.113%	26.382	24.94%	0.1468	0.963
V43	63	0.962	32.529	51.633%	6.756	30.184%	0.5202	0.958
V44	386	0.994	85.26	22.088%	19.443	11.48%	0.18974	0.994
V45	146	0.989	40.836	27.97%	9.974	15.939%	0.16102	0.988
V46	89	0.996	21.367	24.008%	4.355	9.224%	0.32014	0.996
V47	214	0.987	58.554	27.362%	13.209	16.613%	0.16074	0.986
V48	822	0.957	284.26	34.582%	89.075	29.74%	0.12701	0.952
V49	259	0.993	87.328	33.717%	26.691	16.423%	0.59353	0.993
V50	344	0.971	121.237	35.243%	32.071	24.785%	0.16401	0.968
V51	322	0.978	106.481	33.069%	29.924	20.964%	0.16964	0.976
V52	174	0.926	79.838	45.884%	22.601	39.804%	0.28265	0.917
V53	149	0.97	59.387	39.857%	12.624	24.246%	0.29445	0.967
V54	642	0.988	187.964	29.278%	45.86	17.694%	0.24086	0.988
V55	296	0.978	106.658	36.033%	21.66	22.317%	0.33227	0.976
V56	252	0.991	62.564	24.827%	16.72	13.954%	0.22487	0.99
V57	403	0.972	129.1	32.035%	36.338	23.87%	0.2072	0.97
V58	626	1.0	57.858	9.242%	10.386	3.106%	0.04191	1.0
V59	282	0.976	85.098	30.177%	20.996	22.505%	0.18519	0.973
V60	65	0.961	27.414	42.175%	6.569	29.407%	0.24057	0.957
V61	225	0.988	63.056	28.025%	14.319	15.868%	0.14714	0.987
V62	465	0.955	247.322	53.188%	64.141	44.755%	0.40031	0.954
V63	646	0.94	225.529	34.912%	61.789	34.805%	0.10387	0.929
V64	235	0.993	59.095	25.147%	12.533	12.754%	0.17051	0.992
V65	134	0.98	48.452	36.158%	10.689	22.946%	0.38489	0.979
V66	256	0.999	39.932	15.598%	10.786	7.676%	0.16626	0.999
V67	62	0.995	15.592	25.148%	4.372	11.266%	0.2948	0.995
V68	527	0.989	181.665	34.472%	59.028	21.682%	0.68779	0.989
V69	131	0.996	24.58	18.763%	6.301	8.831%	0.27655	0.996
V70	65	0.98	26.056	40.086%	5.918	23.088%	0.49983	0.979
V71	708	0.976	222.471	31.422%	51.349	22.206%	0.24616	0.973
V72	245	0.994	51.588	21.056%	9.606	12.278%	0.09161	0.994
V73	152	0.96	88.775	58.405%	26.0	40.675%	0.78005	0.96
V74	68	0.991	16.146	23.744%	3.507	13.95%	0.13576	0.99
V75	161	0.979	50.811	31.56%	11.592	21.47%	0.17333	0.977
V76	565	0.994	124.635	22.059%	27.804	11.551%	0.14348	0.993
V77	15	0.883	10.819	72.127%	2.866	47.117%	1.68331	0.873
V78	189	0.982	98.857	52.305%	26.722	33.405%	0.59751	0.983
V79	253	0.982	141.492	55.926%	55.109	47.609%	0.8664	0.983
