Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	269	0.973	73.489	27.319%	27.599	23.466%	0.12288	0.971
V2	70	0.955	28.225	40.321%	6.392	30.199%	0.39022	0.948
V3	134	0.963	53.983	40.286%	13.21	28.503%	0.17922	0.959
V4	369	0.89	151.983	41.188%	64.52	45.589%	0.15424	0.88
V5	349	0.993	79.21	22.696%	19.355	13.203%	0.11148	0.992
V6	233	0.954	63.403	27.212%	30.302	30.07%	0.10593	0.951
V7	465	0.981	120.902	26.0%	33.375	20.159%	0.18162	0.979
V8	196	0.998	42.508	21.688%	8.89	7.712%	0.20466	0.998
V9	225	0.981	75.423	33.521%	16.243	20.392%	0.17568	0.979
V10	888	0.979	232.579	26.191%	70.393	21.174%	0.07087	0.977
V11	248	0.997	49.683	20.033%	12.059	7.51%	0.13755	0.997
V12	366	0.999	38.149	10.423%	6.859	3.792%	0.06261	0.999
V13	145	0.995	34.144	23.548%	8.388	9.915%	0.13803	0.995
V14	135	0.91	72.711	53.86%	18.173	45.249%	0.35179	0.898
V15	130	0.992	37.054	28.503%	9.84	13.187%	0.19595	0.992
V16	201	0.992	44.515	22.147%	9.378	13.251%	0.10008	0.991
V17	176	0.999	23.175	13.168%	6.092	4.648%	0.11744	0.999
V18	184	0.988	49.299	26.793%	10.765	15.907%	0.13795	0.987
V19	200	0.995	49.952	24.976%	12.753	11.488%	0.21209	0.995
V20	430	0.994	86.084	20.02%	20.781	11.771%	0.08026	0.993
V21	238	0.993	44.179	18.563%	8.094	11.663%	0.1017	0.992
V22	560	0.996	107.011	19.109%	24.882	8.577%	0.07903	0.996
V23	461	0.994	78.419	17.011%	16.918	10.711%	0.07859	0.994
V24	427	0.99	98.806	23.14%	24.365	16.134%	0.07856	0.99
V25	248	0.984	65.431	26.383%	16.757	17.916%	0.28521	0.982
V26	181	0.988	62.117	34.319%	14.495	19.035%	0.19344	0.988
V27	351	0.984	88.526	25.221%	22.9	17.967%	0.10433	0.982
V28	275	0.934	109.294	39.743%	33.063	36.577%	0.1619	0.926
V29	147	0.999	19.146	13.024%	4.13	3.222%	0.16578	0.999
V30	161	0.998	30.087	18.688%	6.76	7.198%	0.1056	0.997
V31	152	0.867	96.105	63.227%	26.652	56.771%	0.7655	0.851
V32	144	0.992	38.157	26.498%	8.01	12.909%	0.19186	0.991
V33	86	0.977	33.344	38.772%	7.563	23.23%	0.3384	0.975
V34	392	0.985	107.587	27.446%	28.156	18.885%	0.10589	0.983
V35	329	0.994	79.065	24.032%	19.019	13.65%	0.18224	0.994
V36	569	0.979	149.367	26.251%	37.68	22.652%	0.11532	0.977
V37	279	0.976	76.566	27.443%	24.072	22.157%	0.15664	0.974
V38	190	0.982	47.065	24.771%	14.324	18.851%	0.13714	0.981
V39	265	0.981	76.579	28.898%	17.737	21.543%	0.14025	0.979
V40	719	0.998	125.243	17.419%	30.701	7.866%	0.05741	0.998
V41	98	0.935	43.858	44.753%	10.008	36.303%	0.29564	0.924
V42	460	0.998	62.915	13.677%	17.558	7.475%	0.06288	0.998
V43	557	0.985	123.087	22.098%	33.333	17.511%	0.08092	0.983
V44	181	0.994	54.68	30.21%	11.045	13.255%	0.18237	0.993
V45	398	0.962	116.647	29.308%	38.666	27.508%	0.11421	0.958
V46	504	0.982	141.716	28.118%	38.338	19.121%	0.19184	0.98
V47	159	0.996	33.404	21.009%	9.073	9.168%	0.25567	0.996
V48	218	0.927	97.717	44.824%	26.507	38.517%	0.35503	0.917
V49	180	0.989	49.468	27.482%	9.951	14.605%	0.17851	0.988
V50	564	0.983	164.462	29.16%	46.345	20.326%	0.09277	0.982
V51	408	0.995	86.086	21.1%	23.172	9.599%	0.15648	0.995
V52	214	0.999	32.634	15.25%	5.939	4.693%	0.11196	0.999
V53	349	0.991	103.633	29.694%	26.349	14.839%	0.15402	0.991
V54	430	0.996	74.906	17.42%	18.824	9.48%	0.06477	0.995
V55	201	0.995	46.581	23.175%	13.636	12.553%	0.14299	0.995
V56	155	0.949	50.631	32.665%	17.248	31.412%	0.13242	0.944
V57	140	0.981	43.49	31.064%	9.545	19.268%	0.19885	0.979
V58	86	0.983	29.39	34.174%	6.679	20.872%	0.17645	0.982
V59	529	0.998	75.214	14.218%	15.067	7.019%	0.06769	0.998
V60	124	0.971	41.14	33.177%	10.012	24.141%	0.22028	0.967
V61	520	1.0	50.566	9.724%	10.384	2.739%	0.06617	1.0
V62	363	0.999	56.332	15.518%	13.488	5.973%	0.07118	0.999
V63	154	0.975	45.932	29.826%	14.864	22.232%	0.13409	0.973
V64	24	0.936	11.996	49.983%	2.925	37.148%	0.50188	0.928
V65	216	0.997	41.185	19.067%	10.371	10.068%	0.08136	0.997
V66	239	0.894	129.0	53.975%	37.758	52.266%	0.29124	0.882
V67	266	0.956	86.283	32.437%	24.242	29.248%	0.16979	0.95
V68	1051	0.995	183.134	17.425%	43.903	10.161%	0.06016	0.995
V69	331	0.99	73.964	22.346%	16.505	14.573%	0.09282	0.988
V70	148	0.975	42.794	28.915%	10.158	22.093%	0.14846	0.972
V71	72	0.931	39.325	54.618%	9.965	38.498%	0.30262	0.926
V72	324	0.999	62.718	19.357%	13.99	6.443%	0.09656	0.998
V73	45	0.992	16.29	36.2%	4.101	15.402%	0.41441	0.992
V74	326	0.941	148.363	45.51%	42.773	34.29%	0.21091	0.936
V75	324	0.966	100.168	30.916%	35.05	26.31%	0.13433	0.964
V76	346	0.976	111.183	32.134%	33.684	22.401%	0.13764	0.975
V77	146	0.992	59.241	40.576%	16.192	18.871%	0.28239	0.992
V78	164	0.986	46.745	28.503%	10.991	18.462%	0.12439	0.985
V79	61	0.969	23.061	37.805%	5.819	25.946%	0.22981	0.966
V80	69	0.981	28.573	41.41%	6.566	20.774%	0.38767	0.98
V81	194	0.994	51.194	26.389%	12.497	11.216%	0.15194	0.994
V82	159	0.956	61.23	38.509%	20.024	29.88%	0.19327	0.953
V83	244	0.999	53.992	22.128%	12.722	7.756%	0.12447	0.999
V84	375	0.994	80.015	21.337%	14.735	12.54%	0.09963	0.994
V85	31	0.938	17.151	55.326%	4.341	36.301%	0.35401	0.933
V86	872	0.998	133.237	15.279%	31.229	5.98%	0.05781	0.998
V87	544	0.981	174.76	32.125%	53.021	22.78%	0.10024	0.981
V88	172	0.995	32.62	18.965%	7.371	10.169%	0.10532	0.995
V89	129	0.981	39.083	30.297%	8.401	20.088%	0.18816	0.979
V90	104	0.975	37.07	35.644%	10.848	25.799%	0.18914	0.974
V91	112	0.986	33.371	29.796%	6.995	17.046%	0.19469	0.984
V92	429	0.997	88.581	20.648%	25.103	10.514%	0.07734	0.997
V93	370	0.96	149.312	40.355%	57.01	29.321%	0.15734	0.959
V94	423	0.999	67.096	15.862%	12.594	5.654%	0.07197	0.999
V95	127	0.988	38.071	29.977%	8.263	15.691%	0.17671	0.987
V96	299	0.993	70.37	23.535%	13.849	12.373%	0.1136	0.993
V97	152	0.999	21.023	13.831%	5.195	4.762%	0.1216	0.999
V98	221	0.995	52.026	23.541%	11.088	12.44%	0.12306	0.995
V99	430	0.999	66.168	15.388%	16.053	6.66%	0.06321	0.999
V100	340	0.995	58.111	17.091%	12.803	9.598%	0.08825	0.995
