Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	375	0.999	41.94	11.184%	7.875	4.188%	0.06588	0.999
V2	319	0.995	51.762	16.226%	9.454	9.721%	0.07758	0.995
V3	133	0.998	24.481	18.407%	4.376	8.274%	0.10864	0.997
V4	166	0.999	16.567	9.98%	3.662	3.831%	0.0906	0.999
V5	584	0.999	65.024	11.134%	11.317	4.291%	0.04348	0.999
V6	407	0.999	55.285	13.584%	12.065	6.747%	0.05092	0.998
V7	243	0.995	55.532	22.853%	9.633	11.9%	0.12039	0.995
V8	744	0.999	83.46	11.218%	18.691	4.586%	0.04435	0.999
V9	502	0.999	52.56	10.47%	7.879	4.232%	0.04481	0.999
V10	326	0.999	34.638	10.625%	5.614	4.544%	0.0651	0.999
V11	246	0.997	43.423	17.652%	9.169	7.582%	0.1027	0.997
V12	73	0.99	19.899	27.259%	3.912	14.549%	0.24225	0.989
V13	97	0.989	26.675	27.5%	4.977	15.082%	0.15783	0.988
V14	429	0.999	45.408	10.585%	8.313	4.245%	0.05763	0.999
V15	86	0.995	19.937	23.183%	4.371	10.515%	0.18955	0.995
V16	229	0.995	46.878	20.471%	8.571	10.038%	0.12941	0.994
V17	572	0.999	60.414	10.562%	10.816	4.528%	0.05033	0.999
V18	411	0.999	39.557	9.625%	6.743	3.921%	0.05342	0.999
V19	479	0.999	59.431	12.407%	12.488	5.016%	0.05	0.999
V20	411	1.0	42.213	10.271%	12.061	4.497%	0.0495	1.0
V21	213	0.993	45.443	21.335%	8.622	12.153%	0.12238	0.992
V22	524	1.0	36.945	7.051%	6.242	2.498%	0.04023	1.0
V23	663	0.999	74.308	11.208%	13.048	5.676%	0.0437	0.998
V24	227	0.992	49.769	21.925%	10.934	14.484%	0.10042	0.992
V25	859	1.0	63.797	7.427%	10.766	3.218%	0.03487	1.0
V26	27	0.909	17.243	63.863%	3.771	41.9%	0.6437	0.897
V27	330	0.977	91.322	27.673%	20.526	21.335%	0.09228	0.973
V28	664	0.999	78.631	11.842%	14.437	5.848%	0.04389	0.999
V29	606	0.999	61.632	10.17%	10.485	4.776%	0.04918	0.999
