Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	255	0.999	30.483	11.954%	5.595	4.822%	0.06993	0.999
V2	155	0.988	41.232	26.601%	8.797	15.916%	0.16787	0.987
V3	202	0.997	32.807	16.241%	5.569	8.236%	0.09643	0.997
V4	48	0.98	17.82	37.125%	4.329	23.976%	0.21408	0.979
V5	324	0.999	38.539	11.895%	7.869	5.097%	0.07857	0.999
V6	376	0.998	48.302	12.846%	9.119	6.656%	0.0511	0.998
V7	234	0.999	28.878	12.341%	5.554	4.503%	0.08841	0.999
V8	122	0.998	20.769	17.024%	4.52	6.725%	0.12506	0.998
V9	94	0.994	22.91	24.372%	4.758	10.65%	0.16854	0.994
V10	196	0.999	23.756	12.12%	5.219	5.016%	0.07651	0.999
V11	229	0.987	48.797	21.309%	12.157	16.109%	0.09716	0.986
V12	117	0.999	21.093	18.028%	4.334	7.721%	0.1169	0.999
V13	139	0.999	20.632	14.843%	4.234	4.685%	0.08943	0.999
V14	235	1.0	23.464	9.985%	4.367	3.0%	0.08368	1.0
V15	143	0.998	22.0	15.385%	3.989	6.477%	0.12311	0.998
V16	199	0.999	23.925	12.023%	5.569	5.981%	0.05702	0.999
V17	85	0.998	17.951	21.119%	4.075	10.469%	0.10664	0.998
V18	115	0.998	18.953	16.481%	3.381	6.849%	0.09715	0.998
V19	284	1.0	21.706	7.643%	3.959	2.424%	0.056	1.0
V20	221	1.0	22.665	10.256%	3.894	3.22%	0.07515	0.999
V21	143	0.992	34.243	23.946%	6.781	14.057%	0.13078	0.992
V22	256	0.99	47.604	18.595%	12.767	14.335%	0.09154	0.989
V23	590	0.999	59.408	10.069%	9.591	4.706%	0.04309	0.999
V24	180	0.999	27.474	15.263%	5.067	4.541%	0.10935	0.999
V25	225	0.995	32.448	14.421%	6.737	9.843%	0.08038	0.994
V26	585	1.0	45.412	7.763%	8.648	2.206%	0.03721	1.0
V27	305	0.999	34.878	11.435%	6.042	5.306%	0.06242	0.999
V28	727	1.0	52.846	7.269%	8.852	2.426%	0.03966	1.0
V29	244	0.998	44.266	18.142%	8.14	7.226%	0.11003	0.998
