Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	261	0.998	38.994	14.94%	6.848	7.069%	0.07801	0.998
V2	68	0.992	16.509	24.278%	3.442	14.075%	0.20182	0.992
V3	148	0.998	23.373	15.793%	4.413	7.263%	0.10991	0.998
V4	386	0.994	67.669	17.531%	13.508	11.49%	0.08616	0.993
V5	472	0.998	49.197	10.423%	9.376	5.586%	0.0418	0.998
V6	195	0.997	39.475	20.244%	9.155	9.572%	0.15047	0.997
V7	650	1.0	50.033	7.697%	9.713	2.742%	0.04967	1.0
V8	341	0.998	42.283	12.4%	7.359	5.629%	0.0863	0.998
V9	557	0.999	52.943	9.505%	10.651	4.71%	0.04786	0.999
V10	219	0.995	37.773	17.248%	6.232	10.85%	0.09241	0.994
V11	178	0.999	24.389	13.702%	4.086	5.118%	0.12408	0.999
V12	312	0.994	54.002	17.308%	10.713	10.586%	0.09595	0.994
V13	207	0.993	43.358	20.946%	7.951	12.458%	0.11318	0.992
V14	449	0.992	68.639	15.287%	16.979	12.782%	0.07554	0.991
V15	179	1.0	20.442	11.42%	4.355	3.833%	0.06613	1.0
V16	298	0.999	56.622	19.001%	12.605	6.205%	0.09213	0.999
V17	158	0.998	31.069	19.664%	7.568	9.731%	0.11826	0.998
V18	234	0.998	23.921	10.223%	6.202	6.155%	0.07191	0.998
V19	189	0.997	28.127	14.882%	5.35	7.39%	0.10861	0.997
V20	438	0.999	52.203	11.918%	9.1	5.691%	0.05059	0.998
V21	366	0.999	42.552	11.626%	8.908	5.203%	0.07222	0.999
V22	83	0.999	14.281	17.206%	2.649	4.682%	0.16497	0.999
V23	446	0.999	47.757	10.708%	8.877	4.044%	0.05987	0.999
V24	248	0.996	42.432	17.11%	7.234	9.296%	0.09073	0.996
V25	138	1.0	10.74	7.783%	2.963	2.964%	0.06378	1.0
V26	483	0.999	55.046	11.397%	11.326	4.624%	0.06085	0.999
V27	169	0.998	24.112	14.267%	5.216	7.307%	0.09458	0.998
V28	486	0.999	39.719	8.173%	6.718	3.467%	0.0489	0.999
V29	28	0.986	7.762	27.721%	1.875	16.704%	0.28523	0.985
V30	243	0.997	39.941	16.437%	9.457	9.253%	0.08628	0.997
V31	284	0.995	45.924	16.17%	8.753	10.686%	0.09156	0.994
V32	92	0.999	10.372	11.274%	2.209	4.932%	0.06576	0.999
V33	161	0.998	24.536	15.24%	4.888	5.787%	0.12048	0.998
V34	224	0.999	26.135	11.667%	4.674	4.808%	0.06966	0.999
V35	116	0.999	16.693	14.391%	3.125	5.453%	0.13374	0.998
V36	232	0.991	53.182	22.923%	10.409	14.089%	0.13755	0.99
V37	231	0.997	41.698	18.051%	8.765	9.513%	0.1206	0.996
V38	101	0.978	28.945	28.658%	6.743	20.939%	0.19729	0.975
V39	235	1.0	21.522	9.158%	3.906	3.355%	0.0663	1.0
V40	308	0.991	58.207	18.898%	16.399	13.137%	0.10944	0.991
V41	183	0.997	35.223	19.248%	5.805	10.219%	0.10932	0.996
V42	581	0.999	53.036	9.128%	9.58	3.751%	0.04995	0.999
