Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	74	0.965	29.331	39.636%	8.354	26.339%	0.32265	0.962
V2	354	0.989	85.315	24.1%	18.755	15.121%	0.10932	0.987
V3	208	0.847	138.011	66.351%	33.383	57.955%	0.42585	0.822
V4	286	0.97	98.55	34.458%	28.793	24.347%	0.19573	0.968
V5	193	0.942	85.267	44.18%	19.152	33.925%	0.23893	0.933
V6	452	0.975	112.783	24.952%	31.785	22.162%	0.08981	0.972
V7	199	0.994	51.266	25.762%	11.657	11.234%	0.1713	0.993
V8	167	0.983	54.789	32.808%	12.089	21.086%	0.15003	0.981
V9	139	0.966	70.653	50.829%	20.303	28.366%	0.32495	0.964
V10	421	0.997	94.988	22.562%	25.225	11.132%	0.09252	0.997
V11	218	0.983	66.444	30.479%	18.407	19.73%	0.14063	0.981
V12	95	0.985	36.055	37.953%	9.174	20.377%	0.23262	0.985
V13	173	0.982	57.488	33.23%	13.242	20.426%	0.18311	0.98
V14	841	0.956	242.335	28.815%	73.564	29.328%	0.09844	0.949
V15	334	0.997	60.293	18.052%	12.048	8.293%	0.08284	0.997
V16	111	0.966	38.271	34.478%	9.752	25.708%	0.18223	0.962
V17	218	0.958	75.485	34.626%	17.104	28.666%	0.20505	0.95
V18	150	0.984	45.353	30.235%	13.99	19.753%	0.11386	0.984
V19	150	0.97	56.138	37.425%	16.512	24.225%	0.24141	0.969
V20	182	0.834	116.749	64.148%	28.183	61.677%	0.44163	0.801
V21	312	0.993	90.878	29.128%	23.117	15.24%	0.13179	0.992
V22	340	0.938	136.991	40.291%	39.209	34.781%	0.15732	0.93
V23	271	0.992	90.79	33.502%	23.598	16.093%	0.17581	0.992
V24	215	0.997	59.741	27.787%	13.728	11.436%	0.16518	0.997
V25	322	0.992	95.058	29.521%	22.652	14.984%	0.14614	0.992
V26	130	0.987	41.797	32.152%	9.607	16.216%	0.25314	0.986
V27	340	0.996	85.718	25.211%	16.024	9.189%	0.17053	0.996
V28	87	0.989	27.883	32.049%	6.509	15.511%	0.20717	0.988
V29	296	0.975	133.75	45.186%	47.038	26.875%	0.19892	0.975
V30	486	0.979	127.06	26.144%	44.284	20.269%	0.10709	0.978
V31	101	0.989	38.833	38.449%	9.192	20.257%	0.22261	0.989
V32	244	0.995	49.524	20.297%	10.051	9.764%	0.10843	0.995
V33	223	0.976	84.922	38.082%	21.757	24.605%	0.18134	0.975
V34	332	0.74	252.142	75.946%	65.098	74.409%	0.5112	0.689
V35	602	0.996	120.354	19.992%	22.651	9.437%	0.06859	0.996
V36	367	0.979	142.979	38.959%	37.53	22.97%	0.18251	0.978
V37	163	0.964	53.241	32.663%	14.236	26.775%	0.16459	0.959
V38	93	0.961	40.984	44.069%	8.702	27.812%	0.29327	0.957
V39	50	0.985	15.711	31.422%	3.299	17.485%	0.28666	0.983
V40	161	0.971	54.7	33.975%	14.814	24.41%	0.1614	0.969
V41	428	0.992	100.239	23.42%	21.402	13.042%	0.13384	0.991
V42	751	0.996	165.296	22.01%	49.232	9.771%	0.10941	0.996
V43	466	0.982	151.096	32.424%	41.102	23.01%	0.09972	0.981
V44	494	0.962	204.014	41.298%	50.106	28.61%	0.22406	0.959
V45	197	0.954	90.311	45.843%	18.837	30.19%	0.31084	0.948
V46	649	0.951	275.351	42.427%	94.294	33.189%	0.15478	0.948
V47	122	0.989	39.577	32.44%	8.767	17.069%	0.22913	0.989
V48	71	0.93	32.686	46.037%	8.937	41.006%	0.29464	0.921
V49	165	0.948	72.13	43.715%	19.172	32.173%	0.2406	0.943
V50	175	0.882	107.536	61.449%	25.615	52.254%	0.29521	0.864
V51	375	0.969	114.711	30.59%	31.777	25.928%	0.12126	0.965
V52	97	0.994	30.206	31.14%	8.394	14.809%	0.20814	0.994
V53	169	0.894	91.138	53.928%	28.364	50.886%	0.32347	0.883
V54	198	0.966	69.12	34.909%	21.403	26.156%	0.20219	0.963
