Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.998	91.267	19.627%	26.056	11.255%	0.17105	0.998
V2	587	0.997	72.015	12.268%	15.844	8.205%	0.0627	0.996
V3	841	0.999	128.539	15.284%	33.854	6.176%	0.26738	0.999
V4	210	0.977	83.519	39.771%	19.153	28.705%	0.66831	0.976
V5	191	0.991	63.876	33.443%	15.031	16.105%	0.46811	0.991
V6	678	0.998	126.941	18.723%	35.611	11.959%	0.15432	0.998
V7	120	0.993	28.428	23.69%	6.389	12.902%	0.14174	0.992
V8	461	1.0	48.927	10.613%	11.001	3.669%	0.06222	1.0
V9	197	0.996	29.197	14.821%	8.308	8.8%	0.20197	0.996
V10	201	0.985	53.393	26.564%	12.244	17.363%	0.3798	0.984
V11	223	0.99	61.5	27.578%	16.4	18.13%	0.09895	0.99
V12	438	0.995	128.738	29.392%	66.846	21.169%	0.48468	0.995
V13	673	0.999	86.687	12.881%	15.698	4.425%	0.05725	0.999
V14	330	0.999	33.844	10.256%	8.754	4.456%	0.13729	0.999
V15	370	0.992	81.113	21.922%	18.368	13.117%	0.24596	0.991
V16	260	0.998	45.527	17.51%	9.686	6.604%	0.15401	0.998
V17	285	0.994	61.333	21.52%	10.694	11.024%	0.12787	0.993
V18	137	0.982	44.448	32.444%	8.495	19.412%	0.20946	0.98
V19	512	0.992	111.922	21.86%	23.44	14.058%	0.21962	0.991
V20	146	0.993	36.671	25.117%	8.392	13.306%	0.43575	0.992
V21	1024	0.993	444.606	43.419%	175.393	29.912%	0.70497	0.994
V22	252	0.996	54.422	21.596%	13.957	11.913%	0.39182	0.995
V23	34	0.939	22.262	65.476%	9.12	67.234%	0.91152	0.94
V24	292	0.987	110.597	37.876%	29.089	23.582%	0.29453	0.987
V25	802	0.997	246.385	30.721%	90.665	18.383%	0.43616	0.997
V26	307	0.989	78.317	25.51%	16.278	17.269%	0.2277	0.988
V27	424	0.998	126.864	29.921%	59.37	19.409%	0.6968	0.998
V28	668	0.994	117.426	17.579%	22.902	11.062%	0.14295	0.993
V29	155	0.995	46.918	30.27%	16.243	21.464%	0.70019	0.995
V30	317	0.985	106.626	33.636%	32.5	23.75%	0.46485	0.984
V31	391	0.993	74.996	19.181%	15.781	11.442%	0.09511	0.993
V32	101	0.992	36.095	35.738%	11.591	17.879%	0.6126	0.991
V33	148	0.982	50.175	33.902%	11.797	21.75%	0.5308	0.98
V34	254	0.988	84.898	33.424%	23.188	17.254%	0.73419	0.988
V35	452	0.997	137.062	30.323%	44.997	16.505%	0.52559	0.997
V36	381	0.999	39.224	10.295%	9.251	4.903%	0.07021	0.999
V37	753	0.998	158.841	21.094%	44.958	12.047%	0.22367	0.998
V38	937	0.997	158.468	16.912%	41.606	10.379%	0.24532	0.997
V39	617	0.999	51.839	8.402%	12.461	3.605%	0.05362	0.999
V40	422	0.993	75.856	17.975%	16.26	12.464%	0.07396	0.992
V41	670	0.999	72.24	10.782%	14.07	4.979%	0.08077	0.999
V42	285	0.982	69.616	24.427%	17.271	21.672%	0.22336	0.979
V43	358	0.98	90.634	25.317%	20.358	19.845%	0.1069	0.977
V44	455	0.993	90.249	19.835%	17.274	13.001%	0.10174	0.993
V45	770	0.991	270.422	35.12%	83.855	24.605%	0.44911	0.991
V46	499	0.999	77.15	15.461%	20.283	6.406%	0.23425	0.999
V47	163	0.97	75.316	46.206%	18.271	31.33%	0.61582	0.969
V48	379	0.997	61.248	16.16%	10.727	8.529%	0.09525	0.996
V49	767	0.995	122.314	15.947%	26.649	10.259%	0.16319	0.995
V50	674	0.998	126.281	18.736%	31.626	9.503%	0.12045	0.998
