Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	137	1.0	17.776	12.975%	3.026	3.222%	0.09078	1.0
V2	146	0.999	21.681	14.85%	4.244	6.247%	0.087	0.998
V3	240	0.994	40.577	16.907%	10.765	11.344%	0.13536	0.993
V4	555	0.999	53.508	9.641%	9.035	4.761%	0.05666	0.999
V5	715	0.996	114.779	16.053%	21.162	9.268%	0.06879	0.996
V6	181	0.999	23.067	12.744%	4.724	3.739%	0.11131	0.999
V7	457	0.998	44.506	9.739%	8.721	6.169%	0.05342	0.998
V8	211	0.997	40.084	18.997%	8.841	10.935%	0.1066	0.997
V9	348	0.999	40.877	11.746%	6.949	3.975%	0.07835	0.999
V10	220	0.999	30.055	13.661%	6.766	4.076%	0.09987	0.999
V11	214	0.999	29.016	13.559%	5.144	5.278%	0.09125	0.999
V12	319	0.998	39.162	12.276%	6.72	6.123%	0.07436	0.998
V13	84	0.995	20.755	24.708%	4.871	10.452%	0.24063	0.994
V14	117	0.997	16.656	14.236%	3.28	7.381%	0.11574	0.997
V15	268	0.998	40.761	15.209%	7.474	6.634%	0.10817	0.998
V16	88	0.971	34.043	38.685%	6.458	26.497%	0.23957	0.968
V17	468	0.999	58.651	12.532%	11.281	4.71%	0.06235	0.999
V18	111	0.991	23.136	20.843%	5.315	13.673%	0.12539	0.991
V19	295	0.977	85.596	29.016%	18.287	22.737%	0.15553	0.974
V20	218	0.998	30.411	13.95%	5.376	7.343%	0.08227	0.998
V21	59	0.98	24.133	40.903%	4.588	22.468%	0.30054	0.979
V22	408	0.998	72.446	17.756%	13.667	7.983%	0.09303	0.998
V23	553	0.999	56.457	10.209%	11.001	5.019%	0.05681	0.999
V24	723	1.0	43.415	6.005%	8.232	2.991%	0.02871	1.0
V25	104	0.988	25.705	24.716%	5.219	15.337%	0.16803	0.987
V26	346	0.989	79.632	23.015%	15.284	15.665%	0.11479	0.988
V27	102	0.998	21.142	20.727%	4.446	8.357%	0.13938	0.998
V28	272	0.999	31.413	11.549%	6.082	4.534%	0.0945	0.999
V29	307	0.998	34.56	11.257%	6.696	5.6%	0.06987	0.998
V30	254	1.0	21.192	8.343%	3.653	2.047%	0.05848	1.0
V31	110	0.997	18.141	16.492%	3.782	7.411%	0.1393	0.997
V32	198	0.998	25.217	12.736%	4.083	5.756%	0.09818	0.998
V33	441	0.999	47.939	10.871%	8.986	5.364%	0.06314	0.999
V34	152	0.998	24.898	16.38%	5.002	7.465%	0.11578	0.998
V35	386	1.0	37.88	9.813%	7.949	3.538%	0.05988	1.0
V36	714	0.999	56.28	7.882%	11.604	4.081%	0.04414	0.999
V37	593	0.991	132.63	22.366%	24.407	14.944%	0.09778	0.99
V38	286	1.0	26.103	9.127%	4.798	3.05%	0.06551	1.0
V39	572	0.997	119.601	20.909%	26.948	10.841%	0.08993	0.997
V40	66	0.996	13.306	20.161%	2.97	8.588%	0.15997	0.996
V41	431	0.997	53.479	12.408%	10.669	7.459%	0.06507	0.997
V42	472	1.0	47.5	10.064%	10.384	3.357%	0.0569	1.0
V43	952	1.0	65.37	6.867%	13.675	3.178%	0.03107	1.0
V44	233	0.998	34.606	14.852%	6.494	7.209%	0.08414	0.997
V45	209	0.997	32.601	15.599%	6.763	8.513%	0.12761	0.997
V46	38	0.987	9.757	25.676%	2.754	18.826%	0.16405	0.987
V47	360	0.997	57.974	16.104%	12.21	7.518%	0.09111	0.997
V48	530	0.999	53.96	10.181%	9.981	5.125%	0.04478	0.999
V49	388	0.998	65.964	17.001%	12.504	9.044%	0.0807	0.997
V50	373	0.995	49.161	13.18%	14.773	10.118%	0.06544	0.995
V51	129	0.992	32.932	25.529%	5.772	13.979%	0.18013	0.992
V52	119	0.998	19.02	15.983%	3.833	6.93%	0.13398	0.997
V53	185	0.998	32.681	17.665%	7.633	6.763%	0.11866	0.998
V54	213	0.998	30.278	14.215%	5.356	7.159%	0.09441	0.997
V55	279	0.998	44.513	15.954%	7.16	7.86%	0.09277	0.997
V56	307	0.992	59.148	19.266%	11.499	12.352%	0.11657	0.991
V57	197	0.998	25.008	12.694%	4.582	6.923%	0.07335	0.998
V58	172	0.997	31.583	18.362%	5.611	8.465%	0.12002	0.997
V59	238	0.999	33.186	13.944%	5.823	4.726%	0.1046	0.999
V60	194	0.998	40.984	21.126%	8.585	9.35%	0.1251	0.998
