Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	746	0.996	121.403	16.274%	28.944	9.89%	0.05445	0.996
V2	79	0.988	28.465	36.032%	5.895	17.197%	0.24996	0.987
V3	444	1.0	45.977	10.355%	9.216	3.097%	0.07271	1.0
V4	419	0.948	173.472	41.401%	49.814	32.745%	0.19613	0.943
V5	240	0.993	47.812	19.922%	8.707	11.7%	0.13137	0.992
V6	410	0.997	59.702	14.561%	12.353	7.153%	0.07676	0.997
V7	191	0.997	30.614	16.028%	5.84	8.135%	0.09362	0.997
V8	481	0.996	100.795	20.955%	22.296	11.565%	0.08369	0.995
V9	730	0.998	120.05	16.445%	29.99	9.291%	0.06133	0.998
V10	401	1.0	39.453	9.839%	11.475	4.17%	0.05126	1.0
V11	174	0.962	65.0	37.356%	21.392	29.597%	0.15646	0.96
V12	120	0.965	47.574	39.645%	13.79	26.778%	0.25957	0.963
V13	138	0.978	39.305	28.482%	9.688	21.728%	0.1403	0.976
V14	81	0.973	28.462	35.138%	8.375	24.066%	0.25968	0.971
V15	291	0.998	54.436	18.707%	11.34	8.925%	0.09249	0.997
V16	86	0.986	27.126	31.542%	7.901	17.694%	0.16575	0.986
V17	197	0.998	27.552	13.986%	5.06	6.352%	0.09251	0.998
V18	133	0.968	49.623	37.311%	12.829	26.56%	0.19646	0.965
V19	302	0.998	43.673	14.461%	7.935	6.572%	0.0735	0.998
V20	465	0.983	114.043	24.525%	25.054	18.772%	0.09755	0.981
V21	545	0.988	125.445	23.017%	38.961	15.851%	0.09174	0.988
V22	194	0.996	41.825	21.559%	11.743	11.929%	0.11502	0.995
V23	302	0.986	70.223	23.253%	13.549	16.723%	0.11814	0.984
V24	211	0.982	56.844	26.94%	12.777	18.695%	0.15889	0.98
V25	89	0.987	26.723	30.026%	7.234	18.836%	0.14762	0.987
V26	235	0.994	43.843	18.657%	10.251	11.336%	0.11045	0.994
V27	184	0.949	85.303	46.36%	33.738	33.819%	0.26336	0.947
V28	125	0.987	33.279	26.623%	7.892	16.891%	0.17223	0.985
V29	324	0.994	61.171	18.88%	21.589	11.922%	0.0618	0.994
V30	386	0.994	62.277	16.134%	13.888	11.297%	0.05624	0.993
V31	188	0.984	51.483	27.385%	11.728	18.101%	0.15144	0.983
V32	197	0.985	52.722	26.762%	13.289	17.894%	0.11758	0.983
V33	691	0.997	96.862	14.018%	24.486	7.593%	0.0529	0.997
V34	245	0.993	46.244	18.875%	13.7	12.482%	0.07594	0.992
V35	172	0.972	46.924	27.281%	12.786	23.629%	0.15023	0.969
V36	249	0.968	105.641	42.426%	36.564	29.21%	0.1751	0.967
V37	263	0.992	56.881	21.628%	11.533	12.721%	0.15371	0.991
V38	341	0.995	72.897	21.377%	16.555	11.861%	0.08802	0.994
V39	131	0.996	25.81	19.702%	5.359	8.656%	0.15511	0.996
V40	190	0.995	33.753	17.765%	7.511	9.95%	0.11112	0.995
V41	162	0.932	72.79	44.932%	17.037	37.019%	0.25396	0.92
V42	346	0.992	85.302	24.654%	18.028	13.956%	0.10552	0.991
V43	513	0.99	99.485	19.393%	22.578	14.323%	0.07467	0.989
V44	388	0.984	102.542	26.428%	19.852	18.913%	0.11686	0.981
V45	85	0.966	27.706	32.595%	6.946	26.013%	0.28032	0.961
V46	133	0.993	34.014	25.574%	8.626	13.395%	0.14611	0.993
V47	396	0.994	68.984	17.42%	13.54	11.017%	0.07309	0.993
V48	193	0.984	50.432	26.131%	11.79	18.208%	0.10799	0.983
V49	737	1.0	70.97	9.63%	13.941	2.78%	0.04295	1.0
V50	84	0.999	15.13	18.012%	3.435	5.11%	0.15939	0.999
V51	191	0.999	29.266	15.323%	6.063	6.689%	0.09444	0.999
V52	249	0.991	50.316	20.207%	9.578	13.138%	0.1198	0.99
V53	243	0.998	39.909	16.423%	9.377	6.57%	0.0732	0.998
V54	383	0.982	84.881	22.162%	33.032	18.974%	0.1131	0.981
V55	436	0.998	77.516	17.779%	21.614	8.474%	0.06713	0.998
V56	265	0.999	38.027	14.35%	8.379	4.493%	0.09098	0.999
