Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	328	0.998	54.481	16.61%	10.422	6.432%	0.08836	0.998
V2	215	0.978	64.069	29.8%	22.677	21.114%	0.12097	0.976
V3	265	0.984	75.88	28.634%	15.258	18.074%	0.17065	0.981
V4	871	0.999	85.885	9.861%	29.426	4.956%	0.07487	0.999
V5	645	0.997	88.551	13.729%	22.367	7.799%	0.04538	0.997
V6	260	0.997	46.989	18.073%	12.279	8.398%	0.07747	0.997
V7	238	0.993	61.3	25.756%	11.871	12.35%	0.14661	0.993
V8	302	0.968	89.167	29.525%	30.42	25.203%	0.13267	0.965
V9	210	0.978	63.547	30.26%	12.598	20.858%	0.14466	0.974
V10	243	0.997	43.295	17.817%	8.6	7.866%	0.09011	0.997
V11	326	0.958	105.302	32.301%	32.183	28.653%	0.13013	0.953
V12	235	0.969	82.071	34.924%	25.366	27.228%	0.12455	0.967
V13	352	0.984	87.708	24.917%	40.335	19.3%	0.08722	0.983
V14	213	0.961	71.708	33.666%	18.259	27.719%	0.13508	0.956
V15	51	0.957	20.876	40.933%	5.015	29.706%	0.2434	0.951
V16	220	0.961	80.557	36.617%	29.908	28.385%	0.14726	0.958
V17	349	0.979	91.96	26.35%	25.453	21.499%	0.11861	0.976
V18	43	0.652	40.562	94.33%	12.944	80.121%	0.69194	0.617
V19	171	0.984	60.288	35.256%	14.173	19.709%	0.15899	0.983
V20	444	0.997	61.657	13.887%	14.281	7.896%	0.0493	0.997
V21	461	0.984	113.459	24.611%	28.888	17.978%	0.12256	0.982
V22	412	0.983	100.265	24.336%	26.807	18.895%	0.10454	0.982
V23	605	0.994	115.909	19.159%	33.148	12.22%	0.05807	0.994
V24	134	0.967	46.411	34.635%	10.904	26.261%	0.19249	0.962
V25	448	0.99	101.373	22.628%	19.828	14.562%	0.09226	0.989
V26	274	0.967	80.1	29.234%	18.478	25.434%	0.12901	0.96
V27	246	0.984	76.071	30.923%	20.421	18.866%	0.14774	0.983
