Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	289	0.992	55.598	19.238%	13.915	12.794%	0.12191	0.991
V2	187	0.999	21.624	11.564%	3.993	3.804%	0.0878	0.999
V3	282	0.999	43.918	15.574%	9.708	6.007%	0.105	0.999
V4	236	1.0	9.942	4.213%	2.264	1.632%	0.03059	1.0
V5	332	1.0	32.381	9.753%	5.592	3.874%	0.05899	1.0
V6	367	0.995	52.629	14.34%	11.315	9.974%	0.07078	0.995
V7	196	0.999	16.959	8.653%	3.413	3.403%	0.06365	0.999
V8	318	1.0	36.081	11.346%	6.844	3.637%	0.0657	0.999
V9	323	0.998	43.797	13.559%	8.094	7.322%	0.06994	0.997
V10	616	1.0	32.003	5.195%	6.18	2.165%	0.03386	1.0
V11	70	0.982	20.294	28.991%	4.242	18.858%	0.18433	0.98
V12	149	0.994	32.277	21.662%	6.489	12.052%	0.13473	0.993
V13	318	1.0	24.293	7.639%	4.209	2.852%	0.04937	1.0
V14	98	0.999	15.826	16.149%	3.449	5.449%	0.13067	0.999
V15	301	0.992	65.033	21.606%	13.109	13.016%	0.10816	0.992
V16	627	0.999	45.215	7.211%	11.23	4.333%	0.03859	0.999
V17	279	0.992	54.968	19.702%	11.791	12.906%	0.10565	0.991
V18	609	0.991	101.129	16.606%	28.222	13.593%	0.06953	0.99
V19	336	0.995	64.737	19.267%	13.26	10.967%	0.08785	0.995
V20	448	0.999	55.936	12.486%	10.573	5.581%	0.05737	0.999
V21	347	1.0	35.169	10.135%	5.75	3.292%	0.05237	1.0
V22	254	0.984	62.021	24.418%	12.965	17.706%	0.1452	0.982
V23	213	0.991	47.447	22.276%	11.856	13.713%	0.12365	0.99
V24	234	0.999	21.235	9.075%	3.685	3.65%	0.05296	0.999
V25	351	0.995	56.817	16.187%	10.848	9.806%	0.08078	0.995
V26	203	0.999	29.891	14.725%	5.265	4.475%	0.11892	0.999
V27	364	0.996	65.532	18.003%	13.447	10.03%	0.09331	0.996
V28	115	0.996	22.211	19.314%	4.294	8.875%	0.13036	0.996
V29	88	0.997	18.726	21.28%	3.857	9.116%	0.16203	0.997
V30	321	1.0	21.173	6.596%	4.703	2.703%	0.03576	1.0
V31	344	0.999	35.753	10.393%	7.67	5.289%	0.07393	0.998
V32	72	0.992	19.554	27.158%	3.698	14.265%	0.18089	0.991
V33	404	0.996	80.906	20.026%	16.739	9.619%	0.09075	0.995
V34	781	0.999	83.128	10.644%	18.607	4.311%	0.04753	0.999
V35	207	0.981	55.253	26.692%	14.208	19.456%	0.15612	0.979
V36	177	0.997	32.233	18.211%	6.426	7.888%	0.09622	0.997
V37	563	0.999	59.696	10.603%	11.174	4.405%	0.05847	0.999
V38	96	0.986	24.742	25.773%	5.137	17.682%	0.20407	0.984
V39	165	0.995	36.395	22.058%	7.075	10.773%	0.14681	0.995
V40	178	0.999	23.297	13.088%	4.269	5.724%	0.08292	0.999
V41	603	1.0	42.117	6.985%	9.0	3.284%	0.03724	0.999
V42	293	1.0	19.203	6.554%	3.974	2.14%	0.04496	1.0
V43	96	0.999	14.898	15.519%	3.814	7.058%	0.09141	0.999
V44	221	0.997	33.066	14.962%	6.674	8.417%	0.08307	0.997
V45	52	0.966	20.978	40.342%	4.419	26.222%	0.32824	0.961
V46	124	0.988	29.016	23.4%	5.217	15.701%	0.22052	0.985
V47	105	0.998	18.628	17.741%	3.635	8.311%	0.09139	0.998
V48	716	1.0	54.065	7.551%	9.102	2.719%	0.03904	1.0
V49	504	1.0	53.813	10.677%	11.789	3.522%	0.05098	1.0
V50	297	0.999	38.185	12.857%	6.766	6.095%	0.07582	0.999
V51	325	0.997	53.186	16.365%	11.478	8.688%	0.07302	0.997
V52	94	0.997	20.408	21.711%	3.765	8.711%	0.19436	0.996
V53	354	0.997	63.791	18.02%	13.312	7.886%	0.09729	0.997
V54	522	0.996	75.207	14.407%	14.695	9.579%	0.06425	0.995
V55	499	0.999	58.216	11.667%	12.269	4.907%	0.06896	0.999
V56	332	1.0	38.671	11.648%	8.232	4.337%	0.05974	1.0
V57	135	0.997	31.106	23.041%	6.639	9.183%	0.13673	0.997
V58	333	1.0	30.345	9.113%	7.053	2.594%	0.06065	1.0
V59	41	0.984	12.473	30.422%	2.851	18.067%	0.27692	0.983
