Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	361	0.995	70.258	19.462%	18.876	10.805%	0.08007	0.995
V2	888	0.961	213.429	24.035%	78.57	27.801%	0.05555	0.955
V3	282	0.942	92.629	32.847%	28.072	33.697%	0.14142	0.932
V4	211	0.996	34.282	16.247%	7.602	9.11%	0.08561	0.996
V5	368	0.98	90.767	24.665%	19.719	20.304%	0.10484	0.976
V6	265	0.995	54.061	20.4%	11.291	11.679%	0.09901	0.994
V7	587	0.999	64.476	10.984%	21.785	5.289%	0.0463	0.999
V8	156	0.94	65.176	41.779%	18.115	34.173%	0.25343	0.933
V9	609	0.998	82.394	13.529%	18.281	6.662%	0.05415	0.998
V10	469	0.993	101.605	21.664%	32.058	13.514%	0.07433	0.993
V11	216	0.998	29.663	13.733%	6.898	6.56%	0.07873	0.998
V12	539	0.995	104.653	19.416%	29.499	10.281%	0.07848	0.994
V13	335	0.968	99.971	29.842%	34.121	25.754%	0.16844	0.965
V14	377	0.976	109.0	28.912%	29.993	22.107%	0.11407	0.974
V15	599	0.996	123.831	20.673%	56.236	11.805%	0.08481	0.996
V16	201	0.977	65.04	32.358%	19.053	22.553%	0.1503	0.975
V17	140	0.981	45.081	32.201%	13.035	19.8%	0.2117	0.98
V18	98	0.999	18.034	18.402%	4.434	8.639%	0.12189	0.999
V19	198	0.96	70.759	35.737%	17.089	28.24%	0.17439	0.954
V20	146	0.999	20.775	14.229%	5.819	7.707%	0.07342	0.999
V21	188	0.988	41.694	22.178%	11.146	15.794%	0.11014	0.986
V22	248	0.984	66.616	26.861%	16.738	20.182%	0.08508	0.982
V23	426	0.99	87.33	20.5%	24.237	14.422%	0.06437	0.989
V24	387	0.999	50.09	12.943%	12.823	5.836%	0.0483	0.999
V25	99	0.981	30.16	30.465%	11.175	20.544%	0.16918	0.98
V26	289	0.926	136.399	47.197%	44.024	40.56%	0.20121	0.92
V27	456	0.994	106.68	23.395%	34.92	14.577%	0.07921	0.994
V28	542	1.0	55.606	10.259%	22.578	4.568%	0.04088	1.0
V29	447	0.993	70.286	15.724%	18.777	11.618%	0.07787	0.993
V30	63	0.987	17.927	28.456%	5.591	17.396%	0.17809	0.986
V31	297	0.998	44.752	15.068%	9.86	7.025%	0.08537	0.998
V32	127	0.989	30.505	24.02%	10.017	15.186%	0.13335	0.989
