Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.999	54.106	11.636%	10.197	4.405%	0.06526	0.999
V2	587	0.996	92.601	15.775%	18.713	9.691%	0.06351	0.996
V3	841	1.0	56.087	6.669%	9.785	1.785%	0.03837	1.0
V4	210	0.994	40.325	19.202%	7.554	11.321%	0.09921	0.993
V5	191	0.997	47.235	24.73%	9.794	10.494%	0.1461	0.997
V6	678	0.999	67.649	9.978%	14.77	4.96%	0.03079	0.999
V7	120	0.995	28.904	24.087%	6.13	12.379%	0.14764	0.994
V8	461	1.0	42.052	9.122%	9.532	3.179%	0.03803	1.0
V9	197	0.998	28.518	14.476%	7.417	7.856%	0.07566	0.997
V10	201	0.993	47.145	23.455%	9.431	13.374%	0.11226	0.992
V11	223	0.992	64.629	28.982%	16.034	17.725%	0.11321	0.992
V12	438	0.998	74.018	16.899%	22.878	7.245%	0.09817	0.998
V13	673	1.0	63.213	9.393%	10.045	2.832%	0.0462	1.0
V14	330	0.999	26.38	7.994%	6.227	3.17%	0.05663	0.999
V15	370	0.996	74.185	20.05%	15.199	10.854%	0.07884	0.995
V16	260	0.999	34.785	13.379%	6.249	4.26%	0.10492	0.999
V17	285	0.995	54.66	19.179%	10.441	10.763%	0.09307	0.994
V18	137	0.986	39.017	28.48%	7.428	16.974%	0.18154	0.984
V19	512	0.997	71.726	14.009%	13.19	7.911%	0.05754	0.997
V20	146	0.997	25.909	17.746%	5.174	8.203%	0.09846	0.997
V21	1024	0.999	82.174	8.025%	21.157	3.608%	0.03276	0.999
V22	252	0.999	30.161	11.969%	5.436	4.64%	0.06703	0.999
V23	34	0.964	15.101	44.415%	4.022	29.651%	0.26313	0.962
V24	292	0.997	56.721	19.425%	10.493	8.506%	0.10895	0.996
V25	802	1.0	57.628	7.186%	11.402	2.312%	0.02898	1.0
V26	307	0.993	51.569	16.798%	11.059	11.732%	0.07029	0.992
V27	424	0.998	65.001	15.33%	20.444	6.683%	0.06704	0.998
V28	668	0.996	99.748	14.932%	19.505	9.421%	0.05352	0.995
V29	155	0.999	21.876	14.114%	4.596	6.073%	0.08951	0.999
V30	317	0.994	67.309	21.233%	15.301	11.182%	0.09229	0.993
V31	391	0.996	61.573	15.748%	12.526	9.082%	0.06041	0.995
V32	101	0.996	25.011	24.763%	6.509	10.04%	0.1651	0.996
V33	148	0.993	34.689	23.439%	6.38	11.762%	0.14741	0.992
V34	254	0.994	56.516	22.25%	16.636	12.378%	0.08977	0.994
V35	452	1.0	54.206	11.992%	10.3	3.778%	0.05723	1.0
V36	381	0.999	41.839	10.981%	8.109	4.298%	0.0515	0.999
V37	753	1.0	61.907	8.221%	12.778	3.424%	0.0391	1.0
V38	937	0.999	80.23	8.562%	13.998	3.492%	0.03745	0.999
V39	617	1.0	56.132	9.098%	11.217	3.245%	0.04678	1.0
V40	422	0.992	80.876	19.165%	16.532	12.673%	0.08415	0.991
V41	670	0.999	79.401	11.851%	15.0	5.308%	0.05275	0.999
V42	285	0.99	53.681	18.835%	11.447	14.364%	0.09031	0.988
V43	358	0.987	74.393	20.78%	16.776	16.353%	0.07738	0.985
V44	455	0.995	71.454	15.704%	14.368	10.814%	0.04061	0.994
V45	770	0.999	63.661	8.268%	12.688	3.723%	0.03672	0.999
V46	499	0.999	62.11	12.447%	12.651	3.995%	0.07437	0.999
V47	163	0.989	41.367	25.379%	8.782	15.059%	0.13554	0.988
V48	379	0.997	55.45	14.631%	9.484	7.541%	0.0865	0.997
V49	767	0.997	96.067	12.525%	19.389	7.464%	0.04333	0.997
V50	674	1.0	62.35	9.251%	10.154	3.051%	0.0441	1.0
V51	380	0.997	54.836	14.431%	11.872	7.279%	0.06884	0.997
V52	336	0.997	53.54	15.935%	9.871	8.405%	0.07888	0.996
