Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	500	0.973	147.244	29.449%	38.734	23.378%	0.12263	0.97
V2	248	0.99	77.749	31.35%	17.922	16.004%	0.15012	0.989
V3	353	0.965	119.415	33.829%	32.227	26.935%	0.12797	0.961
V4	762	0.981	193.141	25.347%	55.35	20.549%	0.07243	0.979
V5	471	0.999	74.363	15.788%	13.471	6.233%	0.08144	0.999
V6	176	0.997	32.686	18.572%	7.398	9.161%	0.13546	0.997
V7	597	0.995	102.99	17.251%	21.987	10.141%	0.06419	0.994
V8	634	0.977	149.811	23.629%	43.255	21.344%	0.08295	0.974
V9	377	0.977	91.246	24.203%	26.321	21.241%	0.11603	0.974
V10	17	0.974	8.906	52.388%	2.186	23.172%	0.75138	0.973
V11	471	0.984	115.554	24.534%	27.642	17.883%	0.10569	0.982
V12	304	0.996	50.656	16.663%	11.072	9.418%	0.07466	0.995
V13	414	0.986	102.156	24.675%	21.194	17.489%	0.08823	0.984
V14	180	0.964	57.92	32.178%	16.031	26.913%	0.12965	0.959
V15	191	0.982	49.703	26.023%	12.092	19.102%	0.15617	0.979
V16	214	0.955	80.125	37.442%	17.696	31.185%	0.18441	0.946
V17	597	0.981	194.219	32.532%	53.042	23.332%	0.09892	0.98
V18	206	0.994	57.673	27.997%	11.379	11.232%	0.16515	0.993
V19	348	0.994	64.851	18.635%	12.762	11.332%	0.09496	0.993
V20	448	0.997	78.339	17.486%	16.936	8.253%	0.08598	0.997
V21	155	0.918	73.961	47.717%	26.074	41.811%	0.25517	0.912
V22	295	0.99	78.606	26.646%	15.346	16.349%	0.1488	0.989
V23	145	0.995	38.219	26.358%	7.259	10.442%	0.23838	0.994
V24	316	0.957	97.887	30.977%	31.779	29.407%	0.12276	0.952
V25	369	0.991	112.174	30.399%	27.986	16.517%	0.1269	0.99
V26	307	0.988	77.955	25.393%	17.065	15.527%	0.14199	0.987
V27	466	0.971	118.04	25.33%	39.809	24.142%	0.0821	0.968
V28	294	0.991	70.19	23.874%	14.713	13.623%	0.10606	0.991
V29	431	0.968	128.384	29.787%	35.065	25.397%	0.12442	0.964
V30	713	0.992	123.272	17.289%	33.9	14.004%	0.04917	0.991
V31	603	0.992	94.181	15.619%	25.15	12.732%	0.04668	0.991
V32	170	0.99	44.369	26.099%	8.369	13.983%	0.16783	0.989
V33	294	0.984	85.892	29.215%	21.136	18.112%	0.16364	0.983
V34	526	0.986	126.316	24.014%	28.569	16.933%	0.0992	0.984
V35	487	0.997	85.386	17.533%	16.163	8.585%	0.07256	0.997
V36	54	0.969	23.095	42.769%	4.941	26.261%	0.27606	0.967
V37	248	0.995	51.048	20.584%	11.727	10.832%	0.10288	0.995
V38	367	0.997	59.568	16.231%	14.354	7.459%	0.07818	0.997
V39	64	0.987	25.742	40.222%	5.801	16.802%	0.28426	0.986
V40	300	0.954	108.538	36.179%	27.339	30.298%	0.1403	0.947
V41	380	0.976	107.212	28.214%	22.132	22.203%	0.10675	0.972
V42	858	0.977	218.235	25.435%	52.393	22.109%	0.08512	0.973
V43	479	0.995	106.063	22.143%	23.157	10.701%	0.09427	0.995
V44	301	0.996	62.765	20.852%	11.495	10.57%	0.08945	0.996
V45	148	0.996	30.315	20.483%	6.825	10.261%	0.14419	0.996
V46	521	0.998	73.96	14.196%	25.945	8.605%	0.04085	0.998
V47	589	0.988	115.404	19.593%	31.678	15.715%	0.05939	0.986
V48	494	0.992	115.63	23.407%	26.391	13.386%	0.10374	0.992
V49	283	0.961	116.581	41.195%	34.136	30.003%	0.15738	0.959
V50	110	0.994	32.532	29.575%	6.353	11.789%	0.25118	0.994
V51	391	0.989	85.11	21.767%	19.646	15.667%	0.0865	0.987
V52	529	0.99	95.401	18.034%	23.212	14.577%	0.06324	0.988
