Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	224	0.985	60.335	26.935%	13.744	18.925%	0.19291	0.983
V2	317	0.981	77.885	24.569%	17.977	19.929%	0.14912	0.978
V3	344	0.992	70.947	20.624%	16.127	12.428%	0.13711	0.992
V4	271	0.982	57.658	21.276%	13.668	19.063%	0.10882	0.978
V5	196	0.968	66.201	33.776%	14.218	25.446%	0.19621	0.963
V6	795	0.999	69.921	8.795%	13.984	5.111%	0.03297	0.999
V7	320	0.968	79.65	24.891%	19.085	25.395%	0.09687	0.959
V8	290	0.99	62.15	21.431%	17.28	15.33%	0.19552	0.989
V9	264	0.979	83.458	31.613%	17.123	22.232%	0.23793	0.976
V10	510	0.997	71.98	14.114%	13.012	8.128%	0.09343	0.997
V11	545	0.993	106.918	19.618%	20.534	12.049%	0.0689	0.993
V12	195	0.984	73.196	37.536%	24.158	27.123%	0.5169	0.984
V13	684	0.988	119.682	17.497%	44.325	15.532%	0.19161	0.987
V14	273	0.98	73.665	26.984%	15.545	20.291%	0.11309	0.977
V15	700	0.979	205.886	29.412%	52.66	24.405%	0.25607	0.977
V16	572	0.993	86.966	15.204%	20.167	11.978%	0.08428	0.992
V17	281	0.992	106.153	37.777%	29.919	21.751%	0.59493	0.992
V18	173	0.989	80.206	46.362%	27.841	31.993%	0.77999	0.99
V19	52	0.889	31.536	60.646%	7.365	45.852%	0.59792	0.871
V20	47	0.944	26.265	55.883%	6.148	38.961%	0.62489	0.939
V21	514	0.979	155.199	30.194%	33.219	22.774%	0.38999	0.976
V22	664	0.997	113.402	17.079%	21.091	8.865%	0.10104	0.997
V23	298	0.982	65.78	22.074%	17.09	19.228%	0.09063	0.979
V24	469	0.996	72.488	15.456%	13.206	9.128%	0.05175	0.995
V25	797	0.965	368.162	46.193%	97.294	38.012%	0.27462	0.963
V26	176	0.99	58.192	33.064%	14.691	21.307%	0.33818	0.99
V27	330	0.982	248.857	75.411%	114.597	60.801%	4.40556	0.984
V28	211	0.986	60.724	28.779%	13.428	16.995%	0.23643	0.985
V29	287	0.987	116.539	40.606%	35.046	25.878%	0.89207	0.987
V30	531	0.995	76.339	14.376%	20.544	10.329%	0.10159	0.995
V31	307	0.994	76.632	24.962%	14.573	12.766%	0.18345	0.993
V32	515	0.992	110.255	21.409%	22.318	14.43%	0.1212	0.991
V33	432	0.988	116.482	26.963%	26.093	18.56%	0.20189	0.987
V34	284	0.993	70.292	24.751%	14.016	14.526%	0.24546	0.993
V35	505	0.994	77.818	15.41%	14.674	10.907%	0.04748	0.993
V36	171	0.975	55.885	32.681%	11.396	22.405%	0.18846	0.971
V37	142	0.984	58.616	41.279%	12.837	24.853%	0.33581	0.983
V38	507	0.995	99.379	19.601%	19.089	10.319%	0.07577	0.995
V39	230	0.977	64.235	27.928%	14.258	21.49%	0.1835	0.973
V40	615	0.995	102.369	16.645%	20.467	10.127%	0.07837	0.994
V41	301	0.989	110.084	36.573%	32.656	25.278%	0.19276	0.989
V42	807	0.996	100.294	12.428%	18.32	8.827%	0.04369	0.995
V43	113	0.998	36.624	32.411%	14.921	17.09%	1.17373	0.998
V44	190	0.997	43.735	23.018%	8.722	8.644%	0.15495	0.996
V45	175	0.993	58.008	33.147%	13.996	16.271%	0.22978	0.993
V46	379	0.994	108.352	28.589%	31.727	15.574%	0.1893	0.994
V47	248	0.992	119.953	48.368%	55.22	36.266%	0.95384	0.992
V48	391	0.993	108.037	27.631%	32.816	20.47%	0.30118	0.993
V49	538	0.999	108.095	20.092%	43.574	11.03%	0.24073	0.999
V50	351	0.989	61.258	17.452%	14.826	14.791%	0.07478	0.987
V51	213	0.992	66.464	31.204%	22.82	21.737%	0.37007	0.992
V52	449	0.993	89.488	19.931%	16.904	13.132%	0.07744	0.992
V53	404	0.988	120.341	29.787%	26.527	18.074%	0.2228	0.988
V54	245	0.982	85.303	34.818%	19.325	24.151%	0.22524	0.981
V55	200	0.998	38.533	19.266%	8.247	8.326%	0.18386	0.998
V56	105	0.93	48.243	45.946%	11.278	44.338%	0.35121	0.918
V57	721	0.996	149.522	20.738%	33.779	10.483%	0.11616	0.996
V58	178	0.953	63.309	35.567%	14.807	30.821%	0.16936	0.944
V59	352	0.991	70.175	19.936%	14.509	13.749%	0.10197	0.989
V60	519	0.995	80.371	15.486%	16.041	10.639%	0.05345	0.994
V61	236	0.978	59.244	25.103%	12.988	20.734%	0.11914	0.974
V62	300	0.997	74.155	24.718%	16.314	10.941%	0.31157	0.997
V63	220	0.978	69.721	31.691%	15.437	21.216%	0.2124	0.975
V64	424	0.992	74.489	17.568%	14.119	12.74%	0.07361	0.99
V65	168	0.961	70.468	41.945%	19.544	33.767%	0.37936	0.959
V66	476	0.998	61.387	12.896%	11.582	7.028%	0.05173	0.997
V67	354	0.993	86.145	24.335%	18.9	15.185%	0.08989	0.993
V68	275	0.986	64.145	23.325%	13.996	17.353%	0.15985	0.984
V69	647	0.989	120.692	18.654%	29.816	14.773%	0.17217	0.988
V70	544	0.99	116.21	21.362%	23.333	14.538%	0.12216	0.989
V71	133	0.939	64.852	48.761%	15.215	42.28%	0.54845	0.931
V72	344	0.997	81.299	23.633%	19.357	10.926%	0.28306	0.997
V73	149	0.989	38.667	25.951%	8.159	15.169%	0.10925	0.988
V74	444	0.986	94.312	21.241%	20.596	17.274%	0.10178	0.983
V75	365	0.996	71.68	19.638%	17.071	10.066%	0.06969	0.996
V76	89	0.995	29.444	33.083%	8.615	17.317%	0.72879	0.995
V77	193	0.994	39.906	20.677%	8.33	11.178%	0.13747	0.993
V78	359	0.998	51.89	14.454%	9.068	6.794%	0.08814	0.998
V79	522	0.991	128.005	24.522%	26.657	16.004%	0.17141	0.99
V80	238	0.977	72.14	30.311%	15.776	22.284%	0.17005	0.974
V81	279	0.981	64.231	23.022%	17.296	19.6%	0.11987	0.978
V82	77	0.961	35.073	45.549%	7.746	31.084%	0.35721	0.957
V83	218	0.991	39.672	18.198%	11.526	13.723%	0.07603	0.99
V84	383	0.987	80.455	21.007%	17.223	16.015%	0.06682	0.985
V85	258	0.984	76.544	29.668%	15.991	19.313%	0.14587	0.983
V86	407	0.981	107.993	26.534%	23.789	20.362%	0.14135	0.978
V87	245	0.996	73.745	30.1%	21.375	14.775%	0.36451	0.996
V88	429	0.998	46.266	10.785%	9.196	7.064%	0.03844	0.997
V89	233	0.994	42.393	18.194%	8.112	11.423%	0.08171	0.993
V90	302	0.997	56.737	18.787%	12.972	9.659%	0.20627	0.997
V91	159	0.987	51.02	32.088%	11.99	19.688%	0.49919	0.987
V92	249	0.947	111.153	44.64%	25.064	32.073%	0.44171	0.94
V93	671	0.997	164.244	24.477%	58.135	13.641%	0.28349	0.997
V94	82	0.948	47.29	57.671%	11.707	37.512%	0.59338	0.945
V95	316	0.979	69.072	21.858%	15.998	20.817%	0.09618	0.973
V96	99	0.987	22.785	23.015%	6.888	16.79%	0.12449	0.986
V97	140	0.982	44.582	31.844%	9.307	19.526%	0.18657	0.98
V98	656	0.997	72.649	11.075%	17.973	7.833%	0.05959	0.997
V99	624	0.994	100.235	16.063%	18.774	11.057%	0.10517	0.993
V100	93	0.977	37.28	40.086%	10.395	30.855%	0.31929	0.977
