Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	385	0.998	51.013	13.25%	10.852	6.745%	0.05429	0.998
V2	377	0.997	63.82	16.928%	13.623	8.284%	0.06724	0.997
V3	604	0.999	53.084	8.789%	9.042	4.553%	0.04136	0.999
V4	344	0.999	69.208	20.119%	14.722	8.415%	0.10588	0.999
V5	623	0.999	80.121	12.861%	14.245	5.965%	0.04957	0.999
V6	99	0.997	23.942	24.184%	3.874	8.187%	0.15707	0.997
V7	428	0.999	65.558	15.317%	12.114	5.599%	0.0726	0.999
V8	235	0.994	39.597	16.85%	6.953	11.064%	0.09531	0.993
V9	144	0.996	39.292	27.286%	8.808	12.051%	0.17933	0.997
V10	301	0.996	53.212	17.678%	9.305	10.341%	0.07687	0.995
V11	562	0.998	60.741	10.808%	12.072	5.571%	0.04321	0.998
V12	397	0.998	61.523	15.497%	13.016	7.779%	0.06845	0.998
V13	252	0.998	42.461	16.85%	7.375	8.018%	0.08449	0.998
V14	171	0.996	36.306	21.232%	6.439	10.895%	0.11068	0.996
V15	343	0.999	39.578	11.539%	6.388	5.431%	0.05157	0.999
V16	208	0.997	30.062	14.453%	7.354	8.398%	0.07495	0.996
V17	287	0.994	51.68	18.007%	9.223	10.851%	0.09137	0.993
V18	34	0.992	13.065	38.426%	3.852	18.406%	0.22911	0.992
V19	328	0.996	65.766	20.051%	11.201	10.898%	0.10439	0.995
V20	971	0.999	123.037	12.671%	27.244	6.069%	0.04451	0.999
V21	194	0.998	37.229	19.19%	7.119	8.981%	0.10207	0.997
V22	213	0.985	60.709	28.502%	14.083	19.124%	0.11505	0.984
V23	518	0.999	82.688	15.963%	17.995	6.707%	0.06881	0.999
V24	543	1.0	61.384	11.305%	13.591	4.058%	0.04894	1.0
V25	119	0.994	23.607	19.838%	4.198	11.16%	0.13806	0.993
V26	174	0.995	28.068	16.131%	5.093	9.762%	0.11852	0.994
V27	199	0.993	40.654	20.429%	7.594	12.592%	0.10472	0.992
V28	328	0.997	50.642	15.44%	10.408	7.909%	0.06518	0.997
V29	153	0.992	32.599	21.307%	6.223	13.708%	0.11604	0.991
V30	169	0.998	32.603	19.292%	6.076	6.681%	0.12651	0.998
V31	42	0.992	14.562	34.671%	3.349	16.787%	0.22875	0.992
V32	212	0.998	33.51	15.807%	5.753	6.588%	0.12122	0.998
V33	184	0.995	34.918	18.977%	6.274	9.81%	0.12627	0.995
V34	170	0.999	24.162	14.213%	4.315	3.749%	0.09407	0.999
V35	146	0.996	44.531	30.501%	10.879	14.871%	0.17962	0.996
V36	258	0.999	39.648	15.367%	7.684	6.093%	0.07897	0.999
V37	289	0.997	52.302	18.098%	8.16	7.409%	0.10036	0.997
V38	661	0.999	63.88	9.664%	11.383	4.066%	0.04117	0.999
V39	260	0.995	54.167	20.833%	9.302	11.319%	0.10639	0.994
V40	468	0.999	59.602	12.735%	10.091	6.261%	0.05499	0.998
V41	347	0.998	60.316	17.382%	10.698	8.331%	0.08765	0.998
V42	92	0.996	21.158	22.998%	3.74	10.888%	0.13154	0.995
V43	382	0.998	55.203	14.451%	9.745	6.371%	0.07595	0.998
V44	165	0.992	34.167	20.707%	6.964	13.475%	0.13347	0.992
V45	498	0.996	87.292	17.529%	17.53	10.298%	0.07288	0.995
V46	358	0.997	45.531	12.718%	8.538	7.653%	0.07046	0.997
V47	295	0.996	46.066	15.616%	9.201	9.47%	0.08547	0.996
V48	57	0.988	18.325	32.149%	3.815	18.25%	0.1996	0.987
V49	107	0.995	22.259	20.803%	5.096	10.387%	0.14017	0.995
V50	355	0.998	53.941	15.195%	9.014	7.272%	0.07247	0.997
V51	305	0.997	49.51	16.233%	8.399	8.378%	0.08299	0.997
V52	205	0.994	41.35	20.171%	6.985	11.204%	0.12676	0.993
V53	496	0.999	46.753	9.426%	9.141	4.001%	0.04908	0.999
V54	419	0.997	45.891	10.953%	8.427	7.147%	0.03877	0.997
V55	93	0.995	24.901	26.775%	4.583	12.271%	0.18317	0.994
V56	309	0.999	36.353	11.765%	6.009	4.627%	0.07449	0.999
V57	235	0.997	44.838	19.08%	7.21	8.909%	0.09491	0.996
V58	198	0.998	37.596	18.988%	6.671	8.043%	0.10729	0.997
V59	270	0.999	48.679	18.029%	9.791	7.125%	0.10359	0.999
