Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	213	0.992	42.416	19.914%	7.848	12.988%	0.08955	0.991
V2	342	0.998	65.394	19.121%	16.915	9.714%	0.10993	0.998
V3	148	0.992	33.591	22.697%	6.719	12.739%	0.13873	0.991
V4	206	0.998	32.298	15.679%	6.358	7.83%	0.07677	0.998
V5	138	0.99	32.198	23.332%	5.841	14.808%	0.13551	0.988
V6	186	0.999	29.447	15.832%	6.974	7.656%	0.07428	0.999
V7	141	0.997	28.96	20.539%	6.561	10.412%	0.12125	0.997
V8	177	0.99	40.196	22.71%	8.501	14.85%	0.13329	0.989
V9	123	0.997	25.953	21.1%	4.879	9.398%	0.111	0.997
V10	111	0.998	20.098	18.106%	3.877	6.023%	0.1248	0.998
V11	191	0.995	27.678	14.491%	5.534	10.412%	0.09604	0.994
V12	492	1.0	50.814	10.328%	13.958	4.326%	0.0522	1.0
V13	315	0.996	54.321	17.245%	10.165	10.545%	0.07428	0.995
V14	245	0.994	38.749	15.816%	8.405	11.297%	0.07961	0.993
V15	165	0.991	34.919	21.163%	6.683	13.999%	0.13479	0.99
V16	235	0.999	28.797	12.254%	5.017	4.535%	0.08284	0.999
V17	794	0.999	146.821	18.491%	46.453	9.429%	0.08956	0.999
V18	202	0.999	26.434	13.086%	4.757	5.667%	0.06877	0.999
V19	223	0.998	34.489	15.466%	6.104	7.779%	0.07269	0.998
V20	187	0.999	26.67	14.262%	5.099	5.628%	0.08553	0.999
V21	245	0.993	46.075	18.806%	9.512	12.116%	0.09612	0.992
V22	176	0.998	31.714	18.019%	7.009	8.993%	0.08741	0.998
V23	303	1.0	33.429	11.033%	5.821	2.987%	0.07257	1.0
V24	172	0.998	38.695	22.497%	9.195	10.503%	0.1172	0.998
V25	142	0.996	27.775	19.56%	5.162	10.104%	0.13029	0.995
V26	385	0.997	65.963	17.133%	11.896	9.316%	0.07422	0.997
V27	226	0.996	50.739	22.451%	9.943	11.784%	0.1091	0.996
V28	95	0.996	25.103	26.424%	6.192	11.311%	0.15743	0.996
V29	727	0.999	59.573	8.194%	11.116	4.317%	0.03086	0.999
V30	584	0.999	45.715	7.828%	7.2	3.52%	0.03804	0.999
V31	165	0.997	29.339	17.781%	4.941	7.52%	0.14275	0.997
V32	153	0.997	28.716	18.769%	5.699	9.901%	0.09791	0.998
V33	241	0.998	34.552	14.337%	5.729	5.687%	0.09941	0.998
V34	266	0.996	45.736	17.194%	8.345	10.499%	0.08425	0.995
V35	228	0.997	36.435	15.98%	6.355	8.376%	0.08772	0.997
V36	250	0.998	36.845	14.738%	7.133	7.028%	0.09871	0.998
V37	188	0.991	34.769	18.494%	7.099	13.498%	0.10938	0.989
V38	175	0.998	35.791	20.452%	7.558	6.777%	0.1172	0.998
V39	119	0.992	35.453	29.792%	7.131	15.124%	0.16777	0.992
V40	353	0.999	45.657	12.934%	8.558	5.374%	0.0893	0.999
V41	127	0.996	28.617	22.533%	5.684	10.456%	0.15884	0.996
V42	294	0.997	69.007	23.472%	19.481	12.697%	0.11265	0.997
V43	86	0.984	25.438	29.579%	4.978	19.232%	0.1683	0.981
V44	92	0.989	22.671	24.642%	4.226	15.074%	0.17472	0.988
V45	244	0.999	36.266	14.863%	6.349	6.494%	0.08668	0.998
V46	203	0.998	38.372	18.902%	7.746	8.839%	0.09319	0.998
V47	322	0.999	35.326	10.971%	6.06	4.297%	0.05186	0.999
V48	364	0.999	52.145	14.326%	11.388	6.934%	0.06866	0.999
V49	185	0.996	35.891	19.401%	6.414	10.677%	0.08991	0.995
V50	209	0.993	38.807	18.568%	6.774	12.037%	0.11008	0.992
V51	431	0.999	38.283	8.882%	6.526	3.352%	0.05443	0.999
V52	196	0.999	27.978	14.274%	5.342	5.588%	0.09223	0.999
V53	240	0.999	28.28	11.783%	5.114	5.875%	0.06515	0.998
V54	91	0.998	16.081	17.671%	3.837	8.142%	0.11614	0.998
V55	243	0.999	33.926	13.961%	6.233	5.994%	0.07554	0.999
V56	271	0.998	60.678	22.39%	13.503	10.17%	0.11229	0.998
V57	537	0.998	57.857	10.774%	10.176	6.521%	0.04901	0.998
V58	195	0.998	34.059	17.466%	6.929	7.33%	0.0946	0.998
V59	171	0.998	29.155	17.05%	5.508	7.187%	0.09905	0.998
V60	474	1.0	42.221	8.907%	7.264	3.342%	0.04887	1.0
V61	244	0.998	30.265	12.404%	5.224	6.216%	0.07174	0.998
V62	189	1.0	19.497	10.316%	3.777	2.416%	0.08333	1.0
V63	417	0.999	52.915	12.689%	8.821	6.298%	0.06531	0.999
V64	163	0.998	25.837	15.851%	4.7	7.487%	0.08253	0.998
V65	34	0.995	8.731	25.679%	2.418	10.273%	0.24566	0.995
V66	781	0.999	89.126	11.412%	16.021	5.812%	0.04532	0.999
V67	164	0.99	40.048	24.42%	8.28	15.224%	0.13851	0.989
V68	294	0.996	44.608	15.173%	8.88	8.507%	0.08974	0.996
V69	122	0.998	23.084	18.921%	5.94	7.232%	0.10741	0.998
V70	493	0.999	46.665	9.466%	8.6	3.236%	0.04593	0.999
V71	236	0.999	28.682	12.153%	5.732	5.39%	0.09208	0.999
V72	399	0.997	67.688	16.964%	14.299	9.713%	0.08237	0.997
V73	498	0.997	82.438	16.554%	16.055	8.508%	0.07813	0.997
V74	363	0.999	46.69	12.862%	8.355	4.877%	0.06381	0.999
V75	33	0.985	10.062	30.491%	2.286	18.362%	0.26485	0.983
V76	195	0.999	27.469	14.087%	5.783	5.71%	0.08068	0.999
V77	346	0.998	50.149	14.494%	8.263	6.989%	0.08327	0.998
V78	491	1.0	40.181	8.184%	6.439	2.148%	0.04931	1.0
V79	174	0.999	23.17	13.316%	5.515	3.984%	0.10489	0.999
V80	480	0.998	51.867	10.806%	9.279	6.579%	0.04929	0.998
V81	276	0.999	31.054	11.251%	5.868	4.832%	0.06557	0.999
V82	634	0.998	65.783	10.376%	11.695	5.882%	0.04875	0.998
V83	867	0.999	69.921	8.065%	12.396	4.416%	0.03282	0.999
V84	81	0.987	23.603	29.14%	4.271	15.797%	0.21613	0.986
V85	321	0.999	45.231	14.091%	10.94	5.943%	0.08721	0.999
V86	207	0.992	30.64	14.802%	7.608	12.731%	0.07669	0.99
V87	335	0.999	48.435	14.458%	11.586	7.555%	0.07198	0.999
V88	470	1.0	51.059	10.864%	9.823	4.18%	0.04853	1.0
V89	449	0.999	46.675	10.395%	7.472	4.621%	0.05898	0.999
V90	383	0.995	62.18	16.235%	11.261	10.35%	0.06728	0.994
V91	151	0.998	34.271	22.696%	9.136	11.127%	0.13185	0.998
V92	474	0.998	51.995	10.969%	12.485	6.593%	0.04919	0.998
V93	354	0.999	47.206	13.335%	8.794	5.322%	0.07655	0.999
V94	326	0.999	37.725	11.572%	7.892	4.739%	0.07517	0.999
V95	239	0.998	34.497	14.434%	6.237	5.962%	0.09703	0.998
V96	542	1.0	40.526	7.477%	8.277	2.972%	0.03616	1.0
V97	421	0.998	48.611	11.547%	8.106	6.64%	0.0604	0.997
V98	237	0.997	44.724	18.871%	9.183	10.835%	0.09527	0.997
V99	92	0.999	14.102	15.328%	3.385	5.296%	0.10861	0.999
V100	311	0.993	57.779	18.578%	10.607	11.442%	0.11325	0.992
