Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	27	0.947	12.091	44.781%	2.8	32.772%	0.47134	0.94
V2	359	0.999	38.647	10.765%	6.946	5.139%	0.08313	0.999
V3	252	1.0	17.924	7.113%	3.397	2.319%	0.05222	1.0
V4	115	0.996	22.853	19.872%	4.59	9.26%	0.15345	0.995
V5	401	0.998	45.898	11.446%	7.916	6.09%	0.05542	0.998
V6	326	0.998	35.029	10.745%	6.991	5.98%	0.07871	0.998
V7	344	0.997	69.778	20.284%	15.742	10.477%	0.09834	0.997
V8	225	1.0	20.688	9.195%	4.404	4.0%	0.05784	1.0
V9	341	0.995	55.049	16.143%	9.154	10.558%	0.08753	0.994
V10	382	0.998	58.881	15.414%	11.733	7.118%	0.09961	0.998
V11	294	0.998	35.614	12.114%	6.988	6.533%	0.07689	0.998
V12	516	1.0	49.206	9.536%	10.121	3.22%	0.05153	1.0
V13	298	0.999	34.851	11.695%	5.709	4.817%	0.10076	0.999
V14	316	1.0	21.779	6.892%	5.387	2.201%	0.04756	1.0
V15	146	0.995	27.775	19.024%	4.773	10.396%	0.12595	0.995
V16	674	0.999	55.398	8.219%	8.472	3.346%	0.04335	0.999
V17	453	1.0	41.287	9.114%	7.381	3.224%	0.05495	1.0
V18	1472	1.0	48.441	3.291%	11.652	0.968%	0.01575	1.0
V19	198	0.996	41.238	20.827%	7.072	11.863%	0.12085	0.995
V20	306	0.996	45.515	14.874%	8.887	9.335%	0.06334	0.996
V21	142	0.999	21.539	15.168%	4.283	5.861%	0.0872	0.999
V22	246	0.995	45.343	18.432%	8.073	10.519%	0.1205	0.994
V23	563	0.998	48.034	8.532%	8.977	6.041%	0.03663	0.998
V24	185	1.0	14.691	7.941%	2.744	2.132%	0.05731	1.0
V25	111	0.995	20.335	18.32%	3.721	9.662%	0.12964	0.995
V26	259	0.999	28.217	10.895%	5.416	5.425%	0.07757	0.999
V27	310	0.999	39.819	12.845%	7.556	6.621%	0.05588	0.999
V28	80	0.996	20.135	25.169%	3.8	10.979%	0.16804	0.996
V29	319	0.997	44.552	13.966%	8.173	7.597%	0.07051	0.997
V30	215	0.999	26.927	12.524%	5.052	5.781%	0.08189	0.999
V31	449	0.999	36.504	8.13%	6.741	3.452%	0.04507	0.999
V32	425	0.998	46.402	10.918%	8.603	6.778%	0.05652	0.997
V33	263	0.998	39.911	15.175%	7.386	6.669%	0.09882	0.998
V34	221	0.996	38.291	17.326%	7.347	8.943%	0.11063	0.996
V35	876	0.998	88.194	10.068%	16.217	6.613%	0.03929	0.998
V36	111	0.996	25.941	23.37%	4.643	9.515%	0.14995	0.996
V37	318	0.999	30.39	9.557%	5.64	4.63%	0.05932	0.999
V38	414	1.0	42.451	10.254%	8.884	3.975%	0.05191	0.999
V39	681	0.999	57.263	8.409%	10.15	4.225%	0.04907	0.999
V40	289	0.997	36.696	12.698%	6.923	7.571%	0.08278	0.997
V41	263	0.999	27.971	10.635%	4.521	3.61%	0.08254	0.999
V42	331	0.995	68.116	20.579%	13.484	12.193%	0.10492	0.995
V43	389	0.998	53.982	13.877%	8.771	6.731%	0.07547	0.998
V44	277	0.999	34.847	12.58%	6.784	4.69%	0.07094	0.999
V45	539	1.0	47.234	8.763%	8.581	4.167%	0.05188	1.0
V46	164	0.994	31.619	19.28%	6.536	11.378%	0.16107	0.993
V47	331	0.996	43.652	13.188%	9.619	8.916%	0.07319	0.996
V48	411	0.998	53.205	12.945%	9.26	6.245%	0.07065	0.998
V49	36	0.989	11.74	32.611%	2.498	14.771%	0.4513	0.989
V50	350	0.996	57.528	16.437%	11.469	9.543%	0.09538	0.995
V51	175	0.997	31.378	17.93%	5.41	8.822%	0.14367	0.996
V52	263	0.995	39.002	14.83%	7.172	10.079%	0.08485	0.994
V53	360	0.998	55.235	15.343%	9.893	6.261%	0.11319	0.998
V54	247	0.997	35.943	14.552%	6.449	7.858%	0.08708	0.997
V55	464	0.997	60.911	13.127%	11.135	7.321%	0.07954	0.997
V56	1103	0.999	66.074	5.99%	13.088	3.468%	0.02548	0.999
V57	484	0.999	53.268	11.006%	9.853	5.741%	0.04475	0.999
V58	195	0.994	40.919	20.984%	7.039	12.056%	0.12703	0.993
V59	237	1.0	23.082	9.739%	5.551	4.265%	0.05438	1.0
V60	412	0.999	42.855	10.402%	7.832	4.38%	0.06206	0.999
V61	293	0.998	34.598	11.808%	6.888	6.557%	0.06761	0.998
V62	284	0.997	38.653	13.61%	7.765	8.301%	0.08834	0.996
V63	203	0.999	24.084	11.864%	4.781	4.565%	0.0726	0.999
V64	434	0.999	39.813	9.174%	6.411	4.265%	0.05017	0.999
V65	474	1.0	39.036	8.235%	7.73	3.136%	0.04846	1.0
V66	528	0.998	94.835	17.961%	19.448	9.538%	0.07594	0.998
V67	57	0.996	11.026	19.344%	2.645	8.65%	0.12852	0.996
V68	133	1.0	13.378	10.059%	2.795	2.513%	0.10592	1.0
V69	60	0.972	21.2	35.333%	4.571	23.511%	0.33103	0.969
V70	206	0.999	19.797	9.61%	4.2	5.197%	0.08692	0.999
V71	260	0.998	36.792	14.151%	7.346	5.757%	0.08328	0.998
V72	160	0.995	26.215	16.384%	4.802	9.987%	0.13362	0.994
V73	150	0.998	20.888	13.925%	3.871	6.832%	0.12204	0.998
V74	356	0.999	47.85	13.441%	7.774	4.491%	0.07745	0.999
V75	98	0.995	21.707	22.15%	4.227	10.216%	0.19097	0.995
V76	765	0.999	49.198	6.431%	11.884	3.374%	0.0346	0.999
V77	134	0.998	21.719	16.208%	4.663	7.212%	0.11091	0.998
V78	353	0.997	46.516	13.177%	8.252	7.51%	0.08732	0.997
V79	684	1.0	41.216	6.026%	6.885	1.603%	0.03479	1.0
V80	147	0.997	17.285	11.759%	4.209	7.769%	0.06617	0.997
V81	269	0.996	55.812	20.748%	10.508	9.584%	0.14517	0.996
V82	178	1.0	14.116	7.93%	2.677	2.247%	0.08136	1.0
V83	99	0.997	17.762	17.941%	3.654	7.915%	0.14766	0.997
V84	159	0.996	28.978	18.225%	5.099	8.695%	0.16281	0.996
V85	106	0.998	17.571	16.576%	3.042	7.466%	0.11952	0.997
V86	462	1.0	23.221	5.026%	5.227	1.58%	0.03291	1.0
V87	268	0.998	42.336	15.797%	8.145	7.555%	0.08247	0.998
V88	506	0.999	49.035	9.691%	9.0	5.467%	0.04274	0.999
V89	433	0.997	54.717	12.637%	10.405	7.868%	0.06862	0.997
V90	195	0.993	44.316	22.726%	7.24	12.964%	0.13769	0.993
V91	198	0.998	27.521	13.899%	5.079	6.764%	0.0889	0.998
V92	224	0.997	31.55	14.085%	5.571	7.441%	0.08921	0.997
V93	189	0.999	21.683	11.472%	3.846	3.706%	0.09149	0.999
V94	82	0.999	15.756	19.215%	3.945	8.033%	0.11093	0.999
V95	130	0.995	25.843	19.879%	4.621	9.947%	0.13867	0.995
V96	231	0.996	34.941	15.126%	6.665	8.952%	0.10457	0.996
V97	93	0.996	26.939	28.967%	5.382	12.383%	0.19318	0.996
V98	257	0.999	32.664	12.71%	6.351	5.426%	0.06918	0.999
V99	192	1.0	13.835	7.206%	2.647	1.984%	0.05193	1.0
V100	219	0.998	33.464	15.28%	6.29	7.534%	0.09597	0.998
