Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	135	0.986	43.417	32.161%	8.399	19.438%	0.25396	0.985
V2	616	0.999	69.164	11.228%	14.109	4.428%	0.04492	0.999
V3	235	0.979	66.756	28.407%	19.155	21.569%	0.12678	0.977
V4	159	0.982	48.122	30.265%	10.372	19.432%	0.19233	0.979
V5	270	0.998	48.995	18.146%	10.275	7.887%	0.10274	0.998
V6	172	0.984	50.076	29.114%	9.342	20.129%	0.16503	0.982
V7	398	0.999	48.565	12.202%	10.328	4.828%	0.05123	0.999
V8	271	0.974	74.547	27.508%	20.781	22.781%	0.14348	0.971
V9	202	0.998	31.163	15.427%	8.535	5.864%	0.09865	0.998
V10	237	0.963	65.188	27.505%	19.195	27.111%	0.13457	0.957
V11	160	0.986	49.886	31.179%	11.08	17.129%	0.16808	0.985
V12	562	0.999	58.219	10.359%	10.156	4.067%	0.05038	0.999
V13	626	0.998	78.928	12.608%	18.572	6.505%	0.05871	0.998
V14	344	0.983	86.095	25.028%	18.776	18.582%	0.10178	0.981
V15	192	0.996	47.931	24.964%	14.034	13.19%	0.10902	0.996
V16	320	0.997	50.893	15.904%	10.499	7.958%	0.09285	0.997
V17	86	0.99	21.801	25.35%	4.896	14.871%	0.19828	0.989
V18	271	0.947	87.386	32.246%	27.612	32.575%	0.12014	0.939
V19	373	0.999	49.974	13.398%	9.844	5.189%	0.06768	0.999
V20	421	0.998	59.484	14.129%	15.193	6.257%	0.07102	0.998
V21	826	0.998	104.107	12.604%	25.299	7.014%	0.04344	0.998
V22	328	0.995	55.052	16.784%	11.902	10.829%	0.07995	0.994
V23	240	1.0	21.576	8.99%	5.308	2.698%	0.05911	1.0
V24	136	0.993	34.633	25.465%	7.543	12.334%	0.15295	0.992
V25	192	0.996	50.276	26.185%	11.833	14.316%	0.14591	0.996
V26	368	0.983	108.863	29.582%	31.762	20.866%	0.09776	0.982
V27	265	0.998	37.572	14.178%	9.396	6.327%	0.07226	0.998
V28	617	0.999	91.764	14.873%	18.805	5.995%	0.06038	0.999
V29	239	0.969	77.315	32.349%	20.455	25.607%	0.13862	0.966
V30	164	0.985	41.512	25.312%	12.214	17.04%	0.13003	0.984
V31	187	0.999	27.752	14.841%	6.141	5.244%	0.07359	0.999
V32	205	0.96	82.936	40.457%	17.099	30.916%	0.22668	0.953
V33	442	0.988	109.829	24.848%	23.374	16.211%	0.07605	0.987
V34	303	0.986	70.734	23.345%	19.066	16.746%	0.10612	0.985
V35	116	0.986	29.102	25.088%	6.463	16.395%	0.18405	0.985
V36	356	0.92	136.075	38.223%	41.945	40.47%	0.13635	0.908
V37	533	0.99	132.744	24.905%	28.907	16.35%	0.11105	0.99
V38	863	0.999	92.616	10.732%	24.162	5.31%	0.03616	1.0
V39	319	0.995	61.56	19.298%	13.08	10.103%	0.11382	0.995
V40	539	0.987	159.036	29.506%	44.692	17.267%	0.14662	0.986
V41	155	0.996	42.8	27.613%	12.364	13.81%	0.13353	0.996
V42	80	0.988	28.233	35.291%	6.713	16.964%	0.24782	0.987
V43	100	0.995	25.892	25.892%	6.094	11.587%	0.15826	0.995
V44	378	0.984	97.786	25.869%	18.999	18.208%	0.12137	0.981
V45	363	0.999	40.96	11.284%	8.034	3.716%	0.07374	0.999
V46	513	1.0	35.993	7.016%	6.701	2.615%	0.03503	1.0
V47	406	0.999	43.475	10.708%	9.093	4.821%	0.05905	0.999
V48	226	0.989	59.959	26.531%	14.007	15.029%	0.15647	0.988
V49	192	0.969	69.251	36.068%	18.119	24.661%	0.21259	0.967
V50	214	0.995	61.818	28.887%	16.023	15.553%	0.15544	0.995
V51	306	0.998	49.473	16.168%	9.294	7.417%	0.07712	0.998
V52	356	0.994	68.266	19.176%	13.794	10.878%	0.09495	0.994
V53	513	0.987	101.711	19.827%	26.073	16.39%	0.08977	0.985
V54	172	0.97	45.226	26.294%	11.814	24.267%	0.10613	0.965
V55	544	0.999	53.579	9.849%	13.813	4.336%	0.0444	0.999
V56	180	0.991	52.402	29.112%	11.007	14.177%	0.15015	0.991
V57	325	0.997	60.088	18.489%	10.883	8.041%	0.08409	0.997
V58	132	0.95	51.624	39.109%	13.119	31.343%	0.24696	0.943
V59	251	0.997	44.855	17.871%	9.765	7.587%	0.09777	0.997
V60	153	0.975	68.685	44.892%	16.718	28.118%	0.21278	0.975
V61	28	0.989	8.432	30.114%	1.926	15.726%	0.24589	0.989
V62	295	0.994	60.907	20.646%	11.938	11.42%	0.09939	0.993
V63	94	0.999	15.299	16.276%	3.524	5.349%	0.11729	0.999
V64	109	0.983	32.199	29.54%	7.429	18.328%	0.15381	0.982
V65	538	0.999	66.235	12.311%	17.67	5.417%	0.05755	0.999
V66	110	0.968	43.918	39.925%	10.642	25.139%	0.25836	0.965
V67	335	0.993	86.473	25.813%	21.458	12.16%	0.13403	0.992
V68	154	0.998	30.138	19.57%	6.248	7.08%	0.14655	0.997
V69	334	0.982	92.879	27.808%	21.056	18.959%	0.16161	0.98
V70	213	0.992	49.839	23.399%	11.966	12.388%	0.15021	0.992
V71	304	0.948	134.502	44.244%	37.159	33.394%	0.1736	0.944
V72	154	0.999	21.451	13.929%	5.876	4.687%	0.08011	0.999
V73	249	0.996	47.567	19.103%	9.428	9.13%	0.08595	0.996
V74	770	0.969	209.766	27.242%	81.681	25.685%	0.09825	0.967
V75	152	0.994	34.35	22.599%	7.87	11.949%	0.1389	0.994
V76	279	0.994	63.272	22.678%	16.508	11.211%	0.11991	0.994
V77	254	0.992	54.681	21.528%	9.99	13.859%	0.08749	0.99
V78	351	0.997	63.14	17.989%	13.109	7.71%	0.06729	0.997
V79	208	0.989	59.188	28.456%	12.492	15.017%	0.15465	0.988
V80	486	0.998	70.626	14.532%	13.624	6.173%	0.06438	0.998
V81	109	0.995	26.962	24.736%	5.189	10.29%	0.1736	0.995
V82	109	0.989	27.29	25.037%	7.173	15.575%	0.13432	0.988
V83	174	0.97	57.376	32.975%	14.158	24.638%	0.17229	0.966
V84	117	0.995	33.818	28.904%	6.577	12.731%	0.23002	0.995
V85	258	0.997	49.428	19.158%	10.221	7.997%	0.11639	0.997
V86	64	0.985	20.427	31.917%	4.766	17.198%	0.2397	0.984
V87	96	0.969	40.64	42.333%	9.726	24.578%	0.24317	0.967
V88	412	0.971	109.355	26.542%	31.149	25.604%	0.09013	0.968
V89	202	0.992	40.784	20.19%	10.342	12.512%	0.11274	0.992
