Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	465	0.988	130.613	28.089%	39.31	16.981%	0.11417	0.988
V2	587	0.865	367.435	62.595%	97.29	50.385%	0.32629	0.847
V3	841	0.928	484.493	57.609%	223.404	40.753%	0.24711	0.927
V4	210	0.808	137.096	65.284%	39.528	59.242%	0.32505	0.78
V5	191	0.925	111.498	58.376%	37.133	39.786%	0.30221	0.921
V6	678	0.739	618.016	91.153%	200.569	67.357%	0.50971	0.719
V7	120	0.655	101.419	84.516%	37.412	75.553%	0.71123	0.622
V8	461	0.906	307.995	66.81%	131.583	43.885%	0.42602	0.904
V9	197	0.824	126.608	64.268%	55.026	58.285%	0.30412	0.814
V10	201	0.798	131.208	65.278%	42.522	60.298%	0.3673	0.773
V11	223	0.896	118.782	53.265%	40.13	44.362%	0.36261	0.888
V12	438	0.996	91.151	20.811%	28.184	8.925%	0.11875	0.996
V13	673	0.888	456.881	67.887%	162.897	45.919%	0.57162	0.883
V14	330	0.959	145.675	44.144%	64.568	32.869%	0.16516	0.958
V15	370	0.897	205.687	55.591%	66.616	47.571%	0.29164	0.891
V16	260	0.893	184.28	70.877%	66.113	45.074%	0.61828	0.889
V17	285	0.718	230.594	80.91%	68.386	70.494%	0.46907	0.679
V18	137	0.917	76.322	55.709%	17.497	39.983%	0.3049	0.906
V19	512	0.827	326.418	63.754%	94.138	56.458%	0.27662	0.803
V20	146	0.93	70.617	48.368%	23.239	36.846%	0.26019	0.925
V21	1024	0.995	200.742	19.604%	63.809	10.882%	0.07305	0.994
V22	252	0.998	37.868	15.027%	7.63	6.513%	0.07432	0.998
V23	34	0.673	32.915	96.809%	10.981	80.953%	0.68453	0.647
V24	292	0.776	188.322	64.494%	79.099	64.124%	0.36424	0.76
V25	802	0.994	158.578	19.773%	56.507	11.457%	0.07097	0.994
V26	307	0.968	97.136	31.64%	23.623	25.061%	0.11347	0.964
