Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	328	0.999	45.276	13.804%	8.542	5.272%	0.08414	0.999
V2	215	0.999	25.606	11.91%	5.205	4.846%	0.06691	0.999
V3	265	0.994	50.093	18.903%	8.996	10.656%	0.13133	0.994
V4	871	1.0	50.935	5.848%	14.074	2.37%	0.02263	1.0
V5	645	1.0	41.725	6.469%	7.345	2.561%	0.03423	1.0
V6	260	0.998	47.835	18.398%	11.818	8.082%	0.07794	0.997
V7	238	0.994	56.707	23.826%	11.547	12.012%	0.12801	0.994
V8	302	0.997	54.823	18.153%	11.122	9.215%	0.08856	0.997
V9	210	0.992	40.894	19.473%	8.155	13.502%	0.10816	0.99
V10	243	0.999	32.117	13.217%	6.13	5.607%	0.07981	0.999
V11	326	0.989	84.906	26.045%	18.677	16.628%	0.10271	0.989
V12	235	0.995	41.459	17.642%	9.403	10.093%	0.09996	0.995
V13	352	1.0	23.848	6.775%	4.237	2.027%	0.04854	1.0
V14	213	0.992	42.26	19.84%	8.449	12.827%	0.09635	0.991
V15	51	0.974	16.697	32.739%	3.802	22.521%	0.23006	0.971
V16	220	0.997	41.972	19.078%	9.049	8.588%	0.10284	0.997
V17	349	0.992	87.771	25.149%	17.87	15.094%	0.12127	0.992
V18	43	0.708	38.818	90.274%	11.583	71.697%	0.71707	0.676
V19	171	0.998	27.658	16.174%	5.186	7.212%	0.10158	0.998
V20	444	0.999	41.462	9.338%	8.935	4.94%	0.04714	0.999
V21	461	0.991	80.848	17.538%	21.517	13.391%	0.11006	0.99
V22	412	0.994	65.424	15.88%	16.19	11.412%	0.08317	0.993
V23	605	0.999	59.805	9.885%	10.996	4.054%	0.04033	0.999
V24	134	0.971	42.039	31.372%	9.996	24.075%	0.17434	0.966
V25	448	0.997	57.868	12.917%	10.506	7.716%	0.07025	0.997
V26	274	0.994	44.173	16.122%	8.08	11.122%	0.08345	0.993
V27	246	0.995	62.813	25.534%	13.738	12.692%	0.15006	0.995
V28	132	0.999	15.817	11.983%	3.065	4.543%	0.12698	0.999
V29	606	0.998	65.471	10.804%	12.237	6.497%	0.04635	0.998
V30	542	0.998	57.184	10.551%	14.262	6.262%	0.04783	0.998
V31	121	0.998	16.613	13.73%	4.721	7.229%	0.08205	0.998
V32	195	0.999	30.07	15.421%	6.159	5.432%	0.1157	0.999
V33	343	0.993	75.395	21.981%	16.579	12.85%	0.09773	0.993
V34	348	0.999	40.982	11.776%	7.609	4.961%	0.07368	0.999
V35	842	0.998	108.694	12.909%	22.543	6.89%	0.04589	0.998
V36	65	0.985	23.843	36.682%	4.66	17.601%	0.30454	0.984
V37	687	0.998	89.879	13.083%	17.68	6.032%	0.05681	0.998
V38	151	0.992	36.983	24.492%	8.305	12.634%	0.16082	0.991
V39	195	0.998	41.604	21.335%	8.187	6.504%	0.15512	0.998
V40	223	0.987	58.698	26.322%	14.823	17.581%	0.13237	0.986
V41	431	1.0	35.396	8.213%	7.03	3.615%	0.04213	1.0
V42	140	0.983	38.518	27.513%	8.479	18.261%	0.17763	0.981
V43	116	0.985	31.587	27.23%	6.114	17.694%	0.16579	0.982
V44	244	0.996	40.271	16.505%	7.447	9.904%	0.0827	0.995
V45	390	0.998	49.666	12.735%	8.978	6.837%	0.07603	0.997
V46	255	0.978	68.136	26.72%	16.585	21.985%	0.119	0.974
V47	324	0.987	73.814	22.782%	16.452	16.299%	0.11643	0.985
V48	347	0.995	49.485	14.261%	10.795	10.144%	0.07417	0.994
V49	511	0.999	54.956	10.755%	10.424	5.261%	0.05333	0.998
V50	495	0.993	82.909	16.749%	18.313	12.011%	0.06216	0.992
V51	314	0.997	50.333	16.03%	9.035	7.227%	0.09391	0.997
V52	282	0.998	51.164	18.143%	9.511	9.403%	0.0974	0.998
V53	220	0.999	25.092	11.405%	5.175	3.748%	0.10503	0.999
V54	93	0.991	23.887	25.685%	4.679	13.828%	0.22668	0.99
V55	496	1.0	55.39	11.167%	11.401	3.294%	0.06524	1.0
V56	428	0.997	69.573	16.255%	13.012	8.855%	0.07612	0.997
V57	183	0.999	23.778	12.993%	4.31	5.583%	0.08083	0.999
V58	656	1.0	44.169	6.733%	10.427	3.216%	0.03086	0.999
V59	154	0.998	25.985	16.873%	5.818	6.984%	0.11796	0.998
V60	539	0.996	72.008	13.36%	15.097	8.637%	0.06496	0.996
