Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	568	0.932	291.119	51.253%	72.025	36.521%	0.3272	0.924
V2	373	0.993	83.414	22.363%	24.464	11.693%	0.1358	0.993
V3	349	0.755	257.467	73.773%	78.999	70.314%	0.45768	0.723
V4	290	0.952	132.347	45.637%	31.254	32.503%	0.18926	0.947
V5	361	0.886	222.414	61.611%	64.746	48.01%	0.32258	0.877
V6	105	0.917	48.525	46.214%	12.239	39.983%	0.21213	0.902
V7	635	0.877	382.579	60.249%	139.542	51.92%	0.30036	0.871
V8	159	0.87	145.489	91.503%	66.119	60.185%	0.60078	0.874
V9	72	0.982	24.718	34.331%	5.412	18.854%	0.21661	0.981
V10	289	0.762	260.825	90.251%	119.033	69.619%	0.56121	0.759
V11	357	0.806	222.73	62.389%	65.867	60.251%	0.32028	0.775
V12	142	0.797	99.23	69.88%	29.631	64.143%	0.47267	0.772
V13	93	0.971	38.154	41.026%	8.446	24.766%	0.23424	0.968
V14	488	0.769	485.595	99.507%	193.619	69.454%	0.7008	0.768
V15	126	0.961	50.871	40.374%	12.372	28.443%	0.27424	0.957
V16	341	0.971	141.904	41.614%	38.493	27.596%	0.18573	0.97
V17	129	0.958	52.478	40.681%	11.48	28.673%	0.251	0.952
V18	160	0.938	71.496	44.685%	21.835	38.72%	0.21834	0.934
V19	257	0.808	215.225	83.745%	87.483	64.268%	0.53222	0.806
V20	459	0.934	256.923	55.975%	81.976	39.719%	0.2836	0.931
V21	564	0.677	472.665	83.806%	149.006	74.242%	0.49911	0.636
V22	301	0.807	192.639	64.0%	55.871	59.855%	0.40988	0.776
V23	196	0.971	85.088	43.412%	19.294	25.81%	0.264	0.969
V24	379	0.942	187.966	49.595%	54.392	35.774%	0.30026	0.937
V25	338	0.95	168.469	49.843%	40.869	35.045%	0.2684	0.947
V26	92	0.676	82.167	89.312%	23.997	79.637%	0.62314	0.633
V27	191	0.95	83.104	43.51%	22.741	35.348%	0.20469	0.947
V28	155	0.975	72.135	46.539%	17.701	24.059%	0.31367	0.974
V29	242	0.723	283.6	117.19%	138.321	76.375%	0.88987	0.728
V30	457	0.746	318.768	69.752%	99.329	70.344%	0.38962	0.708
V31	179	0.888	116.456	65.059%	37.509	50.065%	0.39454	0.883
V32	250	0.973	90.629	36.252%	20.318	24.382%	0.14532	0.971
V33	372	0.878	233.652	62.81%	63.941	48.482%	0.3479	0.865
V34	350	0.901	180.968	51.705%	44.365	43.316%	0.25377	0.884
V35	158	0.752	111.376	70.491%	32.784	68.84%	0.43433	0.712
