Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	117	0.991	28.311	24.197%	6.712	13.902%	0.17172	0.991
V2	256	0.993	46.29	18.082%	15.285	11.74%	0.07928	0.993
V3	515	0.997	64.318	12.489%	13.875	7.399%	0.04328	0.997
V4	185	0.991	37.214	20.116%	8.319	13.265%	0.10308	0.99
V5	134	0.991	29.353	21.905%	6.036	13.209%	0.13753	0.99
V6	51	0.926	27.762	54.435%	5.601	37.676%	0.33291	0.914
V7	427	1.0	34.927	8.18%	7.384	3.131%	0.03285	0.999
V8	317	0.986	70.049	22.097%	14.096	16.664%	0.08289	0.983
V9	245	0.996	54.936	22.423%	11.157	9.311%	0.1218	0.996
V10	549	0.993	84.928	15.47%	16.569	11.476%	0.05348	0.992
V11	104	0.996	21.558	20.729%	4.032	8.688%	0.14193	0.996
V12	496	0.998	49.621	10.004%	15.641	5.902%	0.03333	0.998
V13	225	0.991	44.647	19.843%	18.372	14.136%	0.07248	0.99
V14	730	0.994	117.708	16.124%	23.69	11.267%	0.05053	0.993
V15	171	0.996	30.406	17.781%	7.449	8.686%	0.11418	0.996
V16	153	0.998	23.624	15.441%	5.198	6.532%	0.07802	0.998
V17	288	0.998	37.384	12.981%	7.66	5.991%	0.06189	0.998
V18	464	0.997	60.869	13.118%	16.714	7.991%	0.04698	0.997
V19	186	0.998	34.398	18.494%	7.425	7.333%	0.10723	0.998
V20	647	0.998	83.572	12.917%	16.597	6.651%	0.04091	0.998
V21	215	0.993	43.425	20.198%	9.077	12.779%	0.09992	0.992
V22	582	0.995	85.908	14.761%	19.908	10.258%	0.05738	0.994
V23	435	0.989	88.572	20.361%	21.782	15.197%	0.07828	0.988
V24	113	0.981	37.615	33.288%	8.784	21.684%	0.17973	0.98
V25	216	0.989	52.626	24.364%	10.495	15.048%	0.11508	0.988
V26	582	0.999	57.763	9.925%	10.09	4.63%	0.04715	0.999
V27	517	0.989	89.424	17.297%	24.001	14.913%	0.04621	0.987
V28	587	0.996	75.098	12.794%	18.21	8.635%	0.04328	0.996
V29	115	0.959	38.983	33.898%	9.223	29.268%	0.18829	0.952
V30	414	0.999	47.049	11.364%	10.696	5.758%	0.05086	0.999
V31	220	0.999	24.415	11.098%	4.928	4.669%	0.05818	0.999
V32	568	0.998	65.609	11.551%	12.669	6.599%	0.05446	0.998
V33	126	0.995	24.188	19.197%	4.35	10.532%	0.1676	0.994
V34	139	0.996	23.338	16.79%	6.188	8.594%	0.12697	0.996
V35	325	0.998	47.908	14.741%	12.825	6.987%	0.05119	0.998
V36	435	0.999	49.014	11.268%	8.977	5.289%	0.05243	0.999
V37	79	0.983	20.588	26.061%	4.656	18.477%	0.14773	0.981
V38	392	0.999	39.892	10.177%	9.38	5.022%	0.0545	0.999
V39	419	0.992	73.228	17.477%	15.945	12.814%	0.06867	0.991
V40	478	0.999	43.037	9.004%	7.403	3.203%	0.04973	0.999
V41	293	0.992	56.262	19.202%	11.553	12.535%	0.08003	0.991
V42	285	0.999	33.937	11.908%	6.667	5.731%	0.07431	0.999
V43	126	0.993	33.77	26.802%	6.374	12.308%	0.1679	0.992
V44	398	0.998	53.864	13.534%	10.835	6.85%	0.05704	0.997
V45	167	0.995	30.894	18.499%	6.23	10.097%	0.09416	0.995
V46	50	0.992	16.289	32.578%	3.533	13.815%	0.33935	0.991
V47	243	0.992	47.311	19.47%	11.101	13.203%	0.08725	0.991
V48	321	0.996	51.357	15.999%	9.307	8.722%	0.09305	0.996
V49	477	0.997	55.942	11.728%	10.302	7.284%	0.03838	0.997
V50	373	0.997	70.263	18.837%	13.903	8.659%	0.08573	0.997
V51	445	0.997	54.744	12.302%	10.935	7.213%	0.0523	0.997
V52	558	0.999	55.542	9.954%	11.241	3.946%	0.04845	0.999
V53	544	0.986	115.224	21.181%	32.362	16.77%	0.06595	0.985
V54	312	0.993	59.019	18.916%	10.239	11.402%	0.09125	0.992
V55	169	0.999	24.419	14.449%	5.151	5.727%	0.08544	0.999
V56	98	0.991	26.843	27.391%	5.477	14.627%	0.16487	0.99
V57	481	0.997	53.291	11.079%	11.325	7.162%	0.04662	0.997
V58	286	0.998	44.638	15.608%	8.828	8.295%	0.07461	0.997
V59	385	0.998	50.464	13.108%	11.836	6.594%	0.06296	0.998
V60	517	0.997	74.039	14.321%	28.599	8.515%	0.04263	0.997
V61	158	0.999	25.7	16.266%	6.329	6.365%	0.10858	0.999
V62	338	0.996	48.059	14.219%	9.723	8.524%	0.06561	0.996
V63	344	0.996	52.048	15.13%	9.178	8.761%	0.08062	0.996
V64	77	0.99	25.087	32.581%	5.03	14.302%	0.2561	0.989
V65	341	0.998	37.073	10.872%	8.876	5.874%	0.04847	0.998
V66	342	0.997	47.511	13.892%	9.46	7.379%	0.06204	0.997
V67	109	0.981	38.618	35.429%	8.3	19.408%	0.24998	0.98
V68	636	0.999	55.497	8.726%	10.896	4.503%	0.0374	0.999
V69	192	0.996	37.324	19.44%	6.601	8.81%	0.12192	0.996
V70	314	0.999	31.826	10.136%	6.207	3.905%	0.05154	0.999
V71	44	0.936	18.384	41.782%	8.243	35.738%	0.2475	0.933
V72	149	0.998	21.658	14.536%	4.403	6.463%	0.11391	0.998
V73	503	0.988	100.382	19.957%	19.905	15.826%	0.09313	0.985
V74	189	0.997	30.17	15.963%	6.146	8.029%	0.09087	0.997
V75	307	0.989	66.539	21.674%	16.5	15.064%	0.09841	0.987
V76	800	0.998	85.104	10.638%	16.979	6.302%	0.03169	0.998
V77	105	0.958	41.049	39.094%	11.227	28.656%	0.22191	0.954
V78	57	0.969	20.719	36.349%	5.265	24.737%	0.29139	0.966
V79	95	0.985	23.108	24.324%	6.369	17.016%	0.15753	0.984
V80	325	0.998	32.007	9.848%	5.975	5.65%	0.06016	0.998
V81	572	1.0	49.514	8.656%	9.56	3.073%	0.04368	1.0
V82	584	0.996	92.879	15.904%	19.066	9.513%	0.06133	0.995
V83	94	0.995	17.363	18.471%	4.174	10.879%	0.11351	0.995
V84	296	0.996	54.671	18.47%	10.76	9.016%	0.10484	0.996
V85	248	0.999	32.911	13.271%	9.518	5.339%	0.07551	0.999
V86	291	0.989	68.348	23.487%	15.901	15.519%	0.11512	0.987
V87	291	0.993	53.913	18.527%	10.73	12.183%	0.08825	0.991
V88	200	0.998	35.73	17.865%	7.903	7.841%	0.08762	0.997
V89	203	0.995	37.385	18.416%	6.914	9.904%	0.10845	0.995
V90	336	0.995	55.365	16.478%	12.634	10.193%	0.07417	0.995
V91	183	0.996	36.313	19.843%	7.401	8.731%	0.11288	0.996
V92	453	0.999	34.535	7.624%	9.558	3.357%	0.03117	0.999
V93	315	0.999	45.892	14.569%	8.468	5.028%	0.06325	0.999
V94	233	0.996	50.035	21.474%	9.899	10.719%	0.10268	0.996
V95	466	0.998	58.653	12.586%	10.798	5.607%	0.05811	0.998
V96	229	0.985	58.639	25.607%	11.787	17.129%	0.11761	0.983
V97	162	0.999	14.583	9.002%	3.698	4.135%	0.05576	0.999
V98	68	0.984	16.789	24.69%	5.807	18.076%	0.10828	0.983
V99	83	0.966	28.067	33.816%	7.5	26.175%	0.1798	0.962
V100	113	0.996	20.111	17.797%	5.016	8.803%	0.09604	0.996
