Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
V1	104	0.744	81.454	78.321%	25.202	73.553%	0.45786	0.714
V2	326	0.985	126.861	38.914%	39.133	20.09%	0.19248	0.985
V3	237	0.865	182.617	77.054%	53.572	72.269%	0.47156	0.857
V4	177	0.754	160.561	90.712%	45.93	82.373%	0.65642	0.73
V5	443	0.979	226.542	51.138%	97.518	31.571%	0.2365	0.979
V6	140	0.82	159.305	113.789%	76.816	67.57%	0.87963	0.824
V7	434	0.993	121.723	28.047%	29.633	13.929%	0.11878	0.993
V8	164	0.919	86.618	52.816%	26.827	42.652%	0.37726	0.913
V9	484	0.968	262.164	54.166%	76.881	28.926%	0.43277	0.967
V10	292	0.877	252.506	86.475%	86.496	55.188%	0.51092	0.877
V11	236	0.934	127.543	54.044%	42.086	40.197%	0.34352	0.931
V12	394	0.836	406.624	103.204%	164.773	63.908%	0.66099	0.839
V13	217	0.773	168.428	77.617%	60.954	73.142%	0.58047	0.756
V14	309	0.708	231.795	75.015%	79.044	79.989%	0.51007	0.673
V15	252	0.959	103.143	40.93%	27.901	28.376%	0.21536	0.955
V16	229	0.876	199.675	87.194%	70.711	55.716%	0.52019	0.877
V17	189	0.97	70.929	37.529%	17.377	25.269%	0.2162	0.968
V18	159	0.778	110.842	69.712%	34.85	67.686%	0.44306	0.75
V19	306	0.437	341.965	111.753%	108.231	102.232%	0.90081	0.368
V20	144	0.701	166.551	115.66%	47.533	93.077%	1.00274	0.679
V21	653	0.953	296.957	45.476%	93.828	34.058%	0.2302	0.951
V22	281	0.986	111.538	39.693%	29.391	20.718%	0.20748	0.986
V23	619	0.83	498.123	80.472%	144.336	70.885%	0.54632	0.816
V24	1071	0.956	480.534	44.868%	131.637	33.954%	0.21136	0.952
V25	520	0.969	218.64	42.046%	59.616	25.152%	0.22547	0.967
V26	712	0.99	244.756	34.376%	84.156	16.384%	0.18866	0.99
V27	351	0.932	188.061	53.579%	56.258	36.355%	0.37809	0.928
V28	280	0.778	204.014	72.862%	60.581	73.207%	0.43171	0.749
V29	372	0.904	240.332	64.605%	98.358	49.366%	0.33354	0.903
V30	340	0.905	229.309	67.444%	86.292	48.395%	0.3382	0.903
V31	131	0.978	45.661	34.856%	12.189	21.094%	0.25282	0.976
V32	332	0.858	255.614	76.992%	74.834	79.901%	0.44928	0.85
V33	68	0.937	40.765	59.949%	11.079	34.93%	0.47526	0.933
V34	99	0.979	47.627	48.108%	12.531	22.128%	0.30858	0.978
V35	204	0.972	100.422	49.226%	31.787	28.767%	0.25535	0.971
V36	159	0.807	106.695	67.104%	35.355	64.134%	0.47665	0.787
V37	200	0.93	87.969	43.984%	35.163	36.861%	0.30023	0.926
